operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AssociateMemberToFarm,/2023-10-12/farms/{farmId}/members/{principalId},PUT,"farmId,principalId",,,"farmId,identityStoreId,membershipLevel,principalId,principalType",Assigns a farm membership level to a member.,farm_members,associate_member_to_farm,exec,,,,,
AssociateMemberToFleet,/2023-10-12/farms/{farmId}/fleets/{fleetId}/members/{principalId},PUT,"farmId,fleetId,principalId",,,"farmId,identityStoreId,membershipLevel,principalId,principalType",Assigns a fleet membership level to a member.,fleet_members,associate_member_to_fleet,exec,,,,,
AssociateMemberToJob,/2023-10-12/farms/{farmId}/queues/{queueId}/jobs/{jobId}/members/{principalId},PUT,"farmId,jobId,principalId,queueId",,,"farmId,identityStoreId,membershipLevel,principalId,principalType",Assigns a job membership level to a member,job_members,associate_member_to_job,exec,,,,,
AssociateMemberToQueue,/2023-10-12/farms/{farmId}/queues/{queueId}/members/{principalId},PUT,"farmId,principalId,queueId",,,"farmId,identityStoreId,membershipLevel,principalId,principalType",Assigns a queue membership level to a member,queue_members,associate_member_to_queue,exec,,,,,
AssumeFleetRoleForRead,/2023-10-12/farms/{farmId}/fleets/{fleetId}/read-roles,GET,"farmId,fleetId",,,,Get Amazon Web Services credentials from the fl...,fleet_roles,assume_fleet_role_for_read,exec,,,,,
AssumeFleetRoleForWorker,/2023-10-12/farms/{farmId}/fleets/{fleetId}/workers/{workerId}/fleet-roles,GET,"farmId,fleetId,workerId",,,,Get credentials from the fleet role for a worker.,fleet_roles,assume_fleet_role_for_worker,exec,,,,,
AssumeQueueRoleForRead,/2023-10-12/farms/{farmId}/queues/{queueId}/read-roles,GET,"farmId,queueId",,,,Gets Amazon Web Services credentials from the q...,queue_roles,assume_queue_role_for_read,exec,,,,,
AssumeQueueRoleForUser,/2023-10-12/farms/{farmId}/queues/{queueId}/user-roles,GET,"farmId,queueId",,,,Allows a user to assume a role for a queue.,queue_roles,assume_queue_role_for_user,exec,,,,,
AssumeQueueRoleForWorker,/2023-10-12/farms/{farmId}/fleets/{fleetId}/workers/{workerId}/queue-roles,GET,"farmId,fleetId,workerId",,queueId,,Allows a worker to assume a queue role.,queue_roles,assume_queue_role_for_worker,exec,,,,,
BatchGetJobEntity,/2023-10-12/farms/{farmId}/fleets/{fleetId}/workers/{workerId}/batchGetJobEntity,POST,"farmId,fleetId,workerId",,,"farmId,fleetId,identifiers,workerId",Get batched job details for a worker.,jobs,batch_get_job_entity,exec,,,,,
