operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetAccountBalance,/#X-Amz-Target=MTurkRequesterServiceV20170117.GetAccountBalance,POST,,,,,The `GetAccountBalance` operation retrieves the...,account_balance,get_account_balance,select,,,,,
GetAssignment,/#X-Amz-Target=MTurkRequesterServiceV20170117.GetAssignment,POST,,,,AssignmentId,The `GetAssignment` operation retrieves the det...,assignments,get_assignment,select,,,,,
ApproveAssignment,/#X-Amz-Target=MTurkRequesterServiceV20170117.ApproveAssignment,POST,,,,AssignmentId,The `ApproveAssignment` operation approves the ...,assignments,approve_assignment,exec,,,,,
ListAssignmentsForHIT,/#X-Amz-Target=MTurkRequesterServiceV20170117.ListAssignmentsForHIT,POST,,,,HITId,The `ListAssignmentsForHIT` operation retrieves...,assignments,list_assignments_for_hit,select,,,,,
RejectAssignment,/#X-Amz-Target=MTurkRequesterServiceV20170117.RejectAssignment,POST,,,,"AssignmentId,RequesterFeedback",The `RejectAssignment` operation rejects the re...,assignments,reject_assignment,exec,,,,,
ListBonusPayments,/#X-Amz-Target=MTurkRequesterServiceV20170117.ListBonusPayments,POST,,,,,The `ListBonusPayments` operation retrieves the...,bonus_payments,list_bonus_payments,select,,,,,
SendBonus,/#X-Amz-Target=MTurkRequesterServiceV20170117.SendBonus,POST,,,,"AssignmentId,BonusAmount,Reason,WorkerId",The `SendBonus` operation issues a payment of m...,bonus_payments,send_bonus,exec,,,,,
GetFileUploadURL,/#X-Amz-Target=MTurkRequesterServiceV20170117.GetFileUploadURL,POST,,,,"AssignmentId,QuestionIdentifier",The `GetFileUploadURL` operation generates and ...,file_upload_url,get_file_upload_url,select,,,,,
CreateAdditionalAssignmentsForHIT,/#X-Amz-Target=MTurkRequesterServiceV20170117.CreateAdditionalAssignmentsForHIT,POST,,,,"HITId,NumberOfAdditionalAssignments",The `CreateAdditionalAssignmentsForHIT` operati...,assignments,create_additional_assignments_for_hit,insert,,,,,
CreateHITWithHITType,/#X-Amz-Target=MTurkRequesterServiceV20170117.CreateHITWithHITType,POST,,,,"HITTypeId,LifetimeInSeconds",The `CreateHITWithHITType` operation creates a ...,hits,create_hit_with_hit_type,exec,,,,,
