operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetCluster,/#X-Amz-Target=AWSParallelComputingService.GetCluster,POST,,,,clusterIdentifier,Returns detailed information about a running cl...,clusters,get_cluster,select,,,,,
CreateCluster,/#X-Amz-Target=AWSParallelComputingService.CreateCluster,POST,,,,"clusterName,networking,scheduler,size",Creates a cluster in your account. PCS creates ...,clusters,create_cluster,insert,,,,,
DeleteCluster,/#X-Amz-Target=AWSParallelComputingService.DeleteCluster,POST,,,,clusterIdentifier,Deletes a cluster and all its linked resources....,clusters,delete_cluster,delete,,,,,
ListClusters,/#X-Amz-Target=AWSParallelComputingService.ListClusters,POST,,,,,Returns a list of running clusters in your acco...,clusters,list_clusters,select,$.clusters,nextToken,query,nextToken,body
UpdateCluster,/#X-Amz-Target=AWSParallelComputingService.UpdateCluster,POST,,,,clusterIdentifier,Updates a cluster configuration. You can modify...,clusters,update_cluster,update,,,,,
GetComputeNodeGroup,/#X-Amz-Target=AWSParallelComputingService.GetComputeNodeGroup,POST,,,,"clusterIdentifier,computeNodeGroupIdentifier",Returns detailed information about a compute no...,compute_node_groups,get_compute_node_group,select,,,,,
RegisterComputeNodeGroupInstance,/#X-Amz-Target=AWSParallelComputingService.RegisterComputeNodeGroupInstance,POST,,,,"bootstrapId,clusterIdentifier",This API action isn't intended for you to use. ...,compute_node_groups,register_compute_node_group_instance,exec,,,,,
CreateComputeNodeGroup,/#X-Amz-Target=AWSParallelComputingService.CreateComputeNodeGroup,POST,,,,"clusterIdentifier,computeNodeGroupName,customLaunchTemplate,iamInstanceProfileArn,instanceConfigs,scalingConfiguration,subnetIds",Creates a managed set of compute nodes. You ass...,compute_node_groups,create_compute_node_group,insert,,,,,
DeleteComputeNodeGroup,/#X-Amz-Target=AWSParallelComputingService.DeleteComputeNodeGroup,POST,,,,"clusterIdentifier,computeNodeGroupIdentifier",Deletes a compute node group. You must delete a...,compute_node_groups,delete_compute_node_group,delete,,,,,
ListComputeNodeGroups,/#X-Amz-Target=AWSParallelComputingService.ListComputeNodeGroups,POST,,,,clusterIdentifier,Returns a list of all compute node groups assoc...,compute_node_groups,list_compute_node_groups,select,$.computeNodeGroups,,,,
UpdateComputeNodeGroup,/#X-Amz-Target=AWSParallelComputingService.UpdateComputeNodeGroup,POST,,,,"clusterIdentifier,computeNodeGroupIdentifier",Updates a compute node group. You can update ma...,compute_node_groups,update_compute_node_group,update,,,,,
GetQueue,/#X-Amz-Target=AWSParallelComputingService.GetQueue,POST,,,,"clusterIdentifier,queueIdentifier",Returns detailed information about a queue. The...,queues,get_queue,select,,,,,
CreateQueue,/#X-Amz-Target=AWSParallelComputingService.CreateQueue,POST,,,,"clusterIdentifier,queueName",Creates a job queue. You must associate 1 or mo...,queues,create_queue,insert,,,,,
DeleteQueue,/#X-Amz-Target=AWSParallelComputingService.DeleteQueue,POST,,,,"clusterIdentifier,queueIdentifier",Deletes a job queue. If the compute node group ...,queues,delete_queue,delete,,,,,
ListQueues,/#X-Amz-Target=AWSParallelComputingService.ListQueues,POST,,,,clusterIdentifier,Returns a list of all queues associated with a ...,queues,list_queues,select,$.queues,,,,
UpdateQueue,/#X-Amz-Target=AWSParallelComputingService.UpdateQueue,POST,,,,"clusterIdentifier,queueIdentifier",Updates the compute node group configuration of...,queues,update_queue,update,,,,,
ListTagsForResource,/#X-Amz-Target=AWSParallelComputingService.ListTagsForResource,POST,,,,resourceArn,Returns a list of all tags on an PCS resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/#X-Amz-Target=AWSParallelComputingService.TagResource,POST,,,,"resourceArn,tags",Adds or edits tags on an PCS resource. Each tag...,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=AWSParallelComputingService.UntagResource,POST,,,,"resourceArn,tagKeys",Deletes tags from an PCS resource. To delete a ...,tags,untag_resource,exec,,,,,
