operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetRegisterAccountStatus,/#X-Amz-Target=IoTAutobahnControlPlane.GetRegisterAccountStatus,POST,,,,,Retrieves information about the status of regis...,account_registration,get_register_account_status,select,,,,,
RegisterAccount,/#X-Amz-Target=IoTAutobahnControlPlane.RegisterAccount,POST,,,,,This API operation contains deprecated paramete...,account_registration,register_account,exec,,,,,
CreateCampaign,/#X-Amz-Target=IoTAutobahnControlPlane.CreateCampaign,POST,,,,"collectionScheme,name,signalCatalogArn,targetArn",Creates an orchestration of data collection rul...,campaigns,create_campaign,insert,,,,,
DeleteCampaign,/#X-Amz-Target=IoTAutobahnControlPlane.DeleteCampaign,POST,,,,name,Deletes a data collection campaign. Deleting a ...,campaigns,delete_campaign,delete,,,,,
GetCampaign,/#X-Amz-Target=IoTAutobahnControlPlane.GetCampaign,POST,,,,name,Retrieves information about a campaign. Access ...,campaigns,get_campaign,select,,,,,
ListCampaigns,/#X-Amz-Target=IoTAutobahnControlPlane.ListCampaigns,POST,,,,,Lists information about created campaigns. This...,campaigns,list_campaigns,select,$.campaignSummaries,,,,
UpdateCampaign,/#X-Amz-Target=IoTAutobahnControlPlane.UpdateCampaign,POST,,,,"action,name",Updates a campaign.,campaigns,update_campaign,update,,,,,
GetDecoderManifest,/#X-Amz-Target=IoTAutobahnControlPlane.GetDecoderManifest,POST,,,,name,Retrieves information about a created decoder m...,decoder_manifest,get_decoder_manifest,select,,,,,
ListDecoderManifestSignals,/#X-Amz-Target=IoTAutobahnControlPlane.ListDecoderManifestSignals,POST,,,,name,A list of information about signal decoders spe...,decoder_manifest_signals,list_decoder_manifest_signals,select,$.signalDecoders,,,,
ListDecoderManifests,/#X-Amz-Target=IoTAutobahnControlPlane.ListDecoderManifests,POST,,,,,Lists decoder manifests. This API operation use...,decoder_manifest,list_decoder_manifests,select,$.summaries,,,,
CreateDecoderManifest,/#X-Amz-Target=IoTAutobahnControlPlane.CreateDecoderManifest,POST,,,,"modelManifestArn,name",Creates the decoder manifest associated with a ...,decoder_manifests,create_decoder_manifest,insert,,,,,
DeleteDecoderManifest,/#X-Amz-Target=IoTAutobahnControlPlane.DeleteDecoderManifest,POST,,,,name,Deletes a decoder manifest. You can't delete a ...,decoder_manifests,delete_decoder_manifest,delete,,,,,
ImportDecoderManifest,/#X-Amz-Target=IoTAutobahnControlPlane.ImportDecoderManifest,POST,,,,"name,networkFileDefinitions",Creates a decoder manifest using your existing ...,decoder_manifests,import_decoder_manifest,exec,,,,,
ListDecoderManifestNetworkInterfaces,/#X-Amz-Target=IoTAutobahnControlPlane.ListDecoderManifestNetworkInterfaces,POST,,,,name,Lists the network interfaces specified in a dec...,decoder_manifest_network_interfaces,list_decoder_manifest_network_interfaces,select,$.networkInterfaces,,,,
UpdateDecoderManifest,/#X-Amz-Target=IoTAutobahnControlPlane.UpdateDecoderManifest,POST,,,,name,Updates a decoder manifest. A decoder manifest ...,decoder_manifests,update_decoder_manifest,update,,,,,
GetEncryptionConfiguration,/#X-Amz-Target=IoTAutobahnControlPlane.GetEncryptionConfiguration,POST,,,,,Retrieves the encryption configuration for reso...,encryption_configurations,get_encryption_configuration,select,,,,,
PutEncryptionConfiguration,/#X-Amz-Target=IoTAutobahnControlPlane.PutEncryptionConfiguration,POST,,,,encryptionType,Creates or updates the encryption configuration...,encryption_configurations,put_encryption_configuration,replace,,,,,
AssociateVehicleFleet,/#X-Amz-Target=IoTAutobahnControlPlane.AssociateVehicleFleet,POST,,,,"fleetId,vehicleName","Adds, or associates, a vehicle with a fleet.",fleets,associate_vehicle_fleet,exec,,,,,
CreateFleet,/#X-Amz-Target=IoTAutobahnControlPlane.CreateFleet,POST,,,,"fleetId,signalCatalogArn",Creates a fleet that represents a group of vehi...,fleets,create_fleet,insert,,,,,
DeleteFleet,/#X-Amz-Target=IoTAutobahnControlPlane.DeleteFleet,POST,,,,fleetId,"Deletes a fleet. Before you delete a fleet, all...",fleets,delete_fleet,delete,,,,,
DisassociateVehicleFleet,/#X-Amz-Target=IoTAutobahnControlPlane.DisassociateVehicleFleet,POST,,,,"fleetId,vehicleName","Removes, or disassociates, a vehicle from a fle...",fleets,disassociate_vehicle_fleet,exec,,,,,
GetFleet,/#X-Amz-Target=IoTAutobahnControlPlane.GetFleet,POST,,,,fleetId,Retrieves information about a fleet.,fleets,get_fleet,select,,,,,
ListFleets,/#X-Amz-Target=IoTAutobahnControlPlane.ListFleets,POST,,,,,Retrieves information for each created fleet in...,fleets,list_fleets,select,$.fleetSummaries,,,,
ListFleetsForVehicle,/#X-Amz-Target=IoTAutobahnControlPlane.ListFleetsForVehicle,POST,,,,vehicleName,Retrieves a list of IDs for all fleets that the...,fleets_for_vehicle,list_fleets_for_vehicle,select,$.fleets,,,,
ListVehiclesInFleet,/#X-Amz-Target=IoTAutobahnControlPlane.ListVehiclesInFleet,POST,,,,fleetId,Retrieves a list of summaries of all vehicles a...,vehicles_in_fleet,list_vehicles_in_fleet,select,$.vehicles,,,,
UpdateFleet,/#X-Amz-Target=IoTAutobahnControlPlane.UpdateFleet,POST,,,,fleetId,Updates the description of an existing fleet.,fleets,update_fleet,update,,,,,
GetLoggingOptions,/#X-Amz-Target=IoTAutobahnControlPlane.GetLoggingOptions,POST,,,,,Retrieves the logging options.,logging_options,get_logging_options,select,,,,,
PutLoggingOptions,/#X-Amz-Target=IoTAutobahnControlPlane.PutLoggingOptions,POST,,,,cloudWatchLogDelivery,Creates or updates the logging option.,logging_options,put_logging_options,replace,,,,,
GetModelManifest,/#X-Amz-Target=IoTAutobahnControlPlane.GetModelManifest,POST,,,,name,Retrieves information about a vehicle model (mo...,model_manifest,get_model_manifest,select,,,,,
ListModelManifests,/#X-Amz-Target=IoTAutobahnControlPlane.ListModelManifests,POST,,,,,Retrieves a list of vehicle models (model manif...,model_manifest,list_model_manifests,select,$.summaries,,,,
CreateModelManifest,/#X-Amz-Target=IoTAutobahnControlPlane.CreateModelManifest,POST,,,,"name,nodes,signalCatalogArn",Creates a vehicle model (model manifest) that s...,model_manifests,create_model_manifest,insert,,,,,
DeleteModelManifest,/#X-Amz-Target=IoTAutobahnControlPlane.DeleteModelManifest,POST,,,,name,Deletes a vehicle model (model manifest).,model_manifests,delete_model_manifest,delete,,,,,
ListModelManifestNodes,/#X-Amz-Target=IoTAutobahnControlPlane.ListModelManifestNodes,POST,,,,name,Lists information about nodes specified in a ve...,model_manifest_nodes,list_model_manifest_nodes,select,$.nodes,,,,
UpdateModelManifest,/#X-Amz-Target=IoTAutobahnControlPlane.UpdateModelManifest,POST,,,,name,Updates a vehicle model (model manifest). If cr...,model_manifests,update_model_manifest,update,,,,,
GetSignalCatalog,/#X-Amz-Target=IoTAutobahnControlPlane.GetSignalCatalog,POST,,,,name,Retrieves information about a signal catalog.,signal_catalog,get_signal_catalog,select,,,,,
ListSignalCatalogs,/#X-Amz-Target=IoTAutobahnControlPlane.ListSignalCatalogs,POST,,,,vehicleName,Lists all the created signal catalogs in an Ama...,signal_catalog,list_signal_catalogs,select,$.summaries,,,,
CreateSignalCatalog,/#X-Amz-Target=IoTAutobahnControlPlane.CreateSignalCatalog,POST,,,,name,Creates a collection of standardized signals th...,signal_catalogs,create_signal_catalog,insert,,,,,
DeleteSignalCatalog,/#X-Amz-Target=IoTAutobahnControlPlane.DeleteSignalCatalog,POST,,,,name,Deletes a signal catalog.,signal_catalogs,delete_signal_catalog,delete,,,,,
ImportSignalCatalog,/#X-Amz-Target=IoTAutobahnControlPlane.ImportSignalCatalog,POST,,,,name,Creates a signal catalog using your existing VS...,signal_catalogs,import_signal_catalog,exec,,,,,
ListSignalCatalogNodes,/#X-Amz-Target=IoTAutobahnControlPlane.ListSignalCatalogNodes,POST,,,,name,Lists of information about the signals (nodes) ...,signal_catalog_nodes,list_signal_catalog_nodes,select,$.nodes,,,,
UpdateSignalCatalog,/#X-Amz-Target=IoTAutobahnControlPlane.UpdateSignalCatalog,POST,,,,name,Updates a signal catalog.,signal_catalogs,update_signal_catalog,update,,,,,
CreateStateTemplate,/#X-Amz-Target=IoTAutobahnControlPlane.CreateStateTemplate,POST,,,,"name,signalCatalogArn,stateTemplateProperties",Creates a state template. State templates conta...,state_templates,create_state_template,insert,,,,,
DeleteStateTemplate,/#X-Amz-Target=IoTAutobahnControlPlane.DeleteStateTemplate,POST,,,,identifier,Deletes a state template.,state_templates,delete_state_template,delete,,,,,
GetStateTemplate,/#X-Amz-Target=IoTAutobahnControlPlane.GetStateTemplate,POST,,,,identifier,Retrieves information about a state template. A...,state_templates,get_state_template,select,,,,,
ListStateTemplates,/#X-Amz-Target=IoTAutobahnControlPlane.ListStateTemplates,POST,,,,,Lists information about created state templates...,state_templates,list_state_templates,select,$.summaries,,,,
UpdateStateTemplate,/#X-Amz-Target=IoTAutobahnControlPlane.UpdateStateTemplate,POST,,,,identifier,Updates a state template. Access to certain Ama...,state_templates,update_state_template,update,,,,,
ListTagsForResource,/#X-Amz-Target=IoTAutobahnControlPlane.ListTagsForResource,POST,,,,ResourceARN,Lists the tags (metadata) you have assigned to ...,tags,list_tags_for_resource,select,,,,,
TagResource,/#X-Amz-Target=IoTAutobahnControlPlane.TagResource,POST,,,,"ResourceARN,Tags",Adds to or modifies the tags of the given resou...,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=IoTAutobahnControlPlane.UntagResource,POST,,,,"ResourceARN,TagKeys",Removes the given tags (metadata) from the reso...,tags,untag_resource,exec,,,,,
GetVehicleStatus,/#X-Amz-Target=IoTAutobahnControlPlane.GetVehicleStatus,POST,,,,vehicleName,Retrieves information about the status of campa...,vehicle_status,get_vehicle_status,select,$.campaigns,,,,
BatchCreateVehicle,/#X-Amz-Target=IoTAutobahnControlPlane.BatchCreateVehicle,POST,,,,vehicles,"Creates a group, or batch, of vehicles. You mus...",vehicles,batch_create_vehicle,exec,,,,,
BatchUpdateVehicle,/#X-Amz-Target=IoTAutobahnControlPlane.BatchUpdateVehicle,POST,,,,vehicles,"Updates a group, or batch, of vehicles. You mus...",vehicles,batch_update_vehicle,exec,,,,,
CreateVehicle,/#X-Amz-Target=IoTAutobahnControlPlane.CreateVehicle,POST,,,,"decoderManifestArn,modelManifestArn,vehicleName","Creates a vehicle, which is an instance of a ve...",vehicles,create_vehicle,insert,,,,,
DeleteVehicle,/#X-Amz-Target=IoTAutobahnControlPlane.DeleteVehicle,POST,,,,vehicleName,Deletes a vehicle and removes it from any campa...,vehicles,delete_vehicle,delete,,,,,
GetVehicle,/#X-Amz-Target=IoTAutobahnControlPlane.GetVehicle,POST,,,,vehicleName,Retrieves information about a vehicle.,vehicles,get_vehicle,select,,,,,
ListVehicles,/#X-Amz-Target=IoTAutobahnControlPlane.ListVehicles,POST,,,,,Retrieves a list of summaries of created vehicl...,vehicles,list_vehicles,select,$.vehicleSummaries,,,,
UpdateVehicle,/#X-Amz-Target=IoTAutobahnControlPlane.UpdateVehicle,POST,,,,vehicleName,Updates a vehicle. Access to certain Amazon Web...,vehicles,update_vehicle,update,,,,,
