operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
BatchGetCollaborationAnalysisTemplate,/collaborations/{collaborationIdentifier}/batch-analysistemplates,POST,collaborationIdentifier,,,"analysisTemplateArns,collaborationIdentifier",Retrieves multiple analysis templates within a ...,collaboration_analysis_templates,batch_get_collaboration_analysis_template,exec,,,,,
BatchGetSchema,/collaborations/{collaborationIdentifier}/batch-schema,POST,collaborationIdentifier,,,"collaborationIdentifier,names",Retrieves multiple schemas by their identifiers.,schemas,batch_get_schema,exec,,,,,
BatchGetSchemaAnalysisRule,/collaborations/{collaborationIdentifier}/batch-schema-analysis-rule,POST,collaborationIdentifier,,,"collaborationIdentifier,schemaAnalysisRuleRequests",Retrieves multiple analysis rule schemas.,schemas,batch_get_schema_analysis_rule,exec,,,,,
CreateAnalysisTemplate,/memberships/{membershipIdentifier}/analysistemplates,POST,membershipIdentifier,,,"format,membershipIdentifier,name,source",Creates a new analysis template.,analysis_templates,create_analysis_template,insert,,,,,
CreateCollaboration,/collaborations,POST,,,,"creatorDisplayName,creatorMemberAbilities,description,members,name,queryLogStatus",Creates a new collaboration.,collaborations,create_collaboration,insert,,,,,
CreateCollaborationChangeRequest,/collaborations/{collaborationIdentifier}/changeRequests,POST,collaborationIdentifier,,,"changes,collaborationId,createTime,id,isAutoApproved,status,updateTime",Creates a new change request to modify an exist...,collaboration_change_requests,create_collaboration_change_request,insert,,,,,
CreateConfiguredAudienceModelAssociation,/memberships/{membershipIdentifier}/configuredaudiencemodelassociations,POST,membershipIdentifier,,,"configuredAudienceModelArn,configuredAudienceModelAssociationName,manageResourcePolicies,membershipIdentifier",Provides the details necessary to create a conf...,configured_audience_model_associations,create_configured_audience_model_association,insert,,,,,
CreateConfiguredTable,/configuredTables,POST,,,,"allowedColumns,analysisMethod,name,tableReference",Creates a new configured table resource.,configured_tables,create_configured_table,insert,,,,,
CreateConfiguredTableAnalysisRule,/configuredTables/{configuredTableIdentifier}/analysisRule,POST,configuredTableIdentifier,,,"analysisRulePolicy,analysisRuleType,configuredTableIdentifier",Creates a new analysis rule for a configured ta...,configured_table_analysis_rules,create_configured_table_analysis_rule,insert,,,,,
CreateConfiguredTableAssociation,/memberships/{membershipIdentifier}/configuredTableAssociations,POST,membershipIdentifier,,,"configuredTableIdentifier,membershipIdentifier,name,roleArn",Creates a configured table association. A confi...,configured_table_associations,create_configured_table_association,insert,,,,,
