operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AbortDocumentVersionUpload,/api/v1/documents/{DocumentId}/versions/{VersionId},DELETE,"DocumentId,VersionId",,,,Aborts the upload of the specified document ver...,document_versions,abort_document_version_upload,exec,,,,,
ActivateUser,/api/v1/users/{UserId}/activation,POST,UserId,,,,Activates the specified user. Only active users...,users,activate_user,exec,,,,,
AddResourcePermissions,/api/v1/resources/{ResourceId}/permissions,POST,ResourceId,,,"Principals,ResourceId",Creates a set of permissions for the specified ...,resource_permissions,add_resource_permissions,exec,,,,,
CreateComment,/api/v1/documents/{DocumentId}/versions/{VersionId}/comment,POST,"DocumentId,VersionId",,,"DocumentId,Text,VersionId",Adds a new comment to the specified document ve...,comments,create_comment,insert,,,,,
CreateCustomMetadata,/api/v1/resources/{ResourceId}/customMetadata,PUT,ResourceId,,,"CustomMetadata,ResourceId",Adds one or more custom properties to the speci...,custom_metadata,create_custom_metadata,insert,,,,,
CreateFolder,/api/v1/folders,POST,,,,ParentFolderId,Creates a folder with the specified name and pa...,folders,create_folder,insert,,,,,
CreateLabels,/api/v1/resources/{ResourceId}/labels,PUT,ResourceId,,,"Labels,ResourceId",Adds the specified list of labels to the given ...,resources,create_labels,exec,,,,,
CreateNotificationSubscription,/api/v1/organizations/{OrganizationId}/subscriptions,POST,OrganizationId,,,"Endpoint,OrganizationId,Protocol,SubscriptionType",Configure Amazon WorkDocs to use Amazon SNS not...,notification_subscriptions,create_notification_subscription,insert,,,,,
CreateUser,/api/v1/users,POST,,,,"GivenName,Password,Surname,Username",Creates a user in a Simple AD or Microsoft AD d...,users,create_user,insert,,,,,
DeactivateUser,/api/v1/users/{UserId}/activation,DELETE,UserId,,,,"Deactivates the specified user, which revokes t...",users,deactivate_user,exec,,,,,
DeleteComment,/api/v1/documents/{DocumentId}/versions/{VersionId}/comment/{CommentId},DELETE,"CommentId,DocumentId,VersionId",,,,Deletes the specified comment from the document...,comments,delete_comment,delete,,,,,
DeleteCustomMetadata,/api/v1/resources/{ResourceId}/customMetadata,DELETE,ResourceId,,,,Deletes custom metadata from the specified reso...,custom_metadata,delete_custom_metadata,delete,,,,,
DeleteDocument,/api/v1/documents/{DocumentId},DELETE,DocumentId,,,,Permanently deletes the specified document and ...,documents,delete_document,delete,,,,,
DeleteDocumentVersion,/api/v1/documentVersions/{DocumentId}/versions/{VersionId},DELETE,"DocumentId,VersionId",,deletePriorVersions,,Deletes a specific version of a document.,document_versions,delete_document_version,delete,,,,,
DeleteFolder,/api/v1/folders/{FolderId},DELETE,FolderId,,,,Permanently deletes the specified folder and it...,folders,delete_folder,delete,,,,,
DeleteFolderContents,/api/v1/folders/{FolderId}/contents,DELETE,FolderId,,,,Deletes the contents of the specified folder.,folder_contents,delete_folder_contents,delete,,,,,
DeleteLabels,/api/v1/resources/{ResourceId}/labels,DELETE,ResourceId,,,,Deletes the specified list of labels from a res...,resources,delete_labels,exec,,,,,
DeleteNotificationSubscription,/api/v1/organizations/{OrganizationId}/subscriptions/{SubscriptionId},DELETE,"OrganizationId,SubscriptionId",,,,Deletes the specified subscription from the spe...,notification_subscriptions,delete_notification_subscription,delete,,,,,
DeleteUser,/api/v1/users/{UserId},DELETE,UserId,,,,Deletes the specified user from a Simple AD or ...,users,delete_user,delete,,,,,
DescribeActivities,/api/v1/activities,GET,,,,,Describes the user activities in a specified ti...,activities,describe_activities,select,$.UserActivities,,,,
DescribeComments,/api/v1/documents/{DocumentId}/versions/{VersionId}/comments,GET,"DocumentId,VersionId",,,,List all the comments for the specified documen...,comments,describe_comments,select,$.Comments,,,,
DescribeDocumentVersions,/api/v1/documents/{DocumentId}/versions,GET,DocumentId,,,,Retrieves the document versions for the specifi...,document_versions,describe_document_versions,select,$.DocumentVersions,,,,
DescribeFolderContents,/api/v1/folders/{FolderId}/contents,GET,FolderId,,,,"Describes the contents of the specified folder,...",folder_contents,describe_folder_contents,select,,,,,
DescribeGroups,/api/v1/groups,GET,,,searchQuery,,Describes the groups specified by the query. Gr...,groups,describe_groups,select,$.Groups,,,,
DescribeNotificationSubscriptions,/api/v1/organizations/{OrganizationId}/subscriptions,GET,OrganizationId,,,,Lists the specified notification subscriptions.,notification_subscriptions,describe_notification_subscriptions,select,$.Subscriptions,,,,
DescribeResourcePermissions,/api/v1/resources/{ResourceId}/permissions,GET,ResourceId,,,,Describes the permissions of a specified resource.,resource_permissions,describe_resource_permissions,select,$.Principals,,,,
DescribeRootFolders,/api/v1/me/root,GET,,Authentication,,,Describes the current user's special folders; t...,root_folders,describe_root_folders,select,$.Folders,,,,
DescribeUsers,/api/v1/users,GET,,,,,Describes the specified users. You can describe...,users,describe_users,select,$.Users,,,,
GetCurrentUser,/api/v1/me,GET,,Authentication,,,Retrieves details of the current user for whom ...,current_user,get_current_user,select,,,,,
GetDocument,/api/v1/documents/{DocumentId},GET,DocumentId,,,,Retrieves details of a document.,documents,get_document,select,,,,,
GetDocumentPath,/api/v1/documents/{DocumentId}/path,GET,DocumentId,,,,Retrieves the path information (the hierarchy f...,document_paths,get_document_path,select,,,,,
GetDocumentVersion,/api/v1/documents/{DocumentId}/versions/{VersionId},GET,"DocumentId,VersionId",,,,Retrieves version metadata for the specified do...,document_versions,get_document_version,select,,,,,
GetFolder,/api/v1/folders/{FolderId},GET,FolderId,,,,Retrieves the metadata of the specified folder.,folders,get_folder,select,,,,,
GetFolderPath,/api/v1/folders/{FolderId}/path,GET,FolderId,,,,Retrieves the path information (the hierarchy f...,folder_paths,get_folder_path,select,,,,,
GetResources,/api/v1/resources,GET,,,,,"Retrieves a collection of resources, including ...",resources,get_resources,select,,,,,
InitiateDocumentVersionUpload,/api/v1/documents,POST,,,,,Creates a new document object and version objec...,documents,initiate_document_version_upload,exec,,,,,
RemoveAllResourcePermissions,/api/v1/resources/{ResourceId}/permissions,DELETE,ResourceId,,,,Removes all the permissions from the specified ...,resource_permissions,remove_all_resource_permissions,delete,,,,,
RemoveResourcePermission,/api/v1/resources/{ResourceId}/permissions/{PrincipalId},DELETE,"PrincipalId,ResourceId",,,,Removes the permission for the specified princi...,resource_permissions,remove_resource_permission,delete,,,,,
RestoreDocumentVersions,/api/v1/documentVersions/restore/{DocumentId},POST,DocumentId,,,,Recovers a deleted version of an Amazon WorkDoc...,document_versions,restore_document_versions,exec,,,,,
SearchResources,/api/v1/search,POST,,,,,"Searches metadata and the content of folders, d...",resources,search_resources,exec,$.Items,Marker,body,Marker,body
UpdateDocument,/api/v1/documents/{DocumentId},PATCH,DocumentId,,,,Updates the specified attributes of a document....,documents,update_document,update,,,,,
UpdateDocumentVersion,/api/v1/documents/{DocumentId}/versions/{VersionId},PATCH,"DocumentId,VersionId",,,"DocumentId,VersionId",Changes the status of the document version to A...,document_versions,update_document_version,update,,,,,
UpdateFolder,/api/v1/folders/{FolderId},PATCH,FolderId,,,,Updates the specified attributes of the specifi...,folders,update_folder,update,,,,,
UpdateUser,/api/v1/users/{UserId},PATCH,UserId,,,UserId,Updates the specified attributes of the specifi...,users,update_user,update,,,,,
