operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AddListenerCertificates,/#Action=AddListenerCertificates,GET,,,"Action,Certificates,ListenerArn,Version",,Adds the specified SSL server certificate to th...,listener_certificates,add_listener_certificates,exec,,,,,
AddTags,/#Action=AddTags,GET,,,"Action,ResourceArns,Tags,Version",,Adds the specified tags to the specified Elasti...,tags,add_tags,exec,,,,,
AddTrustStoreRevocations,/#Action=AddTrustStoreRevocations,GET,,,"Action,TrustStoreArn,Version",,Adds the specified revocation file to the speci...,trust_store_revocations,add_trust_store_revocations,exec,,,,,
CreateListener,/#Action=CreateListener,GET,,,"Action,DefaultActions,LoadBalancerArn,Version",,Creates a listener for the specified Applicatio...,listeners,create_listener,insert,,,,,
CreateLoadBalancer,/#Action=CreateLoadBalancer,GET,,,"Action,Name,Version",,"Creates an Application Load Balancer, Network L...",load_balancers,create_load_balancer,insert,,,,,
CreateRule,/#Action=CreateRule,GET,,,"Action,Actions,Conditions,ListenerArn,Priority,Version",,Creates a rule for the specified listener. The ...,rules,create_rule,insert,,,,,
CreateTargetGroup,/#Action=CreateTargetGroup,GET,,,"Action,Name,Version",,"Creates a target group. For more information, s...",target_groups,create_target_group,insert,,,,,
CreateTrustStore,/#Action=CreateTrustStore,GET,,,"Action,CaCertificatesBundleS3Bucket,CaCertificatesBundleS3Key,Name,Version",,"Creates a trust store. For more information, se...",trust_stores,create_trust_store,insert,,,,,
DeleteListener,/#Action=DeleteListener,GET,,,"Action,ListenerArn,Version",,"Deletes the specified listener. Alternatively, ...",listeners,delete_listener,delete,,,,,
DeleteLoadBalancer,/#Action=DeleteLoadBalancer,GET,,,"Action,LoadBalancerArn,Version",,Deletes the specified Application Load Balancer...,load_balancers,delete_load_balancer,delete,,,,,
DeleteRule,/#Action=DeleteRule,GET,,,"Action,RuleArn,Version",,Deletes the specified rule. You can't delete th...,rules,delete_rule,delete,,,,,
DeleteSharedTrustStoreAssociation,/#Action=DeleteSharedTrustStoreAssociation,GET,,,"Action,ResourceArn,TrustStoreArn,Version",,Deletes a shared trust store association.,trust_store_associations,delete_shared_trust_store_association,delete,,,,,
DeleteTargetGroup,/#Action=DeleteTargetGroup,GET,,,"Action,TargetGroupArn,Version",,Deletes the specified target group. You can del...,target_groups,delete_target_group,delete,,,,,
DeleteTrustStore,/#Action=DeleteTrustStore,GET,,,"Action,TrustStoreArn,Version",,Deletes a trust store.,trust_stores,delete_trust_store,delete,,,,,
DeregisterTargets,/#Action=DeregisterTargets,GET,,,"Action,TargetGroupArn,Targets,Version",,Deregisters the specified targets from the spec...,target_groups,deregister_targets,exec,,,,,
DescribeAccountLimits,/#Action=DescribeAccountLimits,GET,,,"Action,Version",,Describes the current Elastic Load Balancing re...,account_limits,describe_account_limits,select,$.Limits,,,,
DescribeCapacityReservation,/#Action=DescribeCapacityReservation,GET,,,"Action,LoadBalancerArn,Version",,Describes the capacity reservation status for t...,capacity_reservations,describe_capacity_reservation,select,,,,,
DescribeListenerAttributes,/#Action=DescribeListenerAttributes,GET,,,"Action,ListenerArn,Version",,Describes the attributes for the specified list...,listener_attributes,describe_listener_attributes,select,,,,,
DescribeListenerCertificates,/#Action=DescribeListenerCertificates,GET,,,"Action,ListenerArn,Version",,Describes the default certificate and the certi...,listener_certificates,describe_listener_certificates,select,$.Certificates,,,,
DescribeListeners,/#Action=DescribeListeners,GET,,,"Action,Version",,Describes the specified listeners or the listen...,listeners,describe_listeners,select,$.Listeners,,,,
DescribeLoadBalancerAttributes,/#Action=DescribeLoadBalancerAttributes,GET,,,"Action,LoadBalancerArn,Version",,Describes the attributes for the specified Appl...,load_balancer_attributes,describe_load_balancer_attributes,select,,,,,
DescribeLoadBalancers,/#Action=DescribeLoadBalancers,GET,,,"Action,Version",,Describes the specified load balancers or all o...,load_balancers,describe_load_balancers,select,$.LoadBalancers,,,,
DescribeRules,/#Action=DescribeRules,GET,,,"Action,Version",,Describes the specified rules or the rules for ...,rules,describe_rules,select,$.Rules,,,,
DescribeSSLPolicies,/#Action=DescribeSSLPolicies,GET,,,"Action,Version",,Describes the specified policies or all policie...,ssl_policies,describe_ssl_policies,select,,,,,
DescribeTags,/#Action=DescribeTags,GET,,,"Action,ResourceArns,Version",,Describes the tags for the specified Elastic Lo...,tags,describe_tags,select,,,,,
DescribeTargetGroupAttributes,/#Action=DescribeTargetGroupAttributes,GET,,,"Action,TargetGroupArn,Version",,Describes the attributes for the specified targ...,target_group_attributes,describe_target_group_attributes,select,,,,,
DescribeTargetGroups,/#Action=DescribeTargetGroups,GET,,,"Action,Version",,Describes the specified target groups or all of...,target_groups,describe_target_groups,select,$.TargetGroups,,,,
DescribeTargetHealth,/#Action=DescribeTargetHealth,GET,,,"Action,TargetGroupArn,Version",,Describes the health of the specified targets o...,target_health,describe_target_health,select,,,,,
DescribeTrustStoreAssociations,/#Action=DescribeTrustStoreAssociations,GET,,,"Action,TrustStoreArn,Version",,Describes all resources associated with the spe...,trust_store_associations,describe_trust_store_associations,select,$.TrustStoreAssociations,,,,
DescribeTrustStoreRevocations,/#Action=DescribeTrustStoreRevocations,GET,,,"Action,TrustStoreArn,Version",,Describes the revocation files in use by the sp...,trust_store_revocations,describe_trust_store_revocations,select,$.TrustStoreRevocations,,,,
DescribeTrustStores,/#Action=DescribeTrustStores,GET,,,"Action,Version",,Describes all trust stores for the specified ac...,trust_stores,describe_trust_stores,select,$.TrustStores,,,,
GetResourcePolicy,/#Action=GetResourcePolicy,GET,,,"Action,ResourceArn,Version",,Retrieves the resource policy for a specified r...,resource_policies,get_resource_policy,select,,,,,
