operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateEnvironment,/environment,POST,,,,name,Create a new FinSpace environment.,environments,create_environment,insert,,,,,
CreateKxChangeset,/kx/environments/{environmentId}/databases/{databaseName}/changesets,POST,"databaseName,environmentId",,,"changeRequests,clientToken,databaseName,environmentId",Creates a changeset for a kdb database. A chang...,kx_changesets,create_kx_changeset,insert,,,,,
CreateKxCluster,/kx/environments/{environmentId}/clusters,POST,environmentId,,,"azMode,clusterName,clusterType,environmentId,releaseLabel,vpcConfiguration",Creates a new kdb cluster.,kx_clusters,create_kx_cluster,insert,,,,,
CreateKxDatabase,/kx/environments/{environmentId}/databases,POST,environmentId,,,"clientToken,databaseName,environmentId",Creates a new kdb database in the environment.,kx_databases,create_kx_database,insert,,,,,
CreateKxDataview,/kx/environments/{environmentId}/databases/{databaseName}/dataviews,POST,"databaseName,environmentId",,,"azMode,clientToken,databaseName,dataviewName,environmentId",Creates a snapshot of kdb database with tiered ...,kx_dataviews,create_kx_dataview,insert,,,,,
CreateKxEnvironment,/kx/environments,POST,,,,"kmsKeyId,name",Creates a managed kdb environment for the account.,kx_environments,create_kx_environment,insert,,,,,
CreateKxScalingGroup,/kx/environments/{environmentId}/scalingGroups,POST,environmentId,,,"availabilityZoneId,clientToken,environmentId,hostType,scalingGroupName",Creates a new scaling group.,kx_scaling_groups,create_kx_scaling_group,insert,,,,,
CreateKxUser,/kx/environments/{environmentId}/users,POST,environmentId,,,"environmentId,iamRole,userName",Creates a user in FinSpace kdb environment with...,kx_users,create_kx_user,insert,,,,,
CreateKxVolume,/kx/environments/{environmentId}/kxvolumes,POST,environmentId,,,"availabilityZoneIds,azMode,environmentId,volumeName,volumeType",Creates a new volume with a specific amount of ...,kx_volumes,create_kx_volume,insert,,,,,
DeleteEnvironment,/environment/{environmentId},DELETE,environmentId,,,,Delete an FinSpace environment.,environments,delete_environment,delete,,,,,
DeleteKxCluster,/kx/environments/{environmentId}/clusters/{clusterName},DELETE,"clusterName,environmentId",,,,Deletes a kdb cluster.,kx_clusters,delete_kx_cluster,delete,,,,,
