operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
ListActivatedRulesInRuleGroup,/#X-Amz-Target=AWSWAF_Regional_20161128.ListActivatedRulesInRuleGroup,POST,,,,,This is **AWS WAF Classic** documentation. For ...,activated_rules_in_rule_group,list_activated_rules_in_rule_group,select,,,,,
ListByteMatchSets,/#X-Amz-Target=AWSWAF_Regional_20161128.ListByteMatchSets,POST,,,,,This is **AWS WAF Classic** documentation. For ...,byte_match_sets,list_byte_match_sets,select,,,,,
CreateByteMatchSet,/#X-Amz-Target=AWSWAF_Regional_20161128.CreateByteMatchSet,POST,,,,"ChangeToken,Name",This is **AWS WAF Classic** documentation. For ...,byte_match_sets,create_byte_match_set,insert,,,,,
DeleteByteMatchSet,/#X-Amz-Target=AWSWAF_Regional_20161128.DeleteByteMatchSet,POST,,,,"ByteMatchSetId,ChangeToken",This is **AWS WAF Classic** documentation. For ...,byte_match_sets,delete_byte_match_set,delete,,,,,
GetByteMatchSet,/#X-Amz-Target=AWSWAF_Regional_20161128.GetByteMatchSet,POST,,,,ByteMatchSetId,This is **AWS WAF Classic** documentation. For ...,byte_match_sets,get_byte_match_set,select,,,,,
UpdateByteMatchSet,/#X-Amz-Target=AWSWAF_Regional_20161128.UpdateByteMatchSet,POST,,,,"ByteMatchSetId,ChangeToken,Updates",This is **AWS WAF Classic** documentation. For ...,byte_match_sets,update_byte_match_set,update,,,,,
GetChangeTokenStatus,/#X-Amz-Target=AWSWAF_Regional_20161128.GetChangeTokenStatus,POST,,,,ChangeToken,This is **AWS WAF Classic** documentation. For ...,change_token_status,get_change_token_status,select,,,,,
GetChangeToken,/#X-Amz-Target=AWSWAF_Regional_20161128.GetChangeToken,POST,,,,,This is **AWS WAF Classic** documentation. For ...,change_tokens,get_change_token,select,,,,,
ListGeoMatchSets,/#X-Amz-Target=AWSWAF_Regional_20161128.ListGeoMatchSets,POST,,,,,This is **AWS WAF Classic** documentation. For ...,geo_match_sets,list_geo_match_sets,select,,,,,
CreateGeoMatchSet,/#X-Amz-Target=AWSWAF_Regional_20161128.CreateGeoMatchSet,POST,,,,"ChangeToken,Name",This is **AWS WAF Classic** documentation. For ...,geo_match_sets,create_geo_match_set,insert,,,,,
DeleteGeoMatchSet,/#X-Amz-Target=AWSWAF_Regional_20161128.DeleteGeoMatchSet,POST,,,,"ChangeToken,GeoMatchSetId",This is **AWS WAF Classic** documentation. For ...,geo_match_sets,delete_geo_match_set,delete,,,,,
GetGeoMatchSet,/#X-Amz-Target=AWSWAF_Regional_20161128.GetGeoMatchSet,POST,,,,GeoMatchSetId,This is **AWS WAF Classic** documentation. For ...,geo_match_sets,get_geo_match_set,select,,,,,
UpdateGeoMatchSet,/#X-Amz-Target=AWSWAF_Regional_20161128.UpdateGeoMatchSet,POST,,,,"ChangeToken,GeoMatchSetId,Updates",This is **AWS WAF Classic** documentation. For ...,geo_match_sets,update_geo_match_set,update,,,,,
ListIPSets,/#X-Amz-Target=AWSWAF_Regional_20161128.ListIPSets,POST,,,,,This is **AWS WAF Classic** documentation. For ...,ip_sets,list_ip_sets,select,,,,,
CreateIPSet,/#X-Amz-Target=AWSWAF_Regional_20161128.CreateIPSet,POST,,,,"ChangeToken,Name",This is **AWS WAF Classic** documentation. For ...,ip_sets,create_ip_set,insert,,,,,
