operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
BatchCreateAttendee,/meetings/{MeetingId}/attendees?operation=batch-create,POST,MeetingId,,,"Attendees,MeetingId",Creates up to 100 attendees for an active Amazo...,attendees,batch_create_attendee,exec,,,,,
BatchUpdateAttendeeCapabilitiesExcept,/meetings/{MeetingId}/attendees/capabilities?operation=batch-update-except,PUT,MeetingId,,,"Capabilities,ExcludedAttendeeIds,MeetingId",Updates `AttendeeCapabilities` except the capab...,attendees,batch_update_attendee_capabilities_except,exec,,,,,
CreateAttendee,/meetings/{MeetingId}/attendees,POST,MeetingId,,,,Creates a new attendee for an active Amazon Chi...,attendees,create_attendee,insert,,,,,
CreateMeeting,/meetings,POST,,,,"ClientRequestToken,ExternalMeetingId,MediaRegion",Creates a new Amazon Chime SDK meeting in the s...,meetings,create_meeting,insert,,,,,
CreateMeetingWithAttendees,/meetings?operation=create-attendees,POST,,,,"Attendees,ClientRequestToken,ExternalMeetingId,MediaRegion",Creates a new Amazon Chime SDK meeting in the s...,meetings,create_meeting_with_attendees,exec,,,,,
DeleteAttendee,/meetings/{MeetingId}/attendees/{AttendeeId},DELETE,"AttendeeId,MeetingId",,,,Deletes an attendee from the specified Amazon C...,attendees,delete_attendee,delete,,,,,
DeleteMeeting,/meetings/{MeetingId},DELETE,MeetingId,,,,Deletes the specified Amazon Chime SDK meeting....,meetings,delete_meeting,delete,,,,,
GetAttendee,/meetings/{MeetingId}/attendees/{AttendeeId},GET,"AttendeeId,MeetingId",,,,Gets the Amazon Chime SDK attendee details for ...,attendees,get_attendee,select,,,,,
GetMeeting,/meetings/{MeetingId},GET,MeetingId,,,,Gets the Amazon Chime SDK meeting details for t...,meetings,get_meeting,select,,,,,
ListAttendees,/meetings/{MeetingId}/attendees,GET,MeetingId,,,,Lists the attendees for the specified Amazon Ch...,attendees,list_attendees,select,,,,,
ListTagsForResource,/tags,GET,,,arn,,Returns a list of the tags available for the sp...,tags,list_tags_for_resource,select,,,,,
StartMeetingTranscription,/meetings/{MeetingId}/transcription?operation=start,POST,MeetingId,,,"MeetingId,TranscriptionConfiguration",Starts transcription for the specified `meeting...,meetings,start_meeting_transcription,exec,,,,,
StopMeetingTranscription,/meetings/{MeetingId}/transcription?operation=stop,POST,MeetingId,,,,Stops transcription for the specified `meetingI...,meetings,stop_meeting_transcription,exec,,,,,
TagResource,/tags?operation=tag-resource,POST,,,,"ResourceARN,Tags",The resource that supports tags.,tags,tag_resource,exec,,,,,
UntagResource,/tags?operation=untag-resource,POST,,,,"ResourceARN,TagKeys",Removes the specified tags from the specified r...,tags,untag_resource,exec,,,,,
UpdateAttendeeCapabilities,/meetings/{MeetingId}/attendees/{AttendeeId}/capabilities,PUT,"AttendeeId,MeetingId",,,,The capabilities that you want to update. You u...,attendees,update_attendee_capabilities,update,,,,,
