operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AssociateBrowserSettings,/portals/{portalArn+}/browserSettings,PUT,portalArn,,browserSettingsArn,,Associates a browser settings resource with a w...,browser_settings,associate_browser_settings,exec,,,,,
CreateBrowserSettings,/browserSettings,POST,,,,,Creates a browser settings resource that can be...,browser_settings,create_browser_settings,insert,,,,,
DeleteBrowserSettings,/browserSettings/{browserSettingsArn+},DELETE,browserSettingsArn,,,,Deletes browser settings.,browser_settings,delete_browser_settings,delete,,,,,
DisassociateBrowserSettings,/portals/{portalArn+}/browserSettings,DELETE,portalArn,,,,Disassociates browser settings from a web portal.,browser_settings,disassociate_browser_settings,exec,,,,,
GetBrowserSettings,/browserSettings/{browserSettingsArn+},GET,browserSettingsArn,,,,Gets browser settings.,browser_settings,get_browser_settings,select,,,,,
UpdateBrowserSettings,/browserSettings/{browserSettingsArn+},PATCH,browserSettingsArn,,,,Updates browser settings.,browser_settings,update_browser_settings,update,,,,,
ListBrowserSettings,/browserSettings,GET,,,,,Retrieves a list of browser settings.,browser_settings,list_browser_settings,select,,,,,
AssociateDataProtectionSettings,/portals/{portalArn+}/dataProtectionSettings,PUT,portalArn,,dataProtectionSettingsArn,,Associates a data protection settings resource ...,data_protection_settings,associate_data_protection_settings,exec,,,,,
CreateDataProtectionSettings,/dataProtectionSettings,POST,,,,,Creates a data protection settings resource tha...,data_protection_settings,create_data_protection_settings,insert,,,,,
DeleteDataProtectionSettings,/dataProtectionSettings/{dataProtectionSettingsArn+},DELETE,dataProtectionSettingsArn,,,,Deletes data protection settings.,data_protection_settings,delete_data_protection_settings,delete,,,,,
DisassociateDataProtectionSettings,/portals/{portalArn+}/dataProtectionSettings,DELETE,portalArn,,,,Disassociates data protection settings from a w...,data_protection_settings,disassociate_data_protection_settings,exec,,,,,
GetDataProtectionSettings,/dataProtectionSettings/{dataProtectionSettingsArn+},GET,dataProtectionSettingsArn,,,,Gets the data protection settings.,data_protection_settings,get_data_protection_settings,select,,,,,
UpdateDataProtectionSettings,/dataProtectionSettings/{dataProtectionSettingsArn+},PATCH,dataProtectionSettingsArn,,,,Updates data protection settings.,data_protection_settings,update_data_protection_settings,update,,,,,
ListDataProtectionSettings,/dataProtectionSettings,GET,,,,,Retrieves a list of data protection settings.,data_protection_settings,list_data_protection_settings,select,$.dataProtectionSettings,,,,
CreateIdentityProvider,/identityProviders,POST,,,,"identityProviderDetails,identityProviderName,identityProviderType,portalArn",Creates an identity provider resource that is t...,identity_providers,create_identity_provider,insert,,,,,
DeleteIdentityProvider,/identityProviders/{identityProviderArn+},DELETE,identityProviderArn,,,,Deletes the identity provider.,identity_providers,delete_identity_provider,delete,,,,,
GetIdentityProvider,/identityProviders/{identityProviderArn+},GET,identityProviderArn,,,,Gets the identity provider.,identity_providers,get_identity_provider,select,,,,,
ListIdentityProviders,/portals/{portalArn+}/identityProviders,GET,portalArn,,,,Retrieves a list of identity providers for a sp...,identity_providers,list_identity_providers,select,,,,,
UpdateIdentityProvider,/identityProviders/{identityProviderArn+},PATCH,identityProviderArn,,,"identityProviderDetails,identityProviderName,identityProviderType,portalArn",Updates the identity provider.,identity_providers,update_identity_provider,update,,,,,
AssociateIpAccessSettings,/portals/{portalArn+}/ipAccessSettings,PUT,portalArn,,ipAccessSettingsArn,,Associates an IP access settings resource with ...,ip_access_settings,associate_ip_access_settings,exec,,,,,
CreateIpAccessSettings,/ipAccessSettings,POST,,,,ipRules,Creates an IP access settings resource that can...,ip_access_settings,create_ip_access_settings,insert,,,,,
DeleteIpAccessSettings,/ipAccessSettings/{ipAccessSettingsArn+},DELETE,ipAccessSettingsArn,,,,Deletes IP access settings.,ip_access_settings,delete_ip_access_settings,delete,,,,,
DisassociateIpAccessSettings,/portals/{portalArn+}/ipAccessSettings,DELETE,portalArn,,,,Disassociates IP access settings from a web por...,ip_access_settings,disassociate_ip_access_settings,exec,,,,,
GetIpAccessSettings,/ipAccessSettings/{ipAccessSettingsArn+},GET,ipAccessSettingsArn,,,,Gets the IP access settings.,ip_access_settings,get_ip_access_settings,select,,,,,
UpdateIpAccessSettings,/ipAccessSettings/{ipAccessSettingsArn+},PATCH,ipAccessSettingsArn,,,ipRules,Updates IP access settings.,ip_access_settings,update_ip_access_settings,update,,,,,
ListIpAccessSettings,/ipAccessSettings,GET,,,,,Retrieves a list of IP access settings.,ip_access_settings,list_ip_access_settings,select,,,,,
AssociateNetworkSettings,/portals/{portalArn+}/networkSettings,PUT,portalArn,,networkSettingsArn,,Associates a network settings resource with a w...,network_settings,associate_network_settings,exec,,,,,
CreateNetworkSettings,/networkSettings,POST,,,,"securityGroupIds,subnetIds,vpcId",Creates a network settings resource that can be...,network_settings,create_network_settings,insert,,,,,
DeleteNetworkSettings,/networkSettings/{networkSettingsArn+},DELETE,networkSettingsArn,,,,Deletes network settings.,network_settings,delete_network_settings,delete,,,,,
DisassociateNetworkSettings,/portals/{portalArn+}/networkSettings,DELETE,portalArn,,,,Disassociates network settings from a web portal.,network_settings,disassociate_network_settings,exec,,,,,
GetNetworkSettings,/networkSettings/{networkSettingsArn+},GET,networkSettingsArn,,,,Gets the network settings.,network_settings,get_network_settings,select,,,,,
UpdateNetworkSettings,/networkSettings/{networkSettingsArn+},PATCH,networkSettingsArn,,,"securityGroupIds,subnetIds,vpcId",Updates network settings.,network_settings,update_network_settings,update,,,,,
ListNetworkSettings,/networkSettings,GET,,,,,Retrieves a list of network settings.,network_settings,list_network_settings,select,,,,,
GetPortalServiceProviderMetadata,/portalIdp/{portalArn+},GET,portalArn,,,,Gets the service provider metadata.,portal_service_provider_metadatas,get_portal_service_provider_metadata,select,,,,,
CreatePortal,/portals,POST,,,,,Creates a web portal.,portals,create_portal,insert,,,,,
DeletePortal,/portals/{portalArn+},DELETE,portalArn,,,,Deletes a web portal.,portals,delete_portal,delete,,,,,
GetPortal,/portals/{portalArn+},GET,portalArn,,,,Gets the web portal.,portals,get_portal,select,,,,,
ListPortals,/portals,GET,,,,,Retrieves a list or web portals.,portals,list_portals,select,,,,,
UpdatePortal,/portals/{portalArn+},PUT,portalArn,,,,Updates a web portal.,portals,update_portal,update,,,,,
AssociateSessionLogger,/portals/{portalArn+}/sessionLogger,PUT,portalArn,,sessionLoggerArn,,Associates a session logger with a portal.,session_loggers,associate_session_logger,exec,,,,,
CreateSessionLogger,/sessionLoggers,POST,,,,"eventFilter,logConfiguration",Creates a session logger.,session_loggers,create_session_logger,insert,,,,,
DeleteSessionLogger,/sessionLoggers/{sessionLoggerArn+},DELETE,sessionLoggerArn,,,,Deletes a session logger resource.,session_loggers,delete_session_logger,delete,,,,,
DisassociateSessionLogger,/portals/{portalArn+}/sessionLogger,DELETE,portalArn,,,,Disassociates a session logger from a portal.,session_loggers,disassociate_session_logger,exec,,,,,
GetSessionLogger,/sessionLoggers/{sessionLoggerArn+},GET,sessionLoggerArn,,,,Gets details about a specific session logger re...,session_loggers,get_session_logger,select,,,,,
ListSessionLoggers,/sessionLoggers,GET,,,,,Lists all available session logger resources.,session_loggers,list_session_loggers,select,$.sessionLoggers,,,,
UpdateSessionLogger,/sessionLoggers/{sessionLoggerArn+},POST,sessionLoggerArn,,,"eventFilter,logConfiguration",Updates the details of a session logger.,session_loggers,update_session_logger,update,,,,,
ExpireSession,/portals/{portalId}/sessions/{sessionId},DELETE,"portalId,sessionId",,,,Expires an active secure browser session.,sessions,expire_session,delete,,,,,
GetSession,/portals/{portalId}/sessions/{sessionId},GET,"portalId,sessionId",,,,Gets information for a secure browser session.,sessions,get_session,select,,,,,
ListSessions,/portals/{portalId}/sessions,GET,portalId,,,,Lists information for multiple secure browser s...,sessions,list_sessions,select,$.sessions,,,,
UntagResource,/tags/{resourceArn+},DELETE,resourceArn,,tagKeys,,Removes one or more tags from the specified res...,tags,untag_resource,exec,,,,,
ListTagsForResource,/tags/{resourceArn+},GET,resourceArn,,,,Retrieves a list of tags for a resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/tags/{resourceArn+},POST,resourceArn,,,,Adds or overwrites one or more tags for the spe...,tags,tag_resource,exec,,,,,
GetTrustStoreCertificate,/trustStores/{trustStoreArn+}/certificate,GET,trustStoreArn,,thumbprint,,Gets the trust store certificate.,trust_store_certificates,get_trust_store_certificate,select,,,,,
ListTrustStoreCertificates,/trustStores/{trustStoreArn+}/certificates,GET,trustStoreArn,,,,Retrieves a list of trust store certificates.,trust_store_certificates,list_trust_store_certificates,select,,,,,
AssociateTrustStore,/portals/{portalArn+}/trustStores,PUT,portalArn,,trustStoreArn,,Associates a trust store with a web portal.,trust_stores,associate_trust_store,exec,,,,,
CreateTrustStore,/trustStores,POST,,,,certificateList,Creates a trust store that can be associated wi...,trust_stores,create_trust_store,insert,,,,,
DeleteTrustStore,/trustStores/{trustStoreArn+},DELETE,trustStoreArn,,,,Deletes the trust store.,trust_stores,delete_trust_store,delete,,,,,
DisassociateTrustStore,/portals/{portalArn+}/trustStores,DELETE,portalArn,,,,Disassociates a trust store from a web portal.,trust_stores,disassociate_trust_store,exec,,,,,
GetTrustStore,/trustStores/{trustStoreArn+},GET,trustStoreArn,,,,Gets the trust store.,trust_stores,get_trust_store,select,,,,,
