operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetLinkedWhatsAppBusinessAccount,/v1/whatsapp/waba/details,GET,,,id,,Get the details of your linked WhatsApp Busines...,linked_whatsapp_business_accounts,get_linked_whats_app_business_account,select,,,,,
GetLinkedWhatsAppBusinessAccountPhoneNumber,/v1/whatsapp/waba/phone/details,GET,,,id,,Use your WhatsApp phone number id to get the WA...,linked_whatsapp_business_account_phone_numbers,get_linked_whats_app_business_account_phone_number,select,,,,,
ListLinkedWhatsAppBusinessAccounts,/v1/whatsapp/waba/list,GET,,,,,List all WhatsApp Business Accounts linked to y...,linked_whatsapp_business_accounts,list_linked_whats_app_business_accounts,select,$.linkedAccounts,,,,
ListTagsForResource,/v1/tags/list,GET,,,resourceArn,,"List all tags associated with a resource, such ...",tags,list_tags_for_resource,select,,,,,
TagResource,/v1/tags/tag-resource,POST,,,,"resourceArn,tags",Adds or overwrites only the specified tags for ...,tags,tag_resource,exec,,,,,
UntagResource,/v1/tags/untag-resource,POST,,,,"resourceArn,tagKeys",Removes the specified tags from a resource.,tags,untag_resource,exec,,,,,
PutWhatsAppBusinessAccountEventDestinations,/v1/whatsapp/waba/eventdestinations,PUT,,,,"arn,eventDestinations,id,linkDate,phoneNumbers,registrationStatus,wabaId,wabaName",Add an event destination to log event data from...,whatsapp_business_account_event_destinations,put_whats_app_business_account_event_destinations,replace,,,,,
AssociateWhatsAppBusinessAccount,/v1/whatsapp/signup,POST,,,,,This is only used through the Amazon Web Servic...,whatsapp_business_accounts,associate_whats_app_business_account,exec,,,,,
DisassociateWhatsAppBusinessAccount,/v1/whatsapp/waba/disassociate,DELETE,,,id,,Disassociate a WhatsApp Business Account (WABA)...,whatsapp_business_accounts,disassociate_whats_app_business_account,exec,,,,,
DeleteWhatsAppMessageMedia,/v1/whatsapp/media,DELETE,,,"mediaId,originationPhoneNumberId",,Delete a media object from the WhatsApp service...,whatsapp_message_media,delete_whats_app_message_media,delete,,,,,
GetWhatsAppMessageMedia,/v1/whatsapp/media/get,POST,,,,"mediaId,originationPhoneNumberId",Get a media file from the WhatsApp service. On ...,whatsapp_message_media,get_whats_app_message_media,select,,,,,
PostWhatsAppMessageMedia,/v1/whatsapp/media,POST,,,,originationPhoneNumberId,Upload a media file to the WhatsApp service. On...,whatsapp_message_media,post_whats_app_message_media,exec,,,,,
CreateWhatsAppMessageTemplateFromLibrary,/v1/whatsapp/template/create,POST,,,,"id,metaLibraryTemplate",Creates a new WhatsApp message template using a...,whatsapp_message_templates,create_whats_app_message_template_from_library,insert,,,,,
GetWhatsAppMessageTemplate,/v1/whatsapp/template,GET,,,"id,metaTemplateId",,Retrieves a specific WhatsApp message template.,whatsapp_message_templates,get_whats_app_message_template,select,,,,,
CreateWhatsAppMessageTemplateMedia,/v1/whatsapp/template/media,POST,,,,id,Uploads media for use in a WhatsApp message tem...,whatsapp_message_template_media,create_whats_app_message_template_media,insert,,,,,
CreateWhatsAppMessageTemplate,/v1/whatsapp/template/put,POST,,,,"id,templateDefinition",Creates a new WhatsApp message template from a ...,whatsapp_message_templates,create_whats_app_message_template,insert,,,,,
DeleteWhatsAppMessageTemplate,/v1/whatsapp/template,DELETE,,,"id,templateName",,Deletes a WhatsApp message template.,whatsapp_message_templates,delete_whats_app_message_template,delete,,,,,
ListWhatsAppMessageTemplates,/v1/whatsapp/template/list,GET,,,id,,Lists WhatsApp message templates for a specific...,whatsapp_message_templates,list_whats_app_message_templates,select,$.templates,,,,
UpdateWhatsAppMessageTemplate,/v1/whatsapp/template,POST,,,,"id,metaTemplateId",Updates an existing WhatsApp message template.,whatsapp_message_templates,update_whats_app_message_template,update,,,,,
SendWhatsAppMessage,/v1/whatsapp/send,POST,,,,"message,metaApiVersion,originationPhoneNumberId",Send a WhatsApp message. For examples of sendin...,whatsapp_messages,send_whats_app_message,exec,,,,,
ListWhatsAppTemplateLibrary,/v1/whatsapp/template/library,POST,,,id,id,Lists templates available in Meta's template li...,whatsapp_template_library,list_whats_app_template_library,select,$.metaLibraryTemplates,,,,
