operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
ConfigureLogs,/channels/{Id}/configure_logs,PUT,Id,,,,Changes the Channel's properities to configure ...,channels,configure_logs,exec,,,,,
CreateChannel,/channels,POST,,,,,Creates a new Channel.,channels,create_channel,insert,,,,,
CreateHarvestJob,/harvest_jobs,POST,,,,"EndTime,Id,OriginEndpointId,S3Destination,StartTime",Creates a new HarvestJob record.,harvest_jobs,create_harvest_job,insert,,,,,
CreateOriginEndpoint,/origin_endpoints,POST,,,,"ChannelId,Id",Creates a new OriginEndpoint record.,origin_endpoints,create_origin_endpoint,insert,,,,,
DeleteChannel,/channels/{Id},DELETE,Id,,,,Deletes an existing Channel.,channels,delete_channel,delete,,,,,
DeleteOriginEndpoint,/origin_endpoints/{Id},DELETE,Id,,,,Deletes an existing OriginEndpoint.,origin_endpoints,delete_origin_endpoint,delete,,,,,
DescribeChannel,/channels/{Id},GET,Id,,,,Gets details about a Channel.,channels,describe_channel,select,,,,,
DescribeHarvestJob,/harvest_jobs/{Id},GET,Id,,,,Gets details about an existing HarvestJob.,harvest_jobs,describe_harvest_job,select,,,,,
DescribeOriginEndpoint,/origin_endpoints/{Id},GET,Id,,,,Gets details about an existing OriginEndpoint.,origin_endpoints,describe_origin_endpoint,select,,,,,
ListChannels,/channels,GET,,,,,Returns a collection of Channels.,channels,list_channels,select,$.Channels,,,,
ListHarvestJobs,/harvest_jobs,GET,,,,,Returns a collection of HarvestJob records.,harvest_jobs,list_harvest_jobs,select,$.HarvestJobs,,,,
ListOriginEndpoints,/origin_endpoints,GET,,,,,Returns a collection of OriginEndpoint records.,origin_endpoints,list_origin_endpoints,select,$.OriginEndpoints,,,,
ListTagsForResource,/tags/{ResourceArn},GET,ResourceArn,,,,,tags,list_tags_for_resource,select,,,,,
RotateChannelCredentials,/channels/{Id}/credentials,PUT,Id,,,,Changes the Channel's first IngestEndpoint's us...,channels,rotate_channel_credentials,exec,,,,,
RotateIngestEndpointCredentials,/channels/{Id}/ingest_endpoints/{IngestEndpointId}/credentials,PUT,"Id,IngestEndpointId",,,,Rotate the IngestEndpoint's username and passwo...,ingest_endpoint_credentials,rotate_ingest_endpoint_credentials,exec,,,,,
TagResource,/tags/{ResourceArn},POST,ResourceArn,,,,,tags,tag_resource,exec,,,,,
UntagResource,/tags/{ResourceArn},DELETE,ResourceArn,,tagKeys,,,tags,untag_resource,exec,,,,,
UpdateChannel,/channels/{Id},PUT,Id,,,,Updates an existing Channel.,channels,update_channel,update,,,,,
UpdateOriginEndpoint,/origin_endpoints/{Id},PUT,Id,,,"ChannelId,Id",Updates an existing OriginEndpoint.,origin_endpoints,update_origin_endpoint,update,,,,,
