operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateApp,/v1/apps,POST,,,,CreateApplicationRequest,Creates an application.,apps,create_app,insert,,,,,
GetApps,/v1/apps,GET,,,,,Retrieves information about all the application...,apps,get_apps,select,,,,,
DeleteApp,/v1/apps/{ApplicationId},DELETE,ApplicationId,,,,Deletes an application.,apps,delete_app,delete,,,,,
GetApp,/v1/apps/{ApplicationId},GET,ApplicationId,,,,Retrieves information about an application.,apps,get_app,select,,,,,
RemoveAttributes,/v1/apps/{ApplicationId}/attributes/{AttributeType},PUT,"ApplicationId,AttributeType",,,"ApplicationId,AttributeType,UpdateAttributesRequest","Removes one or more custom attributes, of the s...",apps,remove_attributes,exec,,,,,
CreateCampaign,/v1/apps/{ApplicationId}/campaigns,POST,ApplicationId,,,"ApplicationId,WriteCampaignRequest",Creates a new campaign for an application or up...,campaigns,create_campaign,insert,,,,,
GetCampaigns,/v1/apps/{ApplicationId}/campaigns,GET,ApplicationId,,,,"Retrieves information about the status, configu...",campaigns,get_campaigns,select,,,,,
DeleteCampaign,/v1/apps/{ApplicationId}/campaigns/{CampaignId},DELETE,"ApplicationId,CampaignId",,,,Deletes a campaign from an application.,campaigns,delete_campaign,delete,,,,,
GetCampaign,/v1/apps/{ApplicationId}/campaigns/{CampaignId},GET,"ApplicationId,CampaignId",,,,"Retrieves information about the status, configu...",campaigns,get_campaign,select,,,,,
UpdateCampaign,/v1/apps/{ApplicationId}/campaigns/{CampaignId},PUT,"ApplicationId,CampaignId",,,"ApplicationId,WriteCampaignRequest",Updates the configuration and other settings fo...,campaigns,update_campaign,update,,,,,
GetCampaignActivities,/v1/apps/{ApplicationId}/campaigns/{CampaignId}/activities,GET,"ApplicationId,CampaignId",,,,Retrieves information about all the activities ...,campaign_activities,get_campaign_activities,select,,,,,
GetCampaignDateRangeKpi,/v1/apps/{ApplicationId}/campaigns/{CampaignId}/kpis/daterange/{KpiName},GET,"ApplicationId,CampaignId,KpiName",,,,Retrieves (queries) pre-aggregated data for a s...,campaign_kpis,get_campaign_date_range_kpi,select,,,,,
GetCampaignVersions,/v1/apps/{ApplicationId}/campaigns/{CampaignId}/versions,GET,"ApplicationId,CampaignId",,,,"Retrieves information about the status, configu...",campaign_versions,get_campaign_versions,select,,,,,
GetCampaignVersion,/v1/apps/{ApplicationId}/campaigns/{CampaignId}/versions/{Version},GET,"ApplicationId,CampaignId,Version",,,,"Retrieves information about the status, configu...",campaign_versions,get_campaign_version,select,,,,,
GetChannels,/v1/apps/{ApplicationId}/channels,GET,ApplicationId,,,,Retrieves information about the history and sta...,channels,get_channels,select,,,,,
DeleteAdmChannel,/v1/apps/{ApplicationId}/channels/adm,DELETE,ApplicationId,,,,Disables the ADM channel for an application and...,adm_channels,delete_adm_channel,delete,,,,,
GetAdmChannel,/v1/apps/{ApplicationId}/channels/adm,GET,ApplicationId,,,,Retrieves information about the status and sett...,adm_channels,get_adm_channel,select,,,,,
UpdateAdmChannel,/v1/apps/{ApplicationId}/channels/adm,PUT,ApplicationId,,,"ADMChannelRequest,ApplicationId",Enables the ADM channel for an application or u...,adm_channels,update_adm_channel,update,,,,,
DeleteApnsChannel,/v1/apps/{ApplicationId}/channels/apns,DELETE,ApplicationId,,,,Disables the APNs channel for an application an...,apns_channels,delete_apns_channel,delete,,,,,
GetApnsChannel,/v1/apps/{ApplicationId}/channels/apns,GET,ApplicationId,,,,Retrieves information about the status and sett...,apns_channels,get_apns_channel,select,,,,,
UpdateApnsChannel,/v1/apps/{ApplicationId}/channels/apns,PUT,ApplicationId,,,"APNSChannelRequest,ApplicationId",Enables the APNs channel for an application or ...,apns_channels,update_apns_channel,update,,,,,
DeleteApnsSandboxChannel,/v1/apps/{ApplicationId}/channels/apns_sandbox,DELETE,ApplicationId,,,,Disables the APNs sandbox channel for an applic...,apns_sandbox_channels,delete_apns_sandbox_channel,delete,,,,,
GetApnsSandboxChannel,/v1/apps/{ApplicationId}/channels/apns_sandbox,GET,ApplicationId,,,,Retrieves information about the status and sett...,apns_sandbox_channels,get_apns_sandbox_channel,select,,,,,
UpdateApnsSandboxChannel,/v1/apps/{ApplicationId}/channels/apns_sandbox,PUT,ApplicationId,,,"APNSSandboxChannelRequest,ApplicationId",Enables the APNs sandbox channel for an applica...,apns_sandbox_channels,update_apns_sandbox_channel,update,,,,,
DeleteApnsVoipChannel,/v1/apps/{ApplicationId}/channels/apns_voip,DELETE,ApplicationId,,,,Disables the APNs VoIP channel for an applicati...,apns_voip_channels,delete_apns_voip_channel,delete,,,,,
GetApnsVoipChannel,/v1/apps/{ApplicationId}/channels/apns_voip,GET,ApplicationId,,,,Retrieves information about the status and sett...,apns_voip_channels,get_apns_voip_channel,select,,,,,
UpdateApnsVoipChannel,/v1/apps/{ApplicationId}/channels/apns_voip,PUT,ApplicationId,,,"APNSVoipChannelRequest,ApplicationId",Enables the APNs VoIP channel for an applicatio...,apns_voip_channels,update_apns_voip_channel,update,,,,,
DeleteApnsVoipSandboxChannel,/v1/apps/{ApplicationId}/channels/apns_voip_sandbox,DELETE,ApplicationId,,,,Disables the APNs VoIP sandbox channel for an a...,apns_voip_sandbox_channels,delete_apns_voip_sandbox_channel,delete,,,,,
GetApnsVoipSandboxChannel,/v1/apps/{ApplicationId}/channels/apns_voip_sandbox,GET,ApplicationId,,,,Retrieves information about the status and sett...,apns_voip_sandbox_channels,get_apns_voip_sandbox_channel,select,,,,,
UpdateApnsVoipSandboxChannel,/v1/apps/{ApplicationId}/channels/apns_voip_sandbox,PUT,ApplicationId,,,"APNSVoipSandboxChannelRequest,ApplicationId",Enables the APNs VoIP sandbox channel for an ap...,apns_voip_sandbox_channels,update_apns_voip_sandbox_channel,update,,,,,
DeleteBaiduChannel,/v1/apps/{ApplicationId}/channels/baidu,DELETE,ApplicationId,,,,Disables the Baidu channel for an application a...,baidu_channels,delete_baidu_channel,delete,,,,,
GetBaiduChannel,/v1/apps/{ApplicationId}/channels/baidu,GET,ApplicationId,,,,Retrieves information about the status and sett...,baidu_channels,get_baidu_channel,select,,,,,
UpdateBaiduChannel,/v1/apps/{ApplicationId}/channels/baidu,PUT,ApplicationId,,,"ApplicationId,BaiduChannelRequest",Enables the Baidu channel for an application or...,baidu_channels,update_baidu_channel,update,,,,,
DeleteEmailChannel,/v1/apps/{ApplicationId}/channels/email,DELETE,ApplicationId,,,,Disables the email channel for an application a...,email_channels,delete_email_channel,delete,,,,,
GetEmailChannel,/v1/apps/{ApplicationId}/channels/email,GET,ApplicationId,,,,Retrieves information about the status and sett...,email_channels,get_email_channel,select,,,,,
UpdateEmailChannel,/v1/apps/{ApplicationId}/channels/email,PUT,ApplicationId,,,"ApplicationId,EmailChannelRequest",Enables the email channel for an application or...,email_channels,update_email_channel,update,,,,,
DeleteGcmChannel,/v1/apps/{ApplicationId}/channels/gcm,DELETE,ApplicationId,,,,Disables the GCM channel for an application and...,gcm_channels,delete_gcm_channel,delete,,,,,
GetGcmChannel,/v1/apps/{ApplicationId}/channels/gcm,GET,ApplicationId,,,,Retrieves information about the status and sett...,gcm_channels,get_gcm_channel,select,,,,,
UpdateGcmChannel,/v1/apps/{ApplicationId}/channels/gcm,PUT,ApplicationId,,,"ApplicationId,GCMChannelRequest",Enables the GCM channel for an application or u...,gcm_channels,update_gcm_channel,update,,,,,
DeleteSmsChannel,/v1/apps/{ApplicationId}/channels/sms,DELETE,ApplicationId,,,,Disables the SMS channel for an application and...,sms_channels,delete_sms_channel,delete,,,,,
GetSmsChannel,/v1/apps/{ApplicationId}/channels/sms,GET,ApplicationId,,,,Retrieves information about the status and sett...,sms_channels,get_sms_channel,select,,,,,
UpdateSmsChannel,/v1/apps/{ApplicationId}/channels/sms,PUT,ApplicationId,,,"ApplicationId,SMSChannelRequest",Enables the SMS channel for an application or u...,sms_channels,update_sms_channel,update,,,,,
DeleteVoiceChannel,/v1/apps/{ApplicationId}/channels/voice,DELETE,ApplicationId,,,,Disables the voice channel for an application a...,voice_channels,delete_voice_channel,delete,,,,,
GetVoiceChannel,/v1/apps/{ApplicationId}/channels/voice,GET,ApplicationId,,,,Retrieves information about the status and sett...,voice_channels,get_voice_channel,select,,,,,
UpdateVoiceChannel,/v1/apps/{ApplicationId}/channels/voice,PUT,ApplicationId,,,"ApplicationId,VoiceChannelRequest",Enables the voice channel for an application or...,voice_channels,update_voice_channel,update,,,,,
