operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateBlueprint,/blueprints/,PUT,,,,"blueprintName,schema,type",Creates an Amazon Bedrock Data Automation Bluep...,blueprints,create_blueprint,insert,,,,,
CreateBlueprintVersion,/blueprints/{blueprintArn}/versions/,POST,blueprintArn,,,"blueprintName,schema,type",Creates a new version of an existing Amazon Bed...,blueprint_versions,create_blueprint_version,insert,,,,,
CreateDataAutomationProject,/data-automation-projects/,PUT,,,,"projectName,standardOutputConfiguration",Creates an Amazon Bedrock Data Automation Project,data_automation_projects,create_data_automation_project,insert,,,,,
DeleteBlueprint,/blueprints/{blueprintArn}/,DELETE,blueprintArn,,,,Deletes an existing Amazon Bedrock Data Automat...,blueprints,delete_blueprint,delete,,,,,
DeleteDataAutomationProject,/data-automation-projects/{projectArn}/,DELETE,projectArn,,,,Deletes an existing Amazon Bedrock Data Automat...,data_automation_projects,delete_data_automation_project,delete,,,,,
GetBlueprint,/blueprints/{blueprintArn}/,POST,blueprintArn,,,"blueprintArn,blueprintName,creationTime,lastModifiedTime,schema,type",Gets an existing Amazon Bedrock Data Automation...,blueprints,get_blueprint,select,,,,,
GetDataAutomationProject,/data-automation-projects/{projectArn}/,POST,projectArn,,,"projectName,standardOutputConfiguration",Gets an existing Amazon Bedrock Data Automation...,data_automation_projects,get_data_automation_project,select,,,,,
ListBlueprints,/blueprints/,POST,,,,,Lists all existing Amazon Bedrock Data Automati...,blueprints,list_blueprints,select,$.blueprints,,,,
ListDataAutomationProjects,/data-automation-projects/,POST,,,,,Lists all existing Amazon Bedrock Data Automati...,data_automation_projects,list_data_automation_projects,select,$.projects,,,,
ListTagsForResource,/listTagsForResource,POST,,,,resourceARN,List tags for an Amazon Bedrock Data Automation...,tags,list_tags_for_resource,select,,,,,
TagResource,/tagResource,POST,,,,"resourceARN,tags",Tag an Amazon Bedrock Data Automation resource,tags,tag_resource,exec,,,,,
UntagResource,/untagResource,POST,,,,"resourceARN,tagKeys",Untag an Amazon Bedrock Data Automation resource,tags,untag_resource,exec,,,,,
UpdateBlueprint,/blueprints/{blueprintArn}/,PUT,blueprintArn,,,"blueprintName,schema,type",Updates an existing Amazon Bedrock Data Automat...,blueprints,update_blueprint,update,,,,,
UpdateDataAutomationProject,/data-automation-projects/{projectArn}/,PUT,projectArn,,,"projectName,standardOutputConfiguration",Updates an existing Amazon Bedrock Data Automat...,data_automation_projects,update_data_automation_project,update,,,,,
