operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateCentralizationRuleForOrganization,/CreateCentralizationRuleForOrganization,POST,,,,"Rule,RuleName",Creates a centralization rule that applies acro...,centralization_rules_for_organization,create_centralization_rule_for_organization,insert,,,,,
DeleteCentralizationRuleForOrganization,/DeleteCentralizationRuleForOrganization,POST,,,,RuleIdentifier,Deletes an organization-wide centralization rul...,centralization_rules_for_organization,delete_centralization_rule_for_organization,delete,,,,,
ListCentralizationRulesForOrganization,/ListCentralizationRulesForOrganization,POST,,,,,Lists all centralization rules in your organiza...,centralization_rules_for_organization,list_centralization_rules_for_organization,select,$.CentralizationRuleSummaries,,,,
UpdateCentralizationRuleForOrganization,/UpdateCentralizationRuleForOrganization,POST,,,,"Rule,RuleIdentifier",Updates an existing centralization rule that ap...,centralization_rules_for_organization,update_centralization_rule_for_organization,update,,,,,
GetCentralizationRuleForOrganization,/GetCentralizationRuleForOrganization,POST,,,,RuleIdentifier,Retrieves the details of a specific organizatio...,centralization_rule_for_organization,get_centralization_rule_for_organization,select,,,,,
ListResourceTelemetry,/ListResourceTelemetry,POST,,,,,Returns a list of telemetry configurations for ...,resource_telemetry,list_resource_telemetry,select,$.TelemetryConfigurations,,,,
ListResourceTelemetryForOrganization,/ListResourceTelemetryForOrganization,POST,,,,,Returns a list of telemetry configurations for ...,resource_telemetry_for_organization,list_resource_telemetry_for_organization,select,$.TelemetryConfigurations,,,,
GetS3TableIntegration,/GetS3TableIntegration,POST,,,,,Retrieves information about a specific S3 Table...,s3_table_integration,get_s3_table_integration,select,,,,,
CreateS3TableIntegration,/CreateS3TableIntegration,POST,,,,"Encryption,RoleArn",Creates an integration between CloudWatch and S...,s3_table_integrations,create_s3_table_integration,insert,,,,,
DeleteS3TableIntegration,/DeleteS3TableIntegration,POST,,,,,Deletes an S3 Table integration and its associa...,s3_table_integrations,delete_s3_table_integration,delete,,,,,
ListS3TableIntegrations,/ListS3TableIntegrations,POST,,,,,Lists all S3 Table integrations in your account...,s3_table_integrations,list_s3_table_integrations,select,$.IntegrationSummaries,,,,
ListTagsForResource,/ListTagsForResource,POST,,,,ResourceARN,Lists all tags attached to the specified resour...,tags,list_tags_for_resource,select,,,,,
TagResource,/TagResource,POST,,,,"ResourceARN,Tags",Adds or updates tags for a resource. Supports t...,tags,tag_resource,exec,,,,,
UntagResource,/UntagResource,POST,,,,"ResourceARN,TagKeys",Removes tags from a resource. Supports telemetr...,tags,untag_resource,exec,,,,,
StartTelemetryEnrichment,/StartTelemetryEnrichment,POST,,,,,Enables the resource tags for telemetry feature...,telemetry_enrichment,start_telemetry_enrichment,exec,,,,,
StopTelemetryEnrichment,/StopTelemetryEnrichment,POST,,,,,Disables the resource tags for telemetry featur...,telemetry_enrichment,stop_telemetry_enrichment,exec,,,,,
GetTelemetryEnrichmentStatus,/GetTelemetryEnrichmentStatus,POST,,,,,Returns the current status of the resource tags...,telemetry_enrichment_status,get_telemetry_enrichment_status,select,,,,,
StartTelemetryEvaluation,/StartTelemetryEvaluation,POST,,,,,This action begins onboarding the caller Amazon...,telemetry_evaluation,start_telemetry_evaluation,exec,,,,,
