operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
DescribeGroup,/Groups/DescribeGroup,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Returns information about a specific group.,group,describe_group,select,,,,,
ListGroupsForMember,/GroupMemberships/ListGroupsForMember,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Returns group information for the specified mem...,groups_for_member,list_groups_for_member,select,$.Groups,,,,
AddGroupMember,/GroupMemberships/AddGroupMember,POST,,,DirectoryId,"DirectoryId,GroupName,MemberName","Adds an existing user, group, or computer as a ...",group_members,add_group_member,exec,,,,,
ListGroupMembers,/GroupMemberships/ListGroupMembers,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Returns member information for the specified gr...,group_members,list_group_members,select,$.Members,,,,
RemoveGroupMember,/GroupMemberships/RemoveGroupMember,POST,,,DirectoryId,"DirectoryId,GroupName,MemberName",Removes a member from a group.,group_members,remove_group_member,exec,,,,,
CreateGroup,/Groups/CreateGroup,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Creates a new group.,groups,create_group,insert,,,,,
DeleteGroup,/Groups/DeleteGroup,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Deletes a group.,groups,delete_group,delete,,,,,
ListGroups,/Groups/ListGroups,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Returns group information for the specified dir...,groups,list_groups,select,$.Groups,,,,
SearchGroups,/Groups/SearchGroups,POST,,,DirectoryId,"DirectoryId,SearchAttributes,SearchString",Searches the specified directory for a group. Y...,groups,search_groups,exec,$.Groups,,,,
UpdateGroup,/Groups/UpdateGroup,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Updates group information.,groups,update_group,update,,,,,
DescribeUser,/Users/DescribeUser,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Returns information about a specific user.,user,describe_user,select,,,,,
CreateUser,/Users/CreateUser,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Creates a new user.,users,create_user,insert,,,,,
DeleteUser,/Users/DeleteUser,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Deletes a user.,users,delete_user,delete,,,,,
DisableUser,/Users/DisableUser,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Deactivates an active user account. For informa...,users,disable_user,exec,,,,,
ListUsers,/Users/ListUsers,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Returns user information for the specified dire...,users,list_users,select,$.Users,,,,
SearchUsers,/Users/SearchUsers,POST,,,DirectoryId,"DirectoryId,SearchAttributes,SearchString",Searches the specified directory for a user. Yo...,users,search_users,exec,$.Users,,,,
UpdateUser,/Users/UpdateUser,POST,,,DirectoryId,"DirectoryId,SAMAccountName",Updates user information.,users,update_user,update,,,,,
