operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetInvoicePDF,/#X-Amz-Target=Invoicing.GetInvoicePDF,POST,,,,InvoiceId,Returns a URL to download the invoice document ...,invoice_pdfs,get_invoice_pdf,select,,,,,
BatchGetInvoiceProfile,/#X-Amz-Target=Invoicing.BatchGetInvoiceProfile,POST,,,,AccountIds,This gets the invoice profile associated with a...,invoice_profiles,batch_get_invoice_profile,exec,,,,,
ListInvoiceSummaries,/#X-Amz-Target=Invoicing.ListInvoiceSummaries,POST,,,,Selector,Retrieves your invoice details programmatically...,invoice_summaries,list_invoice_summaries,select,$.InvoiceSummaries,,,,
GetInvoiceUnit,/#X-Amz-Target=Invoicing.GetInvoiceUnit,POST,,,,InvoiceUnitArn,This retrieves the invoice unit definition.,invoice_units,get_invoice_unit,select,,,,,
CreateInvoiceUnit,/#X-Amz-Target=Invoicing.CreateInvoiceUnit,POST,,,,"InvoiceReceiver,Name,Rule",This creates a new invoice unit with the provid...,invoice_units,create_invoice_unit,insert,,,,,
DeleteInvoiceUnit,/#X-Amz-Target=Invoicing.DeleteInvoiceUnit,POST,,,,InvoiceUnitArn,This deletes an invoice unit with the provided ...,invoice_units,delete_invoice_unit,delete,,,,,
ListInvoiceUnits,/#X-Amz-Target=Invoicing.ListInvoiceUnits,POST,,,,,This fetches a list of all invoice unit definit...,invoice_units,list_invoice_units,select,$.InvoiceUnits,,,,
UpdateInvoiceUnit,/#X-Amz-Target=Invoicing.UpdateInvoiceUnit,POST,,,,InvoiceUnitArn,You can update the invoice unit configuration a...,invoice_units,update_invoice_unit,update,,,,,
GetProcurementPortalPreference,/#X-Amz-Target=Invoicing.GetProcurementPortalPreference,POST,,,,ProcurementPortalPreferenceArn,Retrieves the details of a specific procurement...,procurement_portal_preferences,get_procurement_portal_preference,select,,,,,
CreateProcurementPortalPreference,/#X-Amz-Target=Invoicing.CreateProcurementPortalPreference,POST,,,,"BuyerDomain,BuyerIdentifier,Contacts,EinvoiceDeliveryEnabled,ProcurementPortalName,PurchaseOrderRetrievalEnabled,SupplierDomain,SupplierIdentifier",Creates a procurement portal preference configu...,procurement_portal_preferences,create_procurement_portal_preference,insert,,,,,
DeleteProcurementPortalPreference,/#X-Amz-Target=Invoicing.DeleteProcurementPortalPreference,POST,,,,ProcurementPortalPreferenceArn,Deletes an existing procurement portal preferen...,procurement_portal_preferences,delete_procurement_portal_preference,delete,,,,,
ListProcurementPortalPreferences,/#X-Amz-Target=Invoicing.ListProcurementPortalPreferences,POST,,,,Selector,Retrieves a list of procurement portal preferen...,procurement_portal_preferences,list_procurement_portal_preferences,select,$.ProcurementPortalPreferences,,,,
PutProcurementPortalPreference,/#X-Amz-Target=Invoicing.PutProcurementPortalPreference,POST,,,,"Contacts,EinvoiceDeliveryEnabled,ProcurementPortalPreferenceArn,PurchaseOrderRetrievalEnabled",Updates an existing procurement portal preferen...,procurement_portal_preferences,put_procurement_portal_preference,replace,,,,,
UpdateProcurementPortalPreferenceStatus,/#X-Amz-Target=Invoicing.UpdateProcurementPortalPreferenceStatus,POST,,,,ProcurementPortalPreferenceArn,Updates the status of a procurement portal pref...,procurement_portal_preferences,update_procurement_portal_preference_status,update,,,,,
ListTagsForResource,/#X-Amz-Target=Invoicing.ListTagsForResource,POST,,,,ResourceArn,Lists the tags for a resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/#X-Amz-Target=Invoicing.TagResource,POST,,,,"ResourceArn,ResourceTags",Adds a tag to a resource.,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=Invoicing.UntagResource,POST,,,,"ResourceArn,ResourceTagKeys",Removes a tag from a resource.,tags,untag_resource,exec,,,,,
