operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetComponentPolicy,/GetComponentPolicy,GET,,,componentArn,,Gets a component policy.,component_policies,get_component_policy,select,,,,,
PutComponentPolicy,/PutComponentPolicy,PUT,,,,"componentArn,policy",Applies a policy to a component. We recommend t...,component_policies,put_component_policy,replace,,,,,
CreateComponent,/CreateComponent,PUT,,,,"clientToken,name,platform,semanticVersion",Creates a new component that can be used to bui...,components,create_component,insert,,,,,
DeleteComponent,/DeleteComponent,DELETE,,,componentBuildVersionArn,,Deletes a component build version.,components,delete_component,delete,,,,,
GetComponent,/GetComponent,GET,,,componentBuildVersionArn,,Gets a component object.,components,get_component,select,,,,,
ImportComponent,/ImportComponent,PUT,,,,"clientToken,format,name,platform,semanticVersion,type",Imports a component and transforms its data int...,components,import_component,exec,,,,,
ListComponentBuildVersions,/ListComponentBuildVersions,POST,,,,,Returns the list of component build versions fo...,component_build_versions,list_component_build_versions,select,$.componentSummaryList,,,,
ListComponents,/ListComponents,POST,,,,,Returns the list of components that can be filt...,components,list_components,select,$.componentVersionList,,,,
GetContainerRecipePolicy,/GetContainerRecipePolicy,GET,,,containerRecipeArn,,Retrieves the policy for a container recipe.,container_recipe_policies,get_container_recipe_policy,select,,,,,
PutContainerRecipePolicy,/PutContainerRecipePolicy,PUT,,,,"containerRecipeArn,policy",Applies a policy to a container image. We recom...,container_recipe_policies,put_container_recipe_policy,replace,,,,,
CreateContainerRecipe,/CreateContainerRecipe,PUT,,,,"clientToken,containerType,name,parentImage,semanticVersion,targetRepository",Creates a new container recipe. Container recip...,container_recipes,create_container_recipe,insert,,,,,
DeleteContainerRecipe,/DeleteContainerRecipe,DELETE,,,containerRecipeArn,,Deletes a container recipe.,container_recipes,delete_container_recipe,delete,,,,,
GetContainerRecipe,/GetContainerRecipe,GET,,,containerRecipeArn,,Retrieves a container recipe.,container_recipes,get_container_recipe,select,,,,,
ListContainerRecipes,/ListContainerRecipes,POST,,,,,Returns a list of container recipes.,container_recipes,list_container_recipes,select,$.containerRecipeSummaryList,,,,
ImportDiskImage,/ImportDiskImage,PUT,,,,"clientToken,infrastructureConfigurationArn,name,osVersion,platform,semanticVersion,uri",Import a Windows operating system image from a ...,disk_images,import_disk_image,exec,,,,,
CreateDistributionConfiguration,/CreateDistributionConfiguration,PUT,,,,"clientToken,distributions,name",Creates a new distribution configuration. Distr...,distribution_configurations,create_distribution_configuration,insert,,,,,
DeleteDistributionConfiguration,/DeleteDistributionConfiguration,DELETE,,,distributionConfigurationArn,,Deletes a distribution configuration.,distribution_configurations,delete_distribution_configuration,delete,,,,,
GetDistributionConfiguration,/GetDistributionConfiguration,GET,,,distributionConfigurationArn,,Gets a distribution configuration.,distribution_configurations,get_distribution_configuration,select,,,,,
ListDistributionConfigurations,/ListDistributionConfigurations,POST,,,,,Returns a list of distribution configurations.,distribution_configurations,list_distribution_configurations,select,$.distributionConfigurationSummaryList,,,,
UpdateDistributionConfiguration,/UpdateDistributionConfiguration,PUT,,,,"clientToken,distributionConfigurationArn,distributions",Updates a new distribution configuration. Distr...,distribution_configurations,update_distribution_configuration,update,,,,,
ListImagePackages,/ListImagePackages,POST,,,,imageBuildVersionArn,List the Packages that are associated with an I...,image_packages,list_image_packages,select,$.imagePackageList,,,,
ListImagePipelineImages,/ListImagePipelineImages,POST,,,,imagePipelineArn,Returns a list of images created by the specifi...,image_pipeline_images,list_image_pipeline_images,select,$.imageSummaryList,,,,
