operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AssociateGatewayToServer,/#X-Amz-Target=BackupOnPremises_v20210101.AssociateGatewayToServer,POST,,,,"GatewayArn,ServerArn",Associates a backup gateway with your server. A...,gateways,associate_gateway_to_server,exec,,,,,
CreateGateway,/#X-Amz-Target=BackupOnPremises_v20210101.CreateGateway,POST,,,,"ActivationKey,GatewayDisplayName,GatewayType",Creates a backup gateway. After you create a ga...,gateways,create_gateway,insert,,,,,
DeleteGateway,/#X-Amz-Target=BackupOnPremises_v20210101.DeleteGateway,POST,,,,GatewayArn,Deletes a backup gateway.,gateways,delete_gateway,delete,,,,,
DeleteHypervisor,/#X-Amz-Target=BackupOnPremises_v20210101.DeleteHypervisor,POST,,,,HypervisorArn,Deletes a hypervisor.,hypervisors,delete_hypervisor,delete,,,,,
DisassociateGatewayFromServer,/#X-Amz-Target=BackupOnPremises_v20210101.DisassociateGatewayFromServer,POST,,,,GatewayArn,Disassociates a backup gateway from the specifi...,gateways,disassociate_gateway_from_server,exec,,,,,
GetBandwidthRateLimitSchedule,/#X-Amz-Target=BackupOnPremises_v20210101.GetBandwidthRateLimitSchedule,POST,,,,GatewayArn,Retrieves the bandwidth rate limit schedule for...,bandwidth_rate_limit_schedules,get_bandwidth_rate_limit_schedule,select,,,,,
GetGateway,/#X-Amz-Target=BackupOnPremises_v20210101.GetGateway,POST,,,,GatewayArn,"By providing the ARN (Amazon Resource Name), th...",gateways,get_gateway,select,,,,,
GetHypervisor,/#X-Amz-Target=BackupOnPremises_v20210101.GetHypervisor,POST,,,,HypervisorArn,This action requests information about the spec...,hypervisors,get_hypervisor,select,,,,,
GetHypervisorPropertyMappings,/#X-Amz-Target=BackupOnPremises_v20210101.GetHypervisorPropertyMappings,POST,,,,HypervisorArn,This action retrieves the property mappings for...,hypervisor_property_mappings,get_hypervisor_property_mappings,select,,,,,
GetVirtualMachine,/#X-Amz-Target=BackupOnPremises_v20210101.GetVirtualMachine,POST,,,,ResourceArn,"By providing the ARN (Amazon Resource Name), th...",virtual_machines,get_virtual_machine,select,,,,,
ImportHypervisorConfiguration,/#X-Amz-Target=BackupOnPremises_v20210101.ImportHypervisorConfiguration,POST,,,,"Host,Name",Connect to a hypervisor by importing its config...,hypervisors,import_hypervisor_configuration,exec,,,,,
ListGateways,/#X-Amz-Target=BackupOnPremises_v20210101.ListGateways,POST,,,,,Lists backup gateways owned by an Amazon Web Se...,gateways,list_gateways,select,$.Gateways,,,,
ListHypervisors,/#X-Amz-Target=BackupOnPremises_v20210101.ListHypervisors,POST,,,,,Lists your hypervisors.,hypervisors,list_hypervisors,select,$.Hypervisors,,,,
ListTagsForResource,/#X-Amz-Target=BackupOnPremises_v20210101.ListTagsForResource,POST,,,,ResourceArn,Lists the tags applied to the resource identifi...,tags,list_tags_for_resource,select,,,,,
ListVirtualMachines,/#X-Amz-Target=BackupOnPremises_v20210101.ListVirtualMachines,POST,,,,,Lists your virtual machines.,virtual_machines,list_virtual_machines,select,$.VirtualMachines,,,,
PutBandwidthRateLimitSchedule,/#X-Amz-Target=BackupOnPremises_v20210101.PutBandwidthRateLimitSchedule,POST,,,,"BandwidthRateLimitIntervals,GatewayArn",This action sets the bandwidth rate limit sched...,bandwidth_rate_limit_schedules,put_bandwidth_rate_limit_schedule,replace,,,,,
PutHypervisorPropertyMappings,/#X-Amz-Target=BackupOnPremises_v20210101.PutHypervisorPropertyMappings,POST,,,,"HypervisorArn,IamRoleArn,VmwareToAwsTagMappings",This action sets the property mappings for the ...,hypervisor_property_mappings,put_hypervisor_property_mappings,replace,,,,,
PutMaintenanceStartTime,/#X-Amz-Target=BackupOnPremises_v20210101.PutMaintenanceStartTime,POST,,,,"GatewayArn,HourOfDay,MinuteOfHour",Set the maintenance start time for a gateway.,maintenance_start_times,put_maintenance_start_time,replace,,,,,
StartVirtualMachinesMetadataSync,/#X-Amz-Target=BackupOnPremises_v20210101.StartVirtualMachinesMetadataSync,POST,,,,HypervisorArn,This action sends a request to sync metadata ac...,virtual_machines,start_virtual_machines_metadata_sync,exec,,,,,
TagResource,/#X-Amz-Target=BackupOnPremises_v20210101.TagResource,POST,,,,"ResourceARN,Tags",Tag the resource.,tags,tag_resource,exec,,,,,
TestHypervisorConfiguration,/#X-Amz-Target=BackupOnPremises_v20210101.TestHypervisorConfiguration,POST,,,,"GatewayArn,Host",Tests your hypervisor configuration to validate...,hypervisors,test_hypervisor_configuration,exec,,,,,
UntagResource,/#X-Amz-Target=BackupOnPremises_v20210101.UntagResource,POST,,,,"ResourceARN,TagKeys",Removes tags from the resource.,tags,untag_resource,exec,,,,,
UpdateGatewayInformation,/#X-Amz-Target=BackupOnPremises_v20210101.UpdateGatewayInformation,POST,,,,GatewayArn,Updates a gateway's name. Specify which gateway...,gateways,update_gateway_information,update,,,,,
UpdateGatewaySoftwareNow,/#X-Amz-Target=BackupOnPremises_v20210101.UpdateGatewaySoftwareNow,POST,,,,GatewayArn,Updates the gateway virtual machine (VM) softwa...,gateways,update_gateway_software_now,exec,,,,,
UpdateHypervisor,/#X-Amz-Target=BackupOnPremises_v20210101.UpdateHypervisor,POST,,,,HypervisorArn,"Updates a hypervisor metadata, including its ho...",hypervisors,update_hypervisor,update,,,,,
