operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateDataset,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateDataset,POST,,,,"ClientToken,DatasetName",Creates a container for a collection of data be...,datasets,create_dataset,insert,,,,,
CreateInferenceScheduler,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateInferenceScheduler,POST,,,,"ClientToken,DataInputConfiguration,DataOutputConfiguration,DataUploadFrequency,InferenceSchedulerName,ModelName,RoleArn",Creates a scheduled inference. Scheduling an in...,inference_schedulers,create_inference_scheduler,insert,,,,,
CreateLabel,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateLabel,POST,,,,"ClientToken,EndTime,LabelGroupName,Rating,StartTime",Creates a label for an event.,labels,create_label,insert,,,,,
CreateLabelGroup,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateLabelGroup,POST,,,,"ClientToken,LabelGroupName",Creates a group of labels.,label_groups,create_label_group,insert,,,,,
CreateModel,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateModel,POST,,,,"ClientToken,DatasetName,ModelName",Creates a machine learning model for data infer...,models,create_model,insert,,,,,
CreateRetrainingScheduler,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateRetrainingScheduler,POST,,,,"ClientToken,LookbackWindow,ModelName,RetrainingFrequency",Creates a retraining scheduler on the specified...,retraining_schedulers,create_retraining_scheduler,insert,,,,,
DeleteDataset,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteDataset,POST,,,,DatasetName,Deletes a dataset and associated artifacts. The...,datasets,delete_dataset,delete,,,,,
DeleteInferenceScheduler,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteInferenceScheduler,POST,,,,InferenceSchedulerName,Deletes an inference scheduler that has been se...,inference_schedulers,delete_inference_scheduler,delete,,,,,
DeleteLabel,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteLabel,POST,,,,"LabelGroupName,LabelId",Deletes a label.,labels,delete_label,delete,,,,,
DeleteLabelGroup,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteLabelGroup,POST,,,,LabelGroupName,Deletes a group of labels.,label_groups,delete_label_group,delete,,,,,
DeleteModel,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteModel,POST,,,,ModelName,Deletes a machine learning model currently avai...,models,delete_model,delete,,,,,
DeleteResourcePolicy,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteResourcePolicy,POST,,,,ResourceArn,Deletes the resource policy attached to the res...,resource_policies,delete_resource_policy,delete,,,,,
DeleteRetrainingScheduler,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteRetrainingScheduler,POST,,,,ModelName,Deletes a retraining scheduler from a model. Th...,retraining_schedulers,delete_retraining_scheduler,delete,,,,,
DescribeDataIngestionJob,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DescribeDataIngestionJob,POST,,,,JobId,Provides information on a specific data ingesti...,data_ingestion_jobs,describe_data_ingestion_job,select,,,,,
DescribeDataset,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DescribeDataset,POST,,,,DatasetName,Provides a JSON description of the data in each...,datasets,describe_dataset,select,,,,,
DescribeInferenceScheduler,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DescribeInferenceScheduler,POST,,,,InferenceSchedulerName,Specifies information about the inference sched...,inference_schedulers,describe_inference_scheduler,select,,,,,
