operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
BatchGetIncidentFindings,/batchGetIncidentFindings,POST,,,,"findingIds,incidentRecordArn",Retrieves details about all specified findings ...,incident_findings,batch_get_incident_findings,exec,,,,,
CreateReplicationSet,/createReplicationSet,POST,,,,regions,A replication set replicates and encrypts your ...,replication_sets,create_replication_set,insert,,,,,
CreateResponsePlan,/createResponsePlan,POST,,,,"incidentTemplate,name",Creates a response plan that automates the init...,response_plans,create_response_plan,insert,,,,,
CreateTimelineEvent,/createTimelineEvent,POST,,,,"eventData,eventTime,eventType,incidentRecordArn",Creates a custom timeline event on the incident...,timeline_events,create_timeline_event,insert,,,,,
DeleteIncidentRecord,/deleteIncidentRecord,POST,,,,arn,Delete an incident record from Incident Manager.,incident_records,delete_incident_record,delete,,,,,
DeleteReplicationSet,/deleteReplicationSet,POST,,,arn,,Deletes all Regions in your replication set. De...,replication_sets,delete_replication_set,delete,,,,,
DeleteResourcePolicy,/deleteResourcePolicy,POST,,,,"policyId,resourceArn",Deletes the resource policy that Resource Acces...,resource_policies,delete_resource_policy,delete,,,,,
DeleteResponsePlan,/deleteResponsePlan,POST,,,,arn,Deletes the specified response plan. Deleting a...,response_plans,delete_response_plan,delete,,,,,
DeleteTimelineEvent,/deleteTimelineEvent,POST,,,,"eventId,incidentRecordArn",Deletes a timeline event from an incident.,timeline_events,delete_timeline_event,delete,,,,,
GetIncidentRecord,/getIncidentRecord,GET,,,arn,,Returns the details for the specified incident ...,incident_records,get_incident_record,select,,,,,
GetReplicationSet,/getReplicationSet,GET,,,arn,,Retrieve your Incident Manager replication set.,replication_sets,get_replication_set,select,,,,,
GetResourcePolicies,/getResourcePolicies,POST,,,resourceArn,resourceArn,Retrieves the resource policies attached to the...,resource_policies,get_resource_policies,select,$.resourcePolicies,,,,
GetResponsePlan,/getResponsePlan,GET,,,arn,,Retrieves the details of the specified response...,response_plans,get_response_plan,select,,,,,
GetTimelineEvent,/getTimelineEvent,GET,,,"eventId,incidentRecordArn",,Retrieves a timeline event based on its ID and ...,timeline_events,get_timeline_event,select,,,,,
ListIncidentFindings,/listIncidentFindings,POST,,,,incidentRecordArn,"Retrieves a list of the IDs of findings, plus t...",incident_findings,list_incident_findings,select,$.findings,,,,
ListIncidentRecords,/listIncidentRecords,POST,,,,,Lists all incident records in your account. Use...,incident_records,list_incident_records,select,$.incidentRecordSummaries,,,,
ListRelatedItems,/listRelatedItems,POST,,,,incidentRecordArn,List all related items for an incident record.,related_items,list_related_items,select,$.relatedItems,,,,
ListReplicationSets,/listReplicationSets,POST,,,,resourceArn,Lists details about the replication set configu...,replication_sets,list_replication_sets,select,$.replicationSetArns,,,,
ListResponsePlans,/listResponsePlans,POST,,,,resourceArn,Lists all response plans in your account.,response_plans,list_response_plans,select,$.responsePlanSummaries,,,,
ListTagsForResource,/tags/{resourceArn},GET,resourceArn,,,,Lists the tags that are attached to the specifi...,tags,list_tags_for_resource,select,,,,,
ListTimelineEvents,/listTimelineEvents,POST,,,,incidentRecordArn,Lists timeline events for the specified inciden...,timeline_events,list_timeline_events,select,$.eventSummaries,,,,
PutResourcePolicy,/putResourcePolicy,POST,,,,"policy,resourceArn",Adds a resource policy to the specified respons...,resource_policies,put_resource_policy,replace,,,,,
StartIncident,/startIncident,POST,,,,responsePlanArn,Used to start an incident from CloudWatch alarm...,incident_records,start_incident,exec,,,,,
TagResource,/tags/{resourceArn},POST,resourceArn,,,regions,Adds a tag to a response plan.,tags,tag_resource,exec,,,,,
UntagResource,/tags/{resourceArn},DELETE,resourceArn,,tagKeys,,Removes a tag from a resource.,tags,untag_resource,exec,,,,,
UpdateDeletionProtection,/updateDeletionProtection,POST,,,,"arn,deletionProtected",Update deletion protection to either allow or d...,replication_sets,update_deletion_protection,exec,,,,,
UpdateIncidentRecord,/updateIncidentRecord,POST,,,,arn,Update the details of an incident record. You c...,incident_records,update_incident_record,update,,,,,
UpdateRelatedItems,/updateRelatedItems,POST,,,,"incidentRecordArn,relatedItemsUpdate",Add or remove related items from the related it...,related_items,update_related_items,update,,,,,
UpdateReplicationSet,/updateReplicationSet,POST,,,,"actions,arn",Add or delete Regions from your replication set.,replication_sets,update_replication_set,update,,,,,
UpdateResponsePlan,/updateResponsePlan,POST,,,,arn,Updates the specified response plan.,response_plans,update_response_plan,update,,,,,
UpdateTimelineEvent,/updateTimelineEvent,POST,,,,"eventId,incidentRecordArn",Updates a timeline event. You can update events...,timeline_events,update_timeline_event,update,,,,,
