operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetAlias,/#X-Amz-Target=PaymentCryptographyControlPlane.GetAlias,POST,,,,AliasName,Gets the Amazon Web Services Payment Cryptograp...,alias,get_alias,select,,,,,
CreateAlias,/#X-Amz-Target=PaymentCryptographyControlPlane.CreateAlias,POST,,,,AliasName,"Creates an _alias_ , or a friendly name, for an...",aliases,create_alias,insert,,,,,
DeleteAlias,/#X-Amz-Target=PaymentCryptographyControlPlane.DeleteAlias,POST,,,,AliasName,"Deletes the alias, but doesn't affect the under...",aliases,delete_alias,delete,,,,,
ListAliases,/#X-Amz-Target=PaymentCryptographyControlPlane.ListAliases,POST,,,,,Lists the aliases for all keys in the caller's ...,aliases,list_aliases,select,$.Aliases,,,,
UpdateAlias,/#X-Amz-Target=PaymentCryptographyControlPlane.UpdateAlias,POST,,,,AliasName,Associates an existing Amazon Web Services Paym...,aliases,update_alias,update,,,,,
GetCertificateSigningRequest,/#X-Amz-Target=PaymentCryptographyControlPlane.GetCertificateSigningRequest,POST,,,,"CertificateSubject,KeyIdentifier,SigningAlgorithm",Creates a certificate signing request (CSR) fro...,certificate_signing_requests,get_certificate_signing_request,select,,,,,
DisableDefaultKeyReplicationRegions,/#X-Amz-Target=PaymentCryptographyControlPlane.DisableDefaultKeyReplicationRegions,POST,,,,ReplicationRegions,Disables [Multi-Region key replication](https:/...,default_key_replication_regions,disable_default_key_replication_regions,exec,,,,,
EnableDefaultKeyReplicationRegions,/#X-Amz-Target=PaymentCryptographyControlPlane.EnableDefaultKeyReplicationRegions,POST,,,,ReplicationRegions,Enables [Multi-Region key replication](https://...,default_key_replication_regions,enable_default_key_replication_regions,exec,,,,,
GetDefaultKeyReplicationRegions,/#X-Amz-Target=PaymentCryptographyControlPlane.GetDefaultKeyReplicationRegions,POST,,,,,Retrieves the list of Amazon Web Services Regio...,default_key_replication_regions,get_default_key_replication_regions,select,,,,,
ListKeys,/#X-Amz-Target=PaymentCryptographyControlPlane.ListKeys,POST,,,,,Lists the keys in the caller's Amazon Web Servi...,keys,list_keys,select,$.Keys,,,,
AddKeyReplicationRegions,/#X-Amz-Target=PaymentCryptographyControlPlane.AddKeyReplicationRegions,POST,,,,"KeyIdentifier,ReplicationRegions",Adds replication Amazon Web Services Regions to...,keys,add_key_replication_regions,exec,,,,,
CreateKey,/#X-Amz-Target=PaymentCryptographyControlPlane.CreateKey,POST,,,,"Exportable,KeyAttributes",Creates an Amazon Web Services Payment Cryptogr...,keys,create_key,insert,,,,,
DeleteKey,/#X-Amz-Target=PaymentCryptographyControlPlane.DeleteKey,POST,,,,KeyIdentifier,Deletes the key material and metadata associate...,keys,delete_key,delete,,,,,
ExportKey,/#X-Amz-Target=PaymentCryptographyControlPlane.ExportKey,POST,,,,"ExportKeyIdentifier,KeyMaterial",Exports a key from Amazon Web Services Payment ...,keys,export_key,exec,,,,,
GetKey,/#X-Amz-Target=PaymentCryptographyControlPlane.GetKey,POST,,,,KeyIdentifier,Gets the key metadata for an Amazon Web Service...,keys,get_key,select,,,,,
ImportKey,/#X-Amz-Target=PaymentCryptographyControlPlane.ImportKey,POST,,,,KeyMaterial,Imports symmetric keys and public key certifica...,keys,import_key,exec,,,,,
RemoveKeyReplicationRegions,/#X-Amz-Target=PaymentCryptographyControlPlane.RemoveKeyReplicationRegions,POST,,,,"KeyIdentifier,ReplicationRegions",Removes Replication Regions from an existing Am...,keys,remove_key_replication_regions,exec,,,,,
RestoreKey,/#X-Amz-Target=PaymentCryptographyControlPlane.RestoreKey,POST,,,,KeyIdentifier,Cancels a scheduled key deletion during the wai...,keys,restore_key,exec,,,,,
StartKeyUsage,/#X-Amz-Target=PaymentCryptographyControlPlane.StartKeyUsage,POST,,,,KeyIdentifier,Enables an Amazon Web Services Payment Cryptogr...,keys,start_key_usage,exec,,,,,
StopKeyUsage,/#X-Amz-Target=PaymentCryptographyControlPlane.StopKeyUsage,POST,,,,KeyIdentifier,Disables an Amazon Web Services Payment Cryptog...,keys,stop_key_usage,exec,,,,,
GetParametersForExport,/#X-Amz-Target=PaymentCryptographyControlPlane.GetParametersForExport,POST,,,,"KeyMaterialType,SigningKeyAlgorithm",Gets the export token and the signing key certi...,parameters_for_export,get_parameters_for_export,select,,,,,
GetParametersForImport,/#X-Amz-Target=PaymentCryptographyControlPlane.GetParametersForImport,POST,,,,"KeyMaterialType,WrappingKeyAlgorithm",Gets the import token and the wrapping key cert...,parameters_for_import,get_parameters_for_import,select,,,,,
GetPublicKeyCertificate,/#X-Amz-Target=PaymentCryptographyControlPlane.GetPublicKeyCertificate,POST,,,,KeyIdentifier,Gets the public key certificate of the asymmetr...,public_key_certificates,get_public_key_certificate,select,,,,,
ListTagsForResource,/#X-Amz-Target=PaymentCryptographyControlPlane.ListTagsForResource,POST,,,,ResourceArn,Lists the tags for an Amazon Web Services resou...,tags,list_tags_for_resource,select,$.Tags,,,,
TagResource,/#X-Amz-Target=PaymentCryptographyControlPlane.TagResource,POST,,,,"ResourceArn,Tags",Adds or edits tags on an Amazon Web Services Pa...,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=PaymentCryptographyControlPlane.UntagResource,POST,,,,"ResourceArn,TagKeys",Deletes a tag from an Amazon Web Services Payme...,tags,untag_resource,exec,,,,,
