operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateAgent,/#X-Amz-Target=FmrsService.CreateAgent,POST,,,,ActivationKey,Activates an DataSync agent that you deploy in ...,agents,create_agent,insert,,,,,
DeleteAgent,/#X-Amz-Target=FmrsService.DeleteAgent,POST,,,,AgentArn,Removes an DataSync agent resource from your Am...,agents,delete_agent,delete,,,,,
DescribeAgent,/#X-Amz-Target=FmrsService.DescribeAgent,POST,,,,AgentArn,"Returns information about an DataSync agent, su...",agents,describe_agent,select,,,,,
ListAgents,/#X-Amz-Target=FmrsService.ListAgents,POST,,,,,Returns a list of DataSync agents that belong t...,agents,list_agents,select,$.Agents,,,,
UpdateAgent,/#X-Amz-Target=FmrsService.UpdateAgent,POST,,,,AgentArn,Updates the name of an DataSync agent.,agents,update_agent,update,,,,,
DescribeLocationObjectStorage,/#X-Amz-Target=FmrsService.DescribeLocationObjectStorage,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_object_storage,describe_location_object_storage,select,,,,,
CreateLocationAzureBlob,/#X-Amz-Target=FmrsService.CreateLocationAzureBlob,POST,,,,"AuthenticationType,ContainerUrl",Creates a transfer _location_ for a Microsoft A...,locations_azure_blob,create_location_azure_blob,insert,,,,,
CreateLocationEfs,/#X-Amz-Target=FmrsService.CreateLocationEfs,POST,,,,"Ec2Config,EfsFilesystemArn",Creates a transfer _location_ for an Amazon EFS...,locations_efs,create_location_efs,exec,,,,,
CreateLocationFsxLustre,/#X-Amz-Target=FmrsService.CreateLocationFsxLustre,POST,,,,"FsxFilesystemArn,SecurityGroupArns",Creates a transfer _location_ for an Amazon FSx...,locations_fsx_lustre,create_location_fsx_lustre,exec,,,,,
CreateLocationFsxOntap,/#X-Amz-Target=FmrsService.CreateLocationFsxOntap,POST,,,,"Protocol,SecurityGroupArns,StorageVirtualMachineArn",Creates a transfer _location_ for an Amazon FSx...,locations_fsx_ontap,create_location_fsx_ontap,exec,,,,,
CreateLocationFsxOpenZfs,/#X-Amz-Target=FmrsService.CreateLocationFsxOpenZfs,POST,,,,"FsxFilesystemArn,Protocol,SecurityGroupArns",Creates a transfer _location_ for an Amazon FSx...,locations_fsx_open_zfs,create_location_fsx_open_zfs,exec,,,,,
CreateLocationFsxWindows,/#X-Amz-Target=FmrsService.CreateLocationFsxWindows,POST,,,,"FsxFilesystemArn,Password,SecurityGroupArns,User",Creates a transfer _location_ for an Amazon FSx...,locations_fsx_windows,create_location_fsx_windows,exec,,,,,
CreateLocationHdfs,/#X-Amz-Target=FmrsService.CreateLocationHdfs,POST,,,,"AgentArns,AuthenticationType,NameNodes",Creates a transfer _location_ for a Hadoop Dist...,locations_hdfs,create_location_hdfs,exec,,,,,
CreateLocationNfs,/#X-Amz-Target=FmrsService.CreateLocationNfs,POST,,,,"OnPremConfig,ServerHostname,Subdirectory",Creates a transfer _location_ for a Network Fil...,locations_nfs,create_location_nfs,exec,,,,,
CreateLocationObjectStorage,/#X-Amz-Target=FmrsService.CreateLocationObjectStorage,POST,,,,"BucketName,ServerHostname",Creates a transfer _location_ for an object sto...,locations_object_storage,create_location_object_storage,exec,,,,,
CreateLocationS3,/#X-Amz-Target=FmrsService.CreateLocationS3,POST,,,,"S3BucketArn,S3Config",Creates a transfer _location_ for an Amazon S3 ...,locations_s3,create_location_s3,insert,,,,,
CreateLocationSmb,/#X-Amz-Target=FmrsService.CreateLocationSmb,POST,,,,"AgentArns,ServerHostname,Subdirectory",Creates a transfer _location_ for a Server Mess...,locations_smb,create_location_smb,exec,,,,,
DeleteLocation,/#X-Amz-Target=FmrsService.DeleteLocation,POST,,,,LocationArn,Deletes a transfer location resource from DataS...,locations,delete_location,delete,,,,,
DescribeLocationAzureBlob,/#X-Amz-Target=FmrsService.DescribeLocationAzureBlob,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_azure_blob,describe_location_azure_blob,select,,,,,
DescribeLocationEfs,/#X-Amz-Target=FmrsService.DescribeLocationEfs,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_efs,describe_location_efs,select,,,,,
DescribeLocationFsxLustre,/#X-Amz-Target=FmrsService.DescribeLocationFsxLustre,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_fsx_lustre,describe_location_fsx_lustre,select,,,,,
DescribeLocationFsxOntap,/#X-Amz-Target=FmrsService.DescribeLocationFsxOntap,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_fsx_ontap,describe_location_fsx_ontap,select,,,,,
DescribeLocationFsxWindows,/#X-Amz-Target=FmrsService.DescribeLocationFsxWindows,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_fsx_windows,describe_location_fsx_windows,select,,,,,
DescribeLocationHdfs,/#X-Amz-Target=FmrsService.DescribeLocationHdfs,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_hdfs,describe_location_hdfs,select,,,,,
DescribeLocationNfs,/#X-Amz-Target=FmrsService.DescribeLocationNfs,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_nfs,describe_location_nfs,select,,,,,
DescribeLocationS3,/#X-Amz-Target=FmrsService.DescribeLocationS3,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_s3,describe_location_s3,select,,,,,
DescribeLocationSmb,/#X-Amz-Target=FmrsService.DescribeLocationSmb,POST,,,,LocationArn,Provides details about how an DataSync transfer...,locations_smb,describe_location_smb,select,,,,,
