operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AcceptAttachment,/attachments/{AttachmentId}/accept,POST,AttachmentId,,,,Accepts a core network attachment request. Once...,attachments,accept_attachment,exec,,,,,
AssociateConnectPeer,/global-networks/{GlobalNetworkId}/connect-peer-associations,POST,GlobalNetworkId,,,"ConnectPeerId,DeviceId,GlobalNetworkId",Associates a core network Connect peer with a d...,connect_peer_associations,associate_connect_peer,exec,,,,,
AssociateCustomerGateway,/global-networks/{GlobalNetworkId}/customer-gateway-associations,POST,GlobalNetworkId,,,"CustomerGatewayArn,DeviceId,GlobalNetworkId",Associates a customer gateway with a device and...,customer_gateway_associations,associate_customer_gateway,exec,,,,,
AssociateLink,/global-networks/{GlobalNetworkId}/link-associations,POST,GlobalNetworkId,,,"ConnectPeerId,DeviceId,GlobalNetworkId",Associates a link to a device. A device can be ...,link_associations,associate_link,exec,,,,,
AssociateTransitGatewayConnectPeer,/global-networks/{GlobalNetworkId}/transit-gateway-connect-peer-associations,POST,GlobalNetworkId,,,"DeviceId,GlobalNetworkId,TransitGatewayConnectPeerArn",Associates a transit gateway Connect peer with ...,transit_gateway_connect_peer_associations,associate_transit_gateway_connect_peer,exec,,,,,
CreateConnectAttachment,/connect-attachments,POST,,,,"CoreNetworkId,EdgeLocation,Options,TransportAttachmentId",Creates a core network Connect attachment from ...,connect_attachments,create_connect_attachment,insert,,,,,
CreateConnectPeer,/connect-peers,POST,,,,"ConnectAttachmentId,PeerAddress",Creates a core network Connect peer for a speci...,connect_peers,create_connect_peer,insert,,,,,
CreateConnection,/global-networks/{GlobalNetworkId}/connections,POST,GlobalNetworkId,,,,Creates a connection between two devices. The d...,connections,create_connection,insert,,,,,
CreateCoreNetwork,/core-networks,POST,,,,GlobalNetworkId,Creates a core network as part of your global n...,core_networks,create_core_network,insert,,,,,
CreateCoreNetworkPrefixListAssociation,/prefix-list,POST,,,,"CoreNetworkId,PrefixListAlias,PrefixListArn",Creates an association between a core network a...,core_network_prefix_list_associations,create_core_network_prefix_list_association,insert,,,,,
CreateDevice,/global-networks/{GlobalNetworkId}/devices,POST,GlobalNetworkId,,,GlobalNetworkId,Creates a new device in a global network. If yo...,devices,create_device,insert,,,,,
CreateDirectConnectGatewayAttachment,/direct-connect-gateway-attachments,POST,,,,"CoreNetworkId,DirectConnectGatewayArn,EdgeLocations",Creates an Amazon Web Services Direct Connect g...,direct_connect_gateway_attachments,create_direct_connect_gateway_attachment,insert,,,,,
CreateGlobalNetwork,/global-networks,POST,,,,,"Creates a new, empty global network.",global_networks,create_global_network,insert,,,,,
CreateLink,/global-networks/{GlobalNetworkId}/links,POST,GlobalNetworkId,,,"Bandwidth,GlobalNetworkId,SiteId",Creates a new link for a specified site.,links,create_link,insert,,,,,
CreateSite,/global-networks/{GlobalNetworkId}/sites,POST,GlobalNetworkId,,,GlobalNetworkId,Creates a new site in a global network.,sites,create_site,insert,,,,,
CreateSiteToSiteVpnAttachment,/site-to-site-vpn-attachments,POST,,,,"CoreNetworkId,VpnConnectionArn",Creates an Amazon Web Services site-to-site VPN...,site_to_site_vpn_attachments,create_site_to_site_vpn_attachment,insert,,,,,
CreateTransitGatewayPeering,/transit-gateway-peerings,POST,,,,"CoreNetworkId,TransitGatewayArn",Creates a transit gateway peering connection.,transit_gateway_peerings,create_transit_gateway_peering,insert,,,,,
