operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
BatchAssociateScramSecret,/v1/clusters/{ClusterArn}/scram-secrets,POST,ClusterArn,,,"ClusterArn,SecretArnList",Associates one or more Scram Secrets with an Am...,scram_secrets,batch_associate_scram_secret,exec,,,,,
BatchDisassociateScramSecret,/v1/clusters/{ClusterArn}/scram-secrets,PATCH,ClusterArn,,,"ClusterArn,SecretArnList",Disassociates one or more Scram Secrets from an...,scram_secrets,batch_disassociate_scram_secret,exec,,,,,
CreateCluster,/v1/clusters,POST,,,,"BrokerNodeGroupInfo,ClusterName,KafkaVersion,NumberOfBrokerNodes",Creates a new MSK cluster.,clusters,create_cluster,insert,,,,,
CreateClusterV2,/api/v2/clusters,POST,,,,,Creates a new MSK cluster.,clusters_v2,create_cluster_v2,insert,,,,,
CreateConfiguration,/v1/configurations,POST,,,,"Name,ServerProperties",Creates a new MSK configuration.,configurations,create_configuration,insert,,,,,
CreateReplicator,/replication/v1/replicators,POST,,,,"KafkaClusters,ReplicationInfoList,ReplicatorName,ServiceExecutionRoleArn",Creates the replicator.,replicators,create_replicator,insert,,,,,
CreateVpcConnection,/v1/vpc-connection,POST,,,,"Authentication,ClientSubnets,SecurityGroups,TargetClusterArn,VpcId",Creates a new MSK VPC connection.,vpc_connections,create_vpc_connection,insert,,,,,
DeleteCluster,/v1/clusters/{ClusterArn},DELETE,ClusterArn,,,,Deletes the MSK cluster specified by the Amazon...,clusters,delete_cluster,delete,,,,,
DeleteClusterPolicy,/v1/clusters/{ClusterArn}/policy,DELETE,ClusterArn,,,,Deletes the MSK cluster policy specified by the...,cluster_policies,delete_cluster_policy,delete,,,,,
DeleteConfiguration,/v1/configurations/{Arn},DELETE,Arn,,,,Deletes an MSK Configuration.,configurations,delete_configuration,delete,,,,,
DeleteReplicator,/replication/v1/replicators/{ReplicatorArn},DELETE,ReplicatorArn,,,,Deletes a replicator.,replicators,delete_replicator,delete,,,,,
DeleteVpcConnection,/v1/vpc-connection/{Arn},DELETE,Arn,,,,Deletes a MSK VPC connection.,vpc_connections,delete_vpc_connection,delete,,,,,
DescribeCluster,/v1/clusters/{ClusterArn},GET,ClusterArn,,,,Returns a description of the MSK cluster whose ...,clusters,describe_cluster,select,,,,,
DescribeClusterOperation,/v1/operations/{ClusterOperationArn},GET,ClusterOperationArn,,,,Returns a description of the cluster operation ...,cluster_operations,describe_cluster_operation,select,,,,,
DescribeClusterOperationV2,/api/v2/operations/{ClusterOperationArn},GET,ClusterOperationArn,,,,Returns a description of the cluster operation ...,cluster_operations_v2,describe_cluster_operation_v2,select,,,,,
DescribeClusterV2,/api/v2/clusters/{ClusterArn},GET,ClusterArn,,,,Returns a description of the MSK cluster whose ...,clusters_v2,describe_cluster_v2,select,,,,,
DescribeConfiguration,/v1/configurations/{Arn},GET,Arn,,,,Returns a description of this MSK configuration.,configurations,describe_configuration,select,,,,,
DescribeConfigurationRevision,/v1/configurations/{Arn}/revisions/{Revision},GET,"Arn,Revision",,,,Returns a description of this revision of the c...,configuration_revisions,describe_configuration_revision,select,,,,,
DescribeReplicator,/replication/v1/replicators/{ReplicatorArn},GET,ReplicatorArn,,,,Describes a replicator.,replicators,describe_replicator,select,,,,,
DescribeTopic,/v1/clusters/{ClusterArn}/topics/{TopicName},GET,"ClusterArn,TopicName",,,,Returns topic details of this topic on a MSK cl...,topics,describe_topic,select,,,,,
DescribeTopicPartitions,/v1/clusters/{ClusterArn}/topics/{TopicName}/partitions,GET,"ClusterArn,TopicName",,,,Returns partition details of this topic on a MS...,topic_partitions,describe_topic_partitions,select,$.Partitions,,,,
DescribeVpcConnection,/v1/vpc-connection/{Arn},GET,Arn,,,,Returns a description of this MSK VPC connection.,vpc_connections,describe_vpc_connection,select,,,,,
GetBootstrapBrokers,/v1/clusters/{ClusterArn}/bootstrap-brokers,GET,ClusterArn,,,,A list of brokers that a client application can...,bootstrap_brokers,get_bootstrap_brokers,select,,,,,
GetClusterPolicy,/v1/clusters/{ClusterArn}/policy,GET,ClusterArn,,,,Get the MSK cluster policy specified by the Ama...,cluster_policies,get_cluster_policy,select,,,,,
GetCompatibleKafkaVersions,/v1/compatible-kafka-versions,GET,,,,,Gets the Apache Kafka versions to which you can...,compatible_kafka_versions,get_compatible_kafka_versions,select,,,,,
ListClientVpcConnections,/v1/clusters/{ClusterArn}/client-vpc-connections,GET,ClusterArn,,,,Returns a list of all the VPC connections in th...,client_vpc_connections,list_client_vpc_connections,select,$.ClientVpcConnections,,,,
ListClusterOperations,/v1/clusters/{ClusterArn}/operations,GET,ClusterArn,,,,Returns a list of all the operations that have ...,cluster_operations,list_cluster_operations,select,$.ClusterOperationInfoList,,,,
ListClusterOperationsV2,/api/v2/clusters/{ClusterArn}/operations,GET,ClusterArn,,,,Returns a list of all the operations that have ...,cluster_operations_v2,list_cluster_operations_v2,select,$.ClusterOperationInfoList,,,,
ListClusters,/v1/clusters,GET,,,,,Returns a list of all the MSK clusters in the c...,clusters,list_clusters,select,$.ClusterInfoList,,,,
ListClustersV2,/api/v2/clusters,GET,,,,,Returns a list of all the MSK clusters in the c...,clusters_v2,list_clusters_v2,select,$.ClusterInfoList,,,,
ListConfigurationRevisions,/v1/configurations/{Arn}/revisions,GET,Arn,,,,Returns a list of all the MSK configurations in...,configuration_revisions,list_configuration_revisions,select,$.Revisions,,,,
ListConfigurations,/v1/configurations,GET,,,,,Returns a list of all the MSK configurations in...,configurations,list_configurations,select,$.Configurations,,,,
ListKafkaVersions,/v1/kafka-versions,GET,,,,,Returns a list of Apache Kafka versions.,kafka_versions,list_kafka_versions,select,$.KafkaVersions,,,,
ListNodes,/v1/clusters/{ClusterArn}/nodes,GET,ClusterArn,,,,Returns a list of the broker nodes in the cluster.,nodes,list_nodes,select,$.NodeInfoList,,,,
ListReplicators,/replication/v1/replicators,GET,,,,,Lists the replicators.,replicators,list_replicators,select,$.Replicators,,,,
