operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateACL,/#X-Amz-Target=AmazonMemoryDB.CreateACL,POST,,,,ACLName,Creates an Access Control List. For more inform...,acls,create_acl,insert,,,,,
DeleteACL,/#X-Amz-Target=AmazonMemoryDB.DeleteACL,POST,,,,ACLName,Deletes an Access Control List. The ACL must fi...,acls,delete_acl,delete,,,,,
DescribeACLs,/#X-Amz-Target=AmazonMemoryDB.DescribeACLs,POST,,,,,Returns a list of ACLs.,acls,describe_ac_ls,select,$.ACLs,,,,
UpdateACL,/#X-Amz-Target=AmazonMemoryDB.UpdateACL,POST,,,,ACLName,Changes the list of users that belong to the Ac...,acls,update_acl,update,,,,,
BatchUpdateCluster,/#X-Amz-Target=AmazonMemoryDB.BatchUpdateCluster,POST,,,,ClusterNames,Apply the service update to a list of clusters ...,clusters,batch_update_cluster,exec,,,,,
CreateCluster,/#X-Amz-Target=AmazonMemoryDB.CreateCluster,POST,,,,"ACLName,ClusterName,NodeType",Creates a cluster. All nodes in the cluster run...,clusters,create_cluster,insert,,,,,
DeleteCluster,/#X-Amz-Target=AmazonMemoryDB.DeleteCluster,POST,,,,ClusterName,Deletes a cluster. It also deletes all associat...,clusters,delete_cluster,delete,,,,,
DescribeClusters,/#X-Amz-Target=AmazonMemoryDB.DescribeClusters,POST,,,,,Returns information about all provisioned clust...,clusters,describe_clusters,select,$.Clusters,,,,
FailoverShard,/#X-Amz-Target=AmazonMemoryDB.FailoverShard,POST,,,,"ClusterName,ShardName",Used to failover a shard. This API is designed ...,clusters,failover_shard,exec,,,,,
UpdateCluster,/#X-Amz-Target=AmazonMemoryDB.UpdateCluster,POST,,,,ClusterName,Modifies the settings for a cluster. You can us...,clusters,update_cluster,update,,,,,
DescribeEngineVersions,/#X-Amz-Target=AmazonMemoryDB.DescribeEngineVersions,POST,,,,,Returns a list of the available Redis OSS engin...,engine_versions,describe_engine_versions,select,$.EngineVersions,,,,
DescribeEvents,/#X-Amz-Target=AmazonMemoryDB.DescribeEvents,POST,,,,,"Returns events related to clusters, security gr...",events,describe_events,select,$.Events,,,,
DescribeMultiRegionClusters,/#X-Amz-Target=AmazonMemoryDB.DescribeMultiRegionClusters,POST,,,,,Returns details about one or more multi-Region ...,multi_region_clusters,describe_multi_region_clusters,select,$.MultiRegionClusters,,,,
CreateMultiRegionCluster,/#X-Amz-Target=AmazonMemoryDB.CreateMultiRegionCluster,POST,,,,"MultiRegionClusterNameSuffix,NodeType",Creates a new multi-Region cluster.,multi_region_clusters,create_multi_region_cluster,insert,,,,,
DeleteMultiRegionCluster,/#X-Amz-Target=AmazonMemoryDB.DeleteMultiRegionCluster,POST,,,,MultiRegionClusterName,Deletes an existing multi-Region cluster.,multi_region_clusters,delete_multi_region_cluster,delete,,,,,
ListAllowedMultiRegionClusterUpdates,/#X-Amz-Target=AmazonMemoryDB.ListAllowedMultiRegionClusterUpdates,POST,,,,MultiRegionClusterName,Lists the allowed updates for a multi-Region cl...,multi_region_clusters,list_allowed_multi_region_cluster_updates,select,,,,,
UpdateMultiRegionCluster,/#X-Amz-Target=AmazonMemoryDB.UpdateMultiRegionCluster,POST,,,,MultiRegionClusterName,Updates the configuration of an existing multi-...,multi_region_clusters,update_multi_region_cluster,update,,,,,
DescribeMultiRegionParameters,/#X-Amz-Target=AmazonMemoryDB.DescribeMultiRegionParameters,POST,,,,MultiRegionParameterGroupName,Returns the detailed parameter list for a parti...,multi_region_parameter_groups,describe_multi_region_parameters,select,,,,,
DescribeMultiRegionParameterGroups,/#X-Amz-Target=AmazonMemoryDB.DescribeMultiRegionParameterGroups,POST,,,,,Returns a list of multi-region parameter groups.,multi_region_parameter_groups,describe_multi_region_parameter_groups,select,,,,,
ListAllowedNodeTypeUpdates,/#X-Amz-Target=AmazonMemoryDB.ListAllowedNodeTypeUpdates,POST,,,,ClusterName,Lists all available node types that you can sca...,node_type_updates,list_allowed_node_type_updates,select,,,,,
DescribeParameters,/#X-Amz-Target=AmazonMemoryDB.DescribeParameters,POST,,,,ParameterGroupName,Returns the detailed parameter list for a parti...,parameter_groups,describe_parameters,select,$.Parameters,,,,
CreateParameterGroup,/#X-Amz-Target=AmazonMemoryDB.CreateParameterGroup,POST,,,,"Family,ParameterGroupName",Creates a new MemoryDB parameter group. A param...,parameter_groups,create_parameter_group,insert,,,,,
