operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AssociateKmsKey,/#X-Amz-Target=Logs_20140328.AssociateKmsKey,POST,,,,kmsKeyId,Associates the specified KMS key with either on...,log_groups,associate_kms_key,exec,,,,,
AssociateSourceToS3TableIntegration,/#X-Amz-Target=Logs_20140328.AssociateSourceToS3TableIntegration,POST,,,,"dataSource,integrationArn",Associates a data source with an S3 Table Integ...,s3_table_integrations,associate_source_to_s3_table_integration,exec,,,,,
CancelExportTask,/#X-Amz-Target=Logs_20140328.CancelExportTask,POST,,,,taskId,Cancels the specified export task. The task mus...,export_tasks,cancel_export_task,exec,,,,,
CreateDelivery,/#X-Amz-Target=Logs_20140328.CreateDelivery,POST,,,,"deliveryDestinationArn,deliverySourceName",Creates a _delivery_. A delivery is a connectio...,deliveries,create_delivery,insert,,,,,
CreateExportTask,/#X-Amz-Target=Logs_20140328.CreateExportTask,POST,,,,"destination,from,logGroupName,to",Creates an export task so that you can efficien...,export_tasks,create_export_task,insert,,,,,
CreateLogAnomalyDetector,/#X-Amz-Target=Logs_20140328.CreateLogAnomalyDetector,POST,,,,logGroupArnList,Creates an _anomaly detector_ that regularly sc...,log_anomaly_detectors,create_log_anomaly_detector,insert,,,,,
CreateLogGroup,/#X-Amz-Target=Logs_20140328.CreateLogGroup,POST,,,,logGroupName,Creates a log group with the specified name. Yo...,log_groups,create_log_group,insert,,,,,
CreateLogStream,/#X-Amz-Target=Logs_20140328.CreateLogStream,POST,,,,"logGroupName,logStreamName",Creates a log stream for the specified log grou...,log_streams,create_log_stream,insert,,,,,
CreateScheduledQuery,/#X-Amz-Target=Logs_20140328.CreateScheduledQuery,POST,,,,"executionRoleArn,name,queryLanguage,queryString,scheduleExpression",Creates a scheduled query that runs CloudWatch ...,scheduled_queries,create_scheduled_query,insert,,,,,
DeleteAccountPolicy,/#X-Amz-Target=Logs_20140328.DeleteAccountPolicy,POST,,,,"policyName,policyType",Deletes a CloudWatch Logs account policy. This ...,account_policies,delete_account_policy,delete,,,,,
DeleteDataProtectionPolicy,/#X-Amz-Target=Logs_20140328.DeleteDataProtectionPolicy,POST,,,,logGroupIdentifier,Deletes the data protection policy from the spe...,data_protection_policies,delete_data_protection_policy,delete,,,,,
DeleteDelivery,/#X-Amz-Target=Logs_20140328.DeleteDelivery,POST,,,,id,Deletes a _delivery_. A delivery is a connectio...,deliveries,delete_delivery,delete,,,,,
