operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AssociateAccounts,/associate-accounts,POST,,,,"AccountIds,Arn",Connects an array of account IDs in a consolida...,account_associations,associate_accounts,exec,,,,,
AssociatePricingRules,/associate-pricing-rules,PUT,,,,"Arn,PricingRuleArns",Connects an array of `PricingRuleArns` to a def...,pricing_rules,associate_pricing_rules,exec,,,,,
BatchAssociateResourcesToCustomLineItem,/batch-associate-resources-to-custom-line-item,PUT,,,,"ResourceArns,TargetArn",Associates a batch of resources to a percentage...,custom_line_items,batch_associate_resources_to_custom_line_item,exec,,,,,
BatchDisassociateResourcesFromCustomLineItem,/batch-disassociate-resources-from-custom-line-item,PUT,,,,"ResourceArns,TargetArn",Disassociates a batch of resources from a perce...,custom_line_items,batch_disassociate_resources_from_custom_line_item,exec,,,,,
CreateBillingGroup,/create-billing-group,POST,,,,"AccountGrouping,ComputationPreference,Name",Creates a billing group that resembles a consol...,billing_groups,create_billing_group,insert,,,,,
CreateCustomLineItem,/create-custom-line-item,POST,,,,"BillingGroupArn,ChargeDetails,Description,Name",Creates a custom line item that can be used to ...,custom_line_items,create_custom_line_item,insert,,,,,
CreatePricingPlan,/create-pricing-plan,POST,,,,Name,Creates a pricing plan that is used for computi...,pricing_plans,create_pricing_plan,insert,,,,,
CreatePricingRule,/create-pricing-rule,POST,,,,"Name,Scope,Type",Creates a pricing rule can be associated to a p...,pricing_rules,create_pricing_rule,insert,,,,,
DeleteBillingGroup,/delete-billing-group,POST,,,,"AccountIds,Arn",Deletes a billing group.,billing_groups,delete_billing_group,delete,,,,,
DeleteCustomLineItem,/delete-custom-line-item,POST,,,,Arn,Deletes the custom line item identified by the ...,custom_line_items,delete_custom_line_item,delete,,,,,
DeletePricingPlan,/delete-pricing-plan,POST,,,,"AccountIds,Arn",Deletes a pricing plan. The pricing plan must n...,pricing_plans,delete_pricing_plan,delete,,,,,
DeletePricingRule,/delete-pricing-rule,POST,,,,"AccountIds,Arn",Deletes the pricing rule that's identified by t...,pricing_rules,delete_pricing_rule,delete,,,,,
DisassociateAccounts,/disassociate-accounts,POST,,,,"AccountIds,Arn",Removes the specified list of account IDs from ...,account_associations,disassociate_accounts,exec,,,,,
DisassociatePricingRules,/disassociate-pricing-rules,PUT,,,,"Arn,PricingRuleArns",Disassociates a list of pricing rules from a pr...,pricing_rules,disassociate_pricing_rules,exec,,,,,
GetBillingGroupCostReport,/get-billing-group-cost-report,POST,,,,Arn,"Retrieves the margin summary report, which incl...",billing_group_cost_reports,get_billing_group_cost_report,select,$.BillingGroupCostReportResults,,,,
ListAccountAssociations,/list-account-associations,POST,,,,,This is a paginated call to list linked account...,account_associations,list_account_associations,select,$.LinkedAccounts,,,,
ListBillingGroupCostReports,/list-billing-group-cost-reports,POST,,,,,A paginated call to retrieve a summary report o...,billing_group_cost_reports,list_billing_group_cost_reports,select,$.BillingGroupCostReports,,,,
ListBillingGroups,/list-billing-groups,POST,,,,,A paginated call to retrieve a list of billing ...,billing_groups,list_billing_groups,select,$.BillingGroups,,,,
ListCustomLineItemVersions,/list-custom-line-item-versions,POST,,,,Arn,A paginated call to get a list of all custom li...,custom_line_item_versions,list_custom_line_item_versions,select,$.CustomLineItemVersions,,,,
ListCustomLineItems,/list-custom-line-items,POST,,,,,A paginated call to get a list of all custom li...,custom_line_items,list_custom_line_items,select,$.CustomLineItems,,,,
ListPricingPlans,/list-pricing-plans,POST,,,,,A paginated call to get pricing plans for the g...,pricing_plans,list_pricing_plans,select,$.PricingPlans,,,,
ListPricingPlansAssociatedWithPricingRule,/list-pricing-plans-associated-with-pricing-rule,POST,,,,PricingRuleArn,A list of the pricing plans that are associated...,pricing_plans,list_pricing_plans_associated_with_pricing_rule,select,$.PricingPlanArns,,,,
ListPricingRules,/list-pricing-rules,POST,,,,,Describes a pricing rule that can be associated...,pricing_rules,list_pricing_rules,select,$.PricingRules,,,,
ListPricingRulesAssociatedToPricingPlan,/list-pricing-rules-associated-to-pricing-plan,POST,,,,PricingPlanArn,Lists the pricing rules that are associated wit...,pricing_rules,list_pricing_rules_associated_to_pricing_plan,select,$.PricingRuleArns,,,,
ListResourcesAssociatedToCustomLineItem,/list-resources-associated-to-custom-line-item,POST,,,,Arn,List the resources that are associated to a cus...,resources,list_resources_associated_to_custom_line_item,select,$.AssociatedResources,,,,
ListTagsForResource,/tags/{ResourceArn},GET,ResourceArn,,,,A list the tags for a resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/tags/{ResourceArn},POST,ResourceArn,,,"AccountGrouping,ComputationPreference,Name",Associates the specified tags to a resource wit...,tags,tag_resource,exec,,,,,
UntagResource,/tags/{ResourceArn},DELETE,ResourceArn,,tagKeys,,Deletes specified tags from a resource.,tags,untag_resource,exec,,,,,
UpdateBillingGroup,/update-billing-group,POST,,,,,This updates an existing billing group.,billing_groups,update_billing_group,update,,,,,
UpdateCustomLineItem,/update-custom-line-item,POST,,,,Arn,Update an existing custom line item in the curr...,custom_line_items,update_custom_line_item,update,,,,,
UpdatePricingPlan,/update-pricing-plan,PUT,,,,,This updates an existing pricing plan.,pricing_plans,update_pricing_plan,update,,,,,
UpdatePricingRule,/update-pricing-rule,PUT,,,,,Updates an existing pricing rule.,pricing_rules,update_pricing_rule,update,,,,,
