operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateAnycastIpList,/2020-05-31/anycast-ip-list,POST,,,,"IpCount,Name",Creates an Anycast static IP list.,anycast_ip_lists,create_anycast_ip_list,insert,,,,,
ListAnycastIpLists,/2020-05-31/anycast-ip-list,GET,,,,,Lists your Anycast static IP lists.,anycast_ip_lists,list_anycast_ip_lists,select,,,,,
DeleteAnycastIpList,/2020-05-31/anycast-ip-list/{Id},DELETE,Id,If-Match,,,Deletes an Anycast static IP list.,anycast_ip_lists,delete_anycast_ip_list,delete,,,,,
GetAnycastIpList,/2020-05-31/anycast-ip-list/{Id},GET,Id,,,,Gets an Anycast static IP list.,anycast_ip_lists,get_anycast_ip_list,select,,,,,
UpdateAnycastIpList,/2020-05-31/anycast-ip-list/{Id},PUT,Id,If-Match,,"AnycastIps,Arn,Id,IpCount,LastModifiedTime,Name,Status",Updates an Anycast static IP list.,anycast_ip_lists,update_anycast_ip_list,update,,,,,
CreateCachePolicy,/2020-05-31/cache-policy,POST,,,,"MinTTL,Name",Creates a cache policy. After you create a cach...,cache_policies,create_cache_policy,insert,,,,,
ListCachePolicies,/2020-05-31/cache-policy,GET,,,,,Gets a list of cache policies. You can optional...,cache_policies,list_cache_policies,select,,,,,
DeleteCachePolicy,/2020-05-31/cache-policy/{Id},DELETE,Id,,,,Deletes a cache policy. You cannot delete a cac...,cache_policies,delete_cache_policy,delete,,,,,
GetCachePolicy,/2020-05-31/cache-policy/{Id},GET,Id,,,,"Gets a cache policy, including the following me...",cache_policies,get_cache_policy,select,,,,,
UpdateCachePolicy,/2020-05-31/cache-policy/{Id},PUT,Id,,,"MinTTL,Name",Updates a cache policy configuration. When you ...,cache_policies,update_cache_policy,update,,,,,
GetCachePolicyConfig,/2020-05-31/cache-policy/{Id}/config,GET,Id,,,,Gets a cache policy configuration. To get a cac...,cache_policies,get_cache_policy_config,select,,,,,
ListConflictingAliases,/2020-05-31/conflicting-alias,GET,,,"Alias,DistributionId",,The `ListConflictingAliases` API operation only...,conflicting_aliases,list_conflicting_aliases,select,,,,,
CreateConnectionFunction,/2020-05-31/connection-function,POST,,,,"ConnectionFunctionCode,ConnectionFunctionConfig,Name",Creates a connection function.,connection_functions,create_connection_function,insert,,,,,
DeleteConnectionFunction,/2020-05-31/connection-function/{Id},DELETE,Id,If-Match,,,Deletes a connection function.,connection_functions,delete_connection_function,delete,,,,,
UpdateConnectionFunction,/2020-05-31/connection-function/{Id},PUT,Id,If-Match,,"ConnectionFunctionCode,ConnectionFunctionConfig,Name",Updates a connection function.,connection_functions,update_connection_function,update,,,,,
PublishConnectionFunction,/2020-05-31/connection-function/{Id}/publish,POST,Id,If-Match,,,Publishes a connection function.,connection_functions,publish_connection_function,exec,,,,,
TestConnectionFunction,/2020-05-31/connection-function/{Id}/test,POST,Id,If-Match,,"ConnectionObject,Id,IfMatch",Tests a connection function.,connection_functions,test_connection_function,exec,,,,,
GetConnectionFunction,/2020-05-31/connection-function/{Identifier},GET,Identifier,,,,Gets a connection function.,connection_functions,get_connection_function,select,,,,,
DescribeConnectionFunction,/2020-05-31/connection-function/{Identifier}/describe,GET,Identifier,,,,Describes a connection function.,connection_functions,describe_connection_function,select,,,,,
ListConnectionFunctions,/2020-05-31/connection-functions,POST,,,,,Lists connection functions.,connection_functions,list_connection_functions,select,$.ConnectionFunctions,,,,
CreateConnectionGroup,/2020-05-31/connection-group,POST,,,,,Creates a connection group.,connection_groups,create_connection_group,insert,,,,,
GetConnectionGroupByRoutingEndpoint,/2020-05-31/connection-group,GET,,,RoutingEndpoint,,Gets information about a connection group by us...,connection_groups,get_connection_group_by_routing_endpoint,select,,,,,
DeleteConnectionGroup,/2020-05-31/connection-group/{Id},DELETE,Id,If-Match,,,Deletes a connection group.,connection_groups,delete_connection_group,delete,,,,,
