operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
BatchCreateCustomVocabularyItem,/bots/{botId}/botversions/{botVersion}/botlocales/{localeId}/customvocabulary/DEFAULT/batchcreate,PUT,"botId,botVersion,localeId",,,"botId,botVersion,customVocabularyItemList,localeId",Create a batch of custom vocabulary items for a...,custom_vocabulary_items,batch_create_custom_vocabulary_item,exec,,,,,
BatchDeleteCustomVocabularyItem,/bots/{botId}/botversions/{botVersion}/botlocales/{localeId}/customvocabulary/DEFAULT/batchdelete,POST,"botId,botVersion,localeId",,,"botId,botVersion,customVocabularyItemList,localeId",Delete a batch of custom vocabulary items for a...,custom_vocabulary_items,batch_delete_custom_vocabulary_item,exec,,,,,
BatchUpdateCustomVocabularyItem,/bots/{botId}/botversions/{botVersion}/botlocales/{localeId}/customvocabulary/DEFAULT/batchupdate,PUT,"botId,botVersion,localeId",,,"botId,botVersion,customVocabularyItemList,localeId",Update a batch of custom vocabulary items for a...,custom_vocabulary_items,batch_update_custom_vocabulary_item,exec,,,,,
BuildBotLocale,/bots/{botId}/botversions/{botVersion}/botlocales/{localeId},POST,"botId,botVersion,localeId",,,,"Builds a bot, its intents, and its slot types i...",bot_locales,build_bot_locale,exec,,,,,
CreateBot,/bots,PUT,,,,"botName,dataPrivacy,idleSessionTTLInSeconds,roleArn",Creates an Amazon Lex conversational bot.,bots,create_bot,insert,,,,,
CreateBotAlias,/bots/{botId}/botaliases,PUT,botId,,,"botAliasName,botId",Creates an alias for the specified version of a...,bot_aliases,create_bot_alias,insert,,,,,
CreateBotLocale,/bots/{botId}/botversions/{botVersion}/botlocales,PUT,"botId,botVersion",,,"botId,botVersion,localeId,nluIntentConfidenceThreshold",Creates a locale in the bot. The locale contain...,bot_locales,create_bot_locale,insert,,,,,
CreateBotReplica,/bots/{botId}/replicas,PUT,botId,,,,Action to create a replication of the source bo...,bot_replicas,create_bot_replica,insert,,,,,
CreateBotVersion,/bots/{botId}/botversions,PUT,botId,,,"botId,botVersionLocaleSpecification",Creates an immutable version of the bot. When y...,bot_versions,create_bot_version,insert,,,,,
CreateExport,/exports,PUT,,,,"fileFormat,resourceSpecification",Creates a zip archive containing the contents o...,exports,create_export,insert,,,,,
