operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AssociateApprovalRuleTemplateWithRepository,/#X-Amz-Target=CodeCommit_20150413.AssociateApprovalRuleTemplateWithRepository,POST,,,,"approvalRuleTemplateName,repositoryName",Creates an association between an approval rule...,approval_rule_templates,associate_approval_rule_template_with_repository,exec,,,,,
BatchAssociateApprovalRuleTemplateWithRepositories,/#X-Amz-Target=CodeCommit_20150413.BatchAssociateApprovalRuleTemplateWithRepositories,POST,,,,"approvalRuleTemplateName,repositoryNames",Creates an association between an approval rule...,approval_rule_templates,batch_associate_approval_rule_template_with_repositories,exec,,,,,
BatchDescribeMergeConflicts,/#X-Amz-Target=CodeCommit_20150413.BatchDescribeMergeConflicts,POST,,,,"destinationCommitSpecifier,mergeOption,repositoryName,sourceCommitSpecifier",Returns information about one or more merge con...,merge_conflicts,batch_describe_merge_conflicts,exec,,,,,
BatchDisassociateApprovalRuleTemplateFromRepositories,/#X-Amz-Target=CodeCommit_20150413.BatchDisassociateApprovalRuleTemplateFromRepositories,POST,,,,"approvalRuleTemplateName,repositoryNames",Removes the association between an approval rul...,approval_rule_templates,batch_disassociate_approval_rule_template_from_repositories,exec,,,,,
BatchGetCommits,/#X-Amz-Target=CodeCommit_20150413.BatchGetCommits,POST,,,,"commitIds,repositoryName",Returns information about the contents of one o...,commits,batch_get_commits,exec,,,,,
BatchGetRepositories,/#X-Amz-Target=CodeCommit_20150413.BatchGetRepositories,POST,,,,repositoryNames,Returns information about one or more repositor...,repositories,batch_get_repositories,exec,,,,,
CreateApprovalRuleTemplate,/#X-Amz-Target=CodeCommit_20150413.CreateApprovalRuleTemplate,POST,,,,"approvalRuleTemplateContent,approvalRuleTemplateName",Creates a template for approval rules that can ...,approval_rule_templates,create_approval_rule_template,insert,,,,,
CreateBranch,/#X-Amz-Target=CodeCommit_20150413.CreateBranch,POST,,,,"branchName,commitId,repositoryName",Creates a branch in a repository and points the...,branches,create_branch,insert,,,,,
CreateCommit,/#X-Amz-Target=CodeCommit_20150413.CreateCommit,POST,,,,"branchName,repositoryName",Creates a commit for a repository on the tip of...,commits,create_commit,insert,,,,,
CreatePullRequest,/#X-Amz-Target=CodeCommit_20150413.CreatePullRequest,POST,,,,"targets,title",Creates a pull request in the specified reposit...,pull_requests,create_pull_request,insert,,,,,
