operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateSavingsPlan,/CreateSavingsPlan,POST,,,,"commitment,savingsPlanOfferingId",Creates a Savings Plan.,savings_plans,create_savings_plan,insert,,,,,
DeleteQueuedSavingsPlan,/DeleteQueuedSavingsPlan,POST,,,,,Deletes the queued purchase for the specified S...,savings_plans,delete_queued_savings_plan,delete,,,,,
DescribeSavingsPlanRates,/DescribeSavingsPlanRates,POST,,,,savingsPlanId,"Describes the rates for a specific, existing Sa...",savings_plan_rates,describe_savings_plan_rates,select,,,,,
DescribeSavingsPlans,/DescribeSavingsPlans,POST,,,,,Describes the specified Savings Plans.,savings_plans,describe_savings_plans,select,,,,,
DescribeSavingsPlansOfferingRates,/DescribeSavingsPlansOfferingRates,POST,,,,,Describes the offering rates for Savings Plans ...,savings_plans_offering_rates,describe_savings_plans_offering_rates,select,,,,,
DescribeSavingsPlansOfferings,/DescribeSavingsPlansOfferings,POST,,,,,Describes the offerings for the specified Savin...,savings_plans_offerings,describe_savings_plans_offerings,select,,,,,
ListTagsForResource,/ListTagsForResource,POST,,,,resourceArn,Lists the tags for the specified resource.,tags,list_tags_for_resource,select,,,,,
ReturnSavingsPlan,/ReturnSavingsPlan,POST,,,,savingsPlanId,Returns the specified Savings Plan.,savings_plans,return_savings_plan,exec,,,,,
TagResource,/TagResource,POST,,,,"resourceArn,tags",Adds the specified tags to the specified resource.,tags,tag_resource,exec,,,,,
UntagResource,/UntagResource,POST,,,,"resourceArn,tagKeys",Removes the specified tags from the specified r...,tags,untag_resource,exec,,,,,
