operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AcceptChannelHandshake,/#X-Amz-Target=PartnerCentralChannel.AcceptChannelHandshake,POST,,,,"catalog,identifier",Accepts a pending channel handshake request fro...,channel_handshakes,accept_channel_handshake,exec,,,,,
CancelChannelHandshake,/#X-Amz-Target=PartnerCentralChannel.CancelChannelHandshake,POST,,,,"catalog,identifier",Cancels a pending channel handshake request.,channel_handshakes,cancel_channel_handshake,exec,,,,,
CreateChannelHandshake,/#X-Amz-Target=PartnerCentralChannel.CreateChannelHandshake,POST,,,,"associatedResourceIdentifier,catalog,handshakeType",Creates a new channel handshake request to esta...,channel_handshakes,create_channel_handshake,insert,,,,,
ListChannelHandshakes,/#X-Amz-Target=PartnerCentralChannel.ListChannelHandshakes,POST,,,,"catalog,handshakeType,participantType",Lists channel handshakes based on specified cri...,channel_handshakes,list_channel_handshakes,select,$.items,,,,
RejectChannelHandshake,/#X-Amz-Target=PartnerCentralChannel.RejectChannelHandshake,POST,,,,"catalog,identifier",Rejects a pending channel handshake request.,channel_handshakes,reject_channel_handshake,exec,,,,,
CreateProgramManagementAccount,/#X-Amz-Target=PartnerCentralChannel.CreateProgramManagementAccount,POST,,,,"accountId,catalog,displayName,program",Creates a new program management account for ma...,program_management_accounts,create_program_management_account,insert,,,,,
DeleteProgramManagementAccount,/#X-Amz-Target=PartnerCentralChannel.DeleteProgramManagementAccount,POST,,,,"catalog,identifier",Deletes a program management account.,program_management_accounts,delete_program_management_account,delete,,,,,
ListProgramManagementAccounts,/#X-Amz-Target=PartnerCentralChannel.ListProgramManagementAccounts,POST,,,,catalog,Lists program management accounts based on spec...,program_management_accounts,list_program_management_accounts,select,$.items,,,,
UpdateProgramManagementAccount,/#X-Amz-Target=PartnerCentralChannel.UpdateProgramManagementAccount,POST,,,,"catalog,identifier",Updates the properties of a program management ...,program_management_accounts,update_program_management_account,update,,,,,
GetRelationship,/#X-Amz-Target=PartnerCentralChannel.GetRelationship,POST,,,,"catalog,identifier,programManagementAccountIdentifier",Retrieves details of a specific partner relatio...,relationships,get_relationship,select,,,,,
CreateRelationship,/#X-Amz-Target=PartnerCentralChannel.CreateRelationship,POST,,,,"associatedAccountId,associationType,catalog,displayName,programManagementAccountIdentifier,sector",Creates a new partner relationship between acco...,relationships,create_relationship,insert,,,,,
DeleteRelationship,/#X-Amz-Target=PartnerCentralChannel.DeleteRelationship,POST,,,,"catalog,identifier,programManagementAccountIdentifier",Deletes a partner relationship.,relationships,delete_relationship,delete,,,,,
ListRelationships,/#X-Amz-Target=PartnerCentralChannel.ListRelationships,POST,,,,catalog,Lists partner relationships based on specified ...,relationships,list_relationships,select,$.items,,,,
UpdateRelationship,/#X-Amz-Target=PartnerCentralChannel.UpdateRelationship,POST,,,,"catalog,identifier,programManagementAccountIdentifier",Updates the properties of a partner relationship.,relationships,update_relationship,update,,,,,
ListTagsForResource,/#X-Amz-Target=PartnerCentralChannel.ListTagsForResource,POST,,,,resourceArn,Lists tags associated with a specific resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/#X-Amz-Target=PartnerCentralChannel.TagResource,POST,,,,"resourceArn,tags",Adds or updates tags for a specified resource.,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=PartnerCentralChannel.UntagResource,POST,,,,"resourceArn,tagKeys",Removes tags from a specified resource.,tags,untag_resource,exec,,,,,
