operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateDiscoverer,/v1/discoverers,POST,,,,SourceArn,Creates a discoverer.,discoverers,create_discoverer,insert,,,,,
CreateRegistry,/v1/registries/name/{RegistryName},POST,RegistryName,,,SourceArn,Creates a registry.,registries,create_registry,insert,,,,,
CreateSchema,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName},POST,"RegistryName,SchemaName",,,"Content,RegistryName,SchemaName,Type",Creates a schema definition. Inactive schemas w...,schemas,create_schema,insert,,,,,
DeleteDiscoverer,/v1/discoverers/id/{DiscovererId},DELETE,DiscovererId,,,,Deletes a discoverer.,discoverers,delete_discoverer,delete,,,,,
DeleteRegistry,/v1/registries/name/{RegistryName},DELETE,RegistryName,,,,Deletes a Registry.,registries,delete_registry,delete,,,,,
DeleteResourcePolicy,/v1/policy,DELETE,,,,,Delete the resource-based policy attached to th...,resource_policies,delete_resource_policy,delete,,,,,
DeleteSchema,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName},DELETE,"RegistryName,SchemaName",,,,Delete a schema definition.,schemas,delete_schema,delete,,,,,
DeleteSchemaVersion,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName}/version/{SchemaVersion},DELETE,"RegistryName,SchemaName,SchemaVersion",,,,Delete the schema version definition,schema_versions,delete_schema_version,delete,,,,,
DescribeCodeBinding,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName}/language/{Language},GET,"Language,RegistryName,SchemaName",,,,Describe the code binding URI.,code_bindings,describe_code_binding,select,,,,,
DescribeDiscoverer,/v1/discoverers/id/{DiscovererId},GET,DiscovererId,,,,Describes the discoverer.,discoverers,describe_discoverer,select,,,,,
DescribeRegistry,/v1/registries/name/{RegistryName},GET,RegistryName,,,,Describes the registry.,registries,describe_registry,select,,,,,
DescribeSchema,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName},GET,"RegistryName,SchemaName",,,,Retrieve the schema definition.,schemas,describe_schema,select,,,,,
ExportSchema,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName}/export,GET,"RegistryName,SchemaName",,type,,,schemas,export_schema,exec,,,,,
GetCodeBindingSource,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName}/language/{Language}/source,GET,"Language,RegistryName,SchemaName",,,,Get the code binding source URI.,code_binding_sources,get_code_binding_source,select,,,,,
GetDiscoveredSchema,/v1/discover,POST,,,,"Events,Type",Get the discovered schema that was generated ba...,discovered_schemas,get_discovered_schema,select,,,,,
GetResourcePolicy,/v1/policy,GET,,,,,Retrieves the resource-based policy attached to...,resource_policies,get_resource_policy,select,,,,,
ListDiscoverers,/v1/discoverers,GET,,,,,List the discoverers.,discoverers,list_discoverers,select,$.Discoverers,,,,
ListRegistries,/v1/registries,GET,,,,,List the registries.,registries,list_registries,select,$.Registries,,,,
ListSchemaVersions,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName}/versions,GET,"RegistryName,SchemaName",,,,Provides a list of the schema versions and rela...,schema_versions,list_schema_versions,select,$.SchemaVersions,,,,
ListSchemas,/v1/registries/name/{RegistryName}/schemas,GET,RegistryName,,,,List the schemas.,schemas,list_schemas,select,$.Schemas,,,,
ListTagsForResource,/tags/{ResourceArn},GET,ResourceArn,,,,Get tags for resource.,tags,list_tags_for_resource,select,,,,,
PutCodeBinding,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName}/language/{Language},POST,"Language,RegistryName,SchemaName",,,,Put code binding URI,code_bindings,put_code_binding,replace,,,,,
PutResourcePolicy,/v1/policy,PUT,,,,,The name of the policy.,resource_policies,put_resource_policy,replace,,,,,
SearchSchemas,/v1/registries/name/{RegistryName}/schemas/search,GET,RegistryName,,keywords,,Search the schemas,schemas,search_schemas,exec,$.Schemas,,,,
StartDiscoverer,/v1/discoverers/id/{DiscovererId}/start,POST,DiscovererId,,,,Starts the discoverer,discoverers,start_discoverer,exec,,,,,
StopDiscoverer,/v1/discoverers/id/{DiscovererId}/stop,POST,DiscovererId,,,,Stops the discoverer,discoverers,stop_discoverer,exec,,,,,
TagResource,/tags/{ResourceArn},POST,ResourceArn,,,SourceArn,Add tags to a resource.,tags,tag_resource,exec,,,,,
UntagResource,/tags/{ResourceArn},DELETE,ResourceArn,,tagKeys,,Removes tags from a resource.,tags,untag_resource,exec,,,,,
UpdateDiscoverer,/v1/discoverers/id/{DiscovererId},PUT,DiscovererId,,,SourceArn,Updates the discoverer,discoverers,update_discoverer,update,,,,,
UpdateRegistry,/v1/registries/name/{RegistryName},PUT,RegistryName,,,SourceArn,Updates a registry.,registries,update_registry,update,,,,,
UpdateSchema,/v1/registries/name/{RegistryName}/schemas/name/{SchemaName},PUT,"RegistryName,SchemaName",,,"RegistryName,SchemaName",Updates the schema definition Inactive schemas ...,schemas,update_schema,update,,,,,
