operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
UpdateCampaignDialerConfig,/campaigns/{id}/dialer-config,POST,id,,,"arn,connectInstanceId,dialerConfig,id,name,outboundCallConfig",Updates the dialer config of a campaign. This A...,campaigns,update_campaign_dialer_config,exec,,,,,
UpdateCampaignOutboundCallConfig,/campaigns/{id}/outbound-call-config,POST,id,,,connectContactFlowId,Updates the outbound call config of a campaign....,campaigns,update_campaign_outbound_call_config,exec,,,,,
GetCampaignState,/campaigns/{id}/state,GET,id,,,,Get state of a campaign for the specified Amazo...,campaign_state,get_campaign_state,select,,,,,
GetCampaignStateBatch,/campaigns-state,POST,,,,campaignIds,Get state of campaigns for the specified Amazon...,campaign_state,get_campaign_state_batch,select,,,,,
CreateCampaign,/campaigns,PUT,,,,"arn,connectInstanceId,dialerConfig,id,name,outboundCallConfig",Creates a campaign for the specified Amazon Con...,campaigns,create_campaign,insert,,,,,
DeleteCampaign,/campaigns/{id},DELETE,id,,,,Deletes a campaign from the specified Amazon Co...,campaigns,delete_campaign,delete,,,,,
DescribeCampaign,/campaigns/{id},GET,id,,,,Describes the specific campaign.,campaigns,describe_campaign,select,,,,,
ListCampaigns,/campaigns-summary,POST,,,,,Provides summary information about the campaign...,campaigns,list_campaigns,select,$.campaignSummaryList,,,,
PauseCampaign,/campaigns/{id}/pause,POST,id,,,,Pauses a campaign for the specified Amazon Conn...,campaigns,pause_campaign,exec,,,,,
ResumeCampaign,/campaigns/{id}/resume,POST,id,,,,Stops a campaign for the specified Amazon Conne...,campaigns,resume_campaign,exec,,,,,
StartCampaign,/campaigns/{id}/start,POST,id,,,,Starts a campaign for the specified Amazon Conn...,campaigns,start_campaign,exec,,,,,
StopCampaign,/campaigns/{id}/stop,POST,id,,,,Stops a campaign for the specified Amazon Conne...,campaigns,stop_campaign,exec,,,,,
UpdateCampaignName,/campaigns/{id}/name,POST,id,,,"arn,connectInstanceId,dialerConfig,id,name,outboundCallConfig",Updates the name of a campaign. This API is ide...,campaigns,update_campaign_name,exec,,,,,
DeleteConnectInstanceConfig,/connect-instance/{connectInstanceId}/config,DELETE,connectInstanceId,,,,Deletes a connect instance config from the spec...,connect_instance_configs,delete_connect_instance_config,delete,,,,,
GetConnectInstanceConfig,/connect-instance/{connectInstanceId}/config,GET,connectInstanceId,,,,Get the specific Connect instance config.,connect_instance_configs,get_connect_instance_config,select,,,,,
PutDialRequestBatch,/campaigns/{id}/dial-requests,PUT,id,,,"dialRequests,id",Creates dials requests for the specified campai...,campaigns,put_dial_request_batch,exec,,,,,
DeleteInstanceOnboardingJob,/connect-instance/{connectInstanceId}/onboarding,DELETE,connectInstanceId,,,,Delete the Connect Campaigns onboarding job for...,instance_onboarding_jobs,delete_instance_onboarding_job,delete,,,,,
GetInstanceOnboardingJobStatus,/connect-instance/{connectInstanceId}/onboarding,GET,connectInstanceId,,,,Get the specific instance onboarding job status.,instance_onboarding_jobs,get_instance_onboarding_job_status,select,,,,,
StartInstanceOnboardingJob,/connect-instance/{connectInstanceId}/onboarding,PUT,connectInstanceId,,,"connectInstanceId,encryptionConfig,serviceLinkedRoleArn",Onboard the specific Amazon Connect instance to...,instance_onboarding_jobs,start_instance_onboarding_job,exec,,,,,
ListTagsForResource,/tags/{arn},GET,arn,,,,List tags for a resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/tags/{arn},POST,arn,,,"arn,connectInstanceId,dialerConfig,id,name,outboundCallConfig",Tag a resource.,tags,tag_resource,exec,,,,,
UntagResource,/tags/{arn},DELETE,arn,,tagKeys,,Untag a resource.,tags,untag_resource,exec,,,,,
