operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetBucketAbac,/{Bucket}?abac,GET,Bucket,,,,Returns the attribute-based access control (ABA...,bucket_abac,get_bucket_abac,select,,,,,
PutBucketAbac,/{Bucket}?abac,PUT,Bucket,,,,Sets the attribute-based access control (ABAC) ...,bucket_abac,put_bucket_abac,replace,,,,,
GetBucketAccelerateConfiguration,/{Bucket}?accelerate,GET,Bucket,,,,This operation is not supported for directory b...,bucket_accelerate_configurations,get_bucket_accelerate_configuration,select,,,,,
PutBucketAccelerateConfiguration,/{Bucket}?accelerate,PUT,Bucket,,,,This operation is not supported for directory b...,bucket_accelerate_configurations,put_bucket_accelerate_configuration,replace,,,,,
GetBucketAcl,/{Bucket}?acl,GET,Bucket,,,,This operation is not supported for directory b...,bucket_acls,get_bucket_acl,select,,,,,
PutBucketAcl,/{Bucket}?acl,PUT,Bucket,,,,"End of support notice: As of October 1, 2025, A...",bucket_acls,put_bucket_acl,replace,,,,,
GetBucketAnalyticsConfiguration,/{Bucket}?analytics&x-id=GetBucketAnalyticsConfiguration,GET,Bucket,,id,,This operation is not supported for directory b...,bucket_analytics_configurations,get_bucket_analytics_configuration,select,,,,,
DeleteBucketAnalyticsConfiguration,/{Bucket}?analytics,DELETE,Bucket,,id,,This operation is not supported for directory b...,bucket_analytics_configurations,delete_bucket_analytics_configuration,delete,,,,,
ListBucketAnalyticsConfigurations,/{Bucket}?analytics&x-id=ListBucketAnalyticsConfigurations,GET,Bucket,,,,This operation is not supported for directory b...,bucket_analytics_configurations,list_bucket_analytics_configurations,select,,,,,
PutBucketAnalyticsConfiguration,/{Bucket}?analytics,PUT,Bucket,,id,"Id,StorageClassAnalysis",This operation is not supported for directory b...,bucket_analytics_configurations,put_bucket_analytics_configuration,replace,,,,,
DeleteBucketCors,/{Bucket}?cors,DELETE,Bucket,,,,This operation is not supported for directory b...,bucket_cors,delete_bucket_cors,delete,,,,,
GetBucketCors,/{Bucket}?cors,GET,Bucket,,,,This operation is not supported for directory b...,bucket_cors,get_bucket_cors,select,,,,,
PutBucketCors,/{Bucket}?cors,PUT,Bucket,,,CORSRules,This operation is not supported for directory b...,bucket_cors,put_bucket_cors,replace,,,,,
DeleteBucketEncryption,/{Bucket}?encryption,DELETE,Bucket,,,,This implementation of the DELETE action resets...,bucket_encryption,delete_bucket_encryption,delete,,,,,
GetBucketEncryption,/{Bucket}?encryption,GET,Bucket,,,,Returns the default encryption configuration fo...,bucket_encryption,get_bucket_encryption,select,,,,,
PutBucketEncryption,/{Bucket}?encryption,PUT,Bucket,,,Rules,This operation configures default encryption an...,bucket_encryption,put_bucket_encryption,replace,,,,,
GetBucketIntelligentTieringConfiguration,/{Bucket}?intelligent-tiering&x-id=GetBucketIntelligentTieringConfiguration,GET,Bucket,,id,,This operation is not supported for directory b...,bucket_intelligent_tiering_configurations,get_bucket_intelligent_tiering_configuration,select,,,,,
DeleteBucketIntelligentTieringConfiguration,/{Bucket}?intelligent-tiering,DELETE,Bucket,,id,,This operation is not supported for directory b...,bucket_intelligent_tiering_configurations,delete_bucket_intelligent_tiering_configuration,delete,,,,,
ListBucketIntelligentTieringConfigurations,/{Bucket}?intelligent-tiering&x-id=ListBucketIntelligentTieringConfigurations,GET,Bucket,,,,This operation is not supported for directory b...,bucket_intelligent_tiering_configurations,list_bucket_intelligent_tiering_configurations,select,,,,,
PutBucketIntelligentTieringConfiguration,/{Bucket}?intelligent-tiering,PUT,Bucket,,id,"Id,Status,Tierings",This operation is not supported for directory b...,bucket_intelligent_tiering_configurations,put_bucket_intelligent_tiering_configuration,replace,,,,,
GetBucketInventoryConfiguration,/{Bucket}?inventory&x-id=GetBucketInventoryConfiguration,GET,Bucket,,id,,This operation is not supported for directory b...,bucket_inventory_configurations,get_bucket_inventory_configuration,select,,,,,
DeleteBucketInventoryConfiguration,/{Bucket}?inventory,DELETE,Bucket,,id,,This operation is not supported for directory b...,bucket_inventory_configurations,delete_bucket_inventory_configuration,delete,,,,,
ListBucketInventoryConfigurations,/{Bucket}?inventory&x-id=ListBucketInventoryConfigurations,GET,Bucket,,,,This operation is not supported for directory b...,bucket_inventory_configurations,list_bucket_inventory_configurations,select,,,,,
PutBucketInventoryConfiguration,/{Bucket}?inventory,PUT,Bucket,,id,"Destination,Id,IncludedObjectVersions,IsEnabled,Schedule",This operation is not supported for directory b...,bucket_inventory_configurations,put_bucket_inventory_configuration,replace,,,,,
DeleteBucketLifecycle,/{Bucket}?lifecycle,DELETE,Bucket,,,,Deletes the lifecycle configuration from the sp...,bucket_lifecycle_configurations,delete_bucket_lifecycle,delete,,,,,
GetBucketLifecycleConfiguration,/{Bucket}?lifecycle,GET,Bucket,,,,Returns the lifecycle configuration information...,bucket_lifecycle_configurations,get_bucket_lifecycle_configuration,select,,,,,
PutBucketLifecycleConfiguration,/{Bucket}?lifecycle,PUT,Bucket,,,Rules,Creates a new lifecycle configuration for the b...,bucket_lifecycle_configurations,put_bucket_lifecycle_configuration,replace,,,,,
GetBucketLocation,/{Bucket}?location,GET,Bucket,,,,Using the `GetBucketLocation` operation is no l...,bucket_locations,get_bucket_location,select,,,,,
GetBucketLogging,/{Bucket}?logging,GET,Bucket,,,,This operation is not supported for directory b...,bucket_logging,get_bucket_logging,select,,,,,
PutBucketLogging,/{Bucket}?logging,PUT,Bucket,,,,"End of support notice: As of October 1, 2025, A...",bucket_logging,put_bucket_logging,replace,,,,,
CreateBucketMetadataConfiguration,/{Bucket}?metadataConfiguration,POST,Bucket,,,JournalTableConfiguration,Creates an S3 Metadata V2 metadata configuratio...,bucket_metadata_configurations,create_bucket_metadata_configuration,insert,,,,,
DeleteBucketMetadataConfiguration,/{Bucket}?metadataConfiguration,DELETE,Bucket,,,,Deletes an S3 Metadata configuration from a gen...,bucket_metadata_configurations,delete_bucket_metadata_configuration,delete,,,,,
