operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AddPolicyStatement,/policies/{arn}/{statementId},POST,"arn,statementId",,,"action,arn,effect,principal,statementId",Adds a policy statement object. To retrieve a l...,policy_statements,add_policy_statement,exec,,,,,
BatchDeleteUniqueId,/matchingworkflows/{workflowName}/uniqueids,DELETE,workflowName,uniqueIds,,,Deletes multiple unique IDs in a matching workf...,unique_ids,batch_delete_unique_id,delete,,,,,
CreateIdMappingWorkflow,/idmappingworkflows,POST,,,,"idMappingTechniques,inputSourceConfig,workflowName",Creates an `IdMappingWorkflow` object which sto...,id_mapping_workflows,create_id_mapping_workflow,insert,,,,,
CreateIdNamespace,/idnamespaces,POST,,,,"idNamespaceName,type",Creates an ID namespace object which will help ...,id_namespaces,create_id_namespace,insert,,,,,
CreateMatchingWorkflow,/matchingworkflows,POST,,,,"inputSourceConfig,outputSourceConfig,resolutionTechniques,roleArn,workflowName",Creates a matching workflow that defines the co...,matching_workflows,create_matching_workflow,insert,,,,,
CreateSchemaMapping,/schemas,POST,,,,"mappedInputFields,schemaName","Creates a schema mapping, which defines the sch...",schema_mappings,create_schema_mapping,insert,,,,,
DeleteIdMappingWorkflow,/idmappingworkflows/{workflowName},DELETE,workflowName,,,,Deletes the `IdMappingWorkflow` with a given na...,id_mapping_workflows,delete_id_mapping_workflow,delete,,,,,
DeleteIdNamespace,/idnamespaces/{idNamespaceName},DELETE,idNamespaceName,,,,Deletes the `IdNamespace` with a given name.,id_namespaces,delete_id_namespace,delete,,,,,
DeleteMatchingWorkflow,/matchingworkflows/{workflowName},DELETE,workflowName,,,,Deletes the `MatchingWorkflow` with a given nam...,matching_workflows,delete_matching_workflow,delete,,,,,
DeletePolicyStatement,/policies/{arn}/{statementId},DELETE,"arn,statementId",,,,Deletes the policy statement.,policy_statements,delete_policy_statement,delete,,,,,
DeleteSchemaMapping,/schemas/{schemaName},DELETE,schemaName,,,,Deletes the `SchemaMapping` with a given name. ...,schema_mappings,delete_schema_mapping,delete,,,,,
GenerateMatchId,/matchingworkflows/{workflowName}/generateMatches,POST,workflowName,,,"records,workflowName",Generates or retrieves Match IDs for records us...,match_ids,generate_match_id,exec,,,,,
GetIdMappingJob,/idmappingworkflows/{workflowName}/jobs/{jobId},GET,"jobId,workflowName",,,,"Returns the status, metrics, and errors (if the...",id_mapping_jobs,get_id_mapping_job,select,,,,,
GetIdMappingWorkflow,/idmappingworkflows/{workflowName},GET,workflowName,,,,Returns the `IdMappingWorkflow` with a given na...,id_mapping_workflows,get_id_mapping_workflow,select,,,,,
GetIdNamespace,/idnamespaces/{idNamespaceName},GET,idNamespaceName,,,,"Returns the `IdNamespace` with a given name, if...",id_namespaces,get_id_namespace,select,,,,,
GetMatchId,/matchingworkflows/{workflowName}/matches,POST,workflowName,,,"record,workflowName",Returns the corresponding Match ID of a custome...,match_ids,get_match_id,select,,,,,
GetMatchingJob,/matchingworkflows/{workflowName}/jobs/{jobId},GET,"jobId,workflowName",,,,"Returns the status, metrics, and errors (if the...",matching_jobs,get_matching_job,select,,,,,
GetMatchingWorkflow,/matchingworkflows/{workflowName},GET,workflowName,,,,Returns the `MatchingWorkflow` with a given nam...,matching_workflows,get_matching_workflow,select,,,,,
GetPolicy,/policies/{arn},GET,arn,,,,Returns the resource-based policy.,policies,get_policy,select,,,,,
GetProviderService,/providerservices/{providerName}/{providerServiceName},GET,"providerName,providerServiceName",,,,Returns the `ProviderService` of a given name.,provider_services,get_provider_service,select,,,,,
GetSchemaMapping,/schemas/{schemaName},GET,schemaName,,,,Returns the SchemaMapping of a given name.,schema_mappings,get_schema_mapping,select,,,,,
ListIdMappingJobs,/idmappingworkflows/{workflowName}/jobs,GET,workflowName,,,,Lists all ID mapping jobs for a given workflow.,id_mapping_jobs,list_id_mapping_jobs,select,$.jobs,,,,
ListIdMappingWorkflows,/idmappingworkflows,GET,,,,,Returns a list of all the `IdMappingWorkflows` ...,id_mapping_workflows,list_id_mapping_workflows,select,$.workflowSummaries,,,,
ListIdNamespaces,/idnamespaces,GET,,,,,Returns a list of all ID namespaces.,id_namespaces,list_id_namespaces,select,$.idNamespaceSummaries,,,,
ListMatchingJobs,/matchingworkflows/{workflowName}/jobs,GET,workflowName,,,,Lists all jobs for a given workflow.,matching_jobs,list_matching_jobs,select,$.jobs,,,,
ListMatchingWorkflows,/matchingworkflows,GET,,,,,Returns a list of all the `MatchingWorkflows` t...,matching_workflows,list_matching_workflows,select,$.workflowSummaries,,,,
ListProviderServices,/providerservices,GET,,,,,Returns a list of all the `ProviderServices` th...,provider_services,list_provider_services,select,$.providerServiceSummaries,,,,
ListSchemaMappings,/schemas,GET,,,,,Returns a list of all the `SchemaMappings` that...,schema_mappings,list_schema_mappings,select,$.schemaList,,,,
ListTagsForResource,/tags/{resourceArn},GET,resourceArn,,,,Displays the tags associated with an Entity Res...,tags,list_tags_for_resource,select,,,,,
