operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CancelHarvestJob,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/harvestJob/{HarvestJobName},PUT,"ChannelGroupName,ChannelName,HarvestJobName,OriginEndpointName",,,,Cancels an in-progress harvest job.,harvest_jobs,cancel_harvest_job,exec,,,,,
CreateChannel,/channelGroup/{ChannelGroupName}/channel,POST,ChannelGroupName,,,"ChannelGroupName,ChannelName",Create a channel to start receiving content str...,channels,create_channel,insert,,,,,
CreateChannelGroup,/channelGroup,POST,,,,ChannelGroupName,Create a channel group to group your channels a...,channel_groups,create_channel_group,insert,,,,,
CreateHarvestJob,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/harvestJob,POST,"ChannelGroupName,ChannelName,OriginEndpointName",,,"ChannelGroupName,ChannelName,Destination,HarvestedManifests,OriginEndpointName,ScheduleConfiguration",Creates a new harvest job to export content fro...,harvest_jobs,create_harvest_job,insert,,,,,
CreateOriginEndpoint,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint,POST,"ChannelGroupName,ChannelName",,,"ChannelGroupName,ChannelName,ContainerType,OriginEndpointName","The endpoint is attached to a channel, and repr...",origin_endpoints,create_origin_endpoint,insert,,,,,
DeleteChannel,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/,DELETE,"ChannelGroupName,ChannelName",,,,Delete a channel to stop AWS Elemental MediaPac...,channels,delete_channel,delete,,,,,
DeleteChannelGroup,/channelGroup/{ChannelGroupName},DELETE,ChannelGroupName,,,,Delete a channel group. You must delete the cha...,channel_groups,delete_channel_group,delete,,,,,
DeleteChannelPolicy,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/policy,DELETE,"ChannelGroupName,ChannelName",,,,Delete a channel policy.,channel_policies,delete_channel_policy,delete,,,,,
DeleteOriginEndpoint,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName},DELETE,"ChannelGroupName,ChannelName,OriginEndpointName",,,,Origin endpoints can serve content until they'r...,origin_endpoints,delete_origin_endpoint,delete,,,,,
DeleteOriginEndpointPolicy,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/policy,DELETE,"ChannelGroupName,ChannelName,OriginEndpointName",,,,Delete an origin endpoint policy.,origin_endpoint_policies,delete_origin_endpoint_policy,delete,,,,,
GetChannel,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/,GET,"ChannelGroupName,ChannelName",,,,Retrieves the specified channel that's configur...,channels,get_channel,select,,,,,
GetChannelGroup,/channelGroup/{ChannelGroupName},GET,ChannelGroupName,,,,Retrieves the specified channel group that's co...,channel_groups,get_channel_group,select,,,,,
GetChannelPolicy,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/policy,GET,"ChannelGroupName,ChannelName",,,,Retrieves the specified channel policy that's c...,channel_policies,get_channel_policy,select,,,,,
GetHarvestJob,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/harvestJob/{HarvestJobName},GET,"ChannelGroupName,ChannelName,HarvestJobName,OriginEndpointName",,,,Retrieves the details of a specific harvest job.,harvest_jobs,get_harvest_job,select,,,,,
GetOriginEndpoint,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName},GET,"ChannelGroupName,ChannelName,OriginEndpointName",,,,Retrieves the specified origin endpoint that's ...,origin_endpoints,get_origin_endpoint,select,,,,,
GetOriginEndpointPolicy,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/policy,GET,"ChannelGroupName,ChannelName,OriginEndpointName",,,,Retrieves the specified origin endpoint policy ...,origin_endpoint_policies,get_origin_endpoint_policy,select,,,,,
ListChannelGroups,/channelGroup,GET,,,,,Retrieves all channel groups that are configure...,channel_groups,list_channel_groups,select,$.Items,,,,
ListChannels,/channelGroup/{ChannelGroupName}/channel,GET,ChannelGroupName,,,,Retrieves all channels in a specific channel gr...,channels,list_channels,select,$.Items,,,,
ListHarvestJobs,/channelGroup/{ChannelGroupName}/harvestJob,GET,ChannelGroupName,,,,Retrieves a list of harvest jobs that match the...,harvest_jobs,list_harvest_jobs,select,$.Items,,,,
ListOriginEndpoints,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint,GET,"ChannelGroupName,ChannelName",,,,Retrieves all origin endpoints in a specific ch...,origin_endpoints,list_origin_endpoints,select,$.Items,,,,
ListTagsForResource,/tags/{ResourceArn},GET,ResourceArn,,,,Lists the tags assigned to a resource.,tags,list_tags_for_resource,select,,,,,
PutChannelPolicy,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/policy,PUT,"ChannelGroupName,ChannelName",,,"ChannelGroupName,ChannelName,Policy",Attaches an IAM policy to the specified channel...,channel_policies,put_channel_policy,replace,,,,,
PutOriginEndpointPolicy,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/policy,POST,"ChannelGroupName,ChannelName,OriginEndpointName",,,"ChannelGroupName,ChannelName,OriginEndpointName,Policy",Attaches an IAM policy to the specified origin ...,origin_endpoint_policies,put_origin_endpoint_policy,replace,,,,,
ResetChannelState,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/reset,POST,"ChannelGroupName,ChannelName",,,,Resetting the channel can help to clear errors ...,channels,reset_channel_state,exec,,,,,
ResetOriginEndpointState,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/reset,POST,"ChannelGroupName,ChannelName,OriginEndpointName",,,,Resetting the origin endpoint can help to resol...,origin_endpoints,reset_origin_endpoint_state,exec,,,,,
TagResource,/tags/{ResourceArn},POST,ResourceArn,,,ChannelGroupName,Assigns one of more tags (key-value pairs) to t...,tags,tag_resource,exec,,,,,
UntagResource,/tags/{ResourceArn},DELETE,ResourceArn,,tagKeys,,Removes one or more tags from the specified res...,tags,untag_resource,exec,,,,,
UpdateChannel,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/,PUT,"ChannelGroupName,ChannelName",,,"ChannelGroupName,ChannelName",Update the specified channel. You can edit if M...,channels,update_channel,update,,,,,
UpdateChannelGroup,/channelGroup/{ChannelGroupName},PUT,ChannelGroupName,,,"Arn,ChannelGroupName,CreatedAt,ModifiedAt",Update the specified channel group. You can edi...,channel_groups,update_channel_group,update,,,,,
UpdateOriginEndpoint,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName},PUT,"ChannelGroupName,ChannelName,OriginEndpointName",,,"ChannelGroupName,ChannelName,ContainerType,OriginEndpointName",Update the specified origin endpoint. Edit the ...,origin_endpoints,update_origin_endpoint,update,,,,,
