operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
ListAccessPreviewFindings,/access-preview/{accessPreviewId},POST,accessPreviewId,,,"accessPreviewId,analyzerArn",Retrieves a list of access preview findings gen...,access_preview_findings,list_access_preview_findings,select,$.findings,,body,,body
CreateAccessPreview,/access-preview,PUT,,,,"analyzerArn,configurations",Creates an access preview that allows you to pr...,access_previews,create_access_preview,insert,,,,,
GetAccessPreview,/access-preview/{accessPreviewId},GET,accessPreviewId,,analyzerArn,,Retrieves information about an access preview f...,access_previews,get_access_preview,select,,,,,
ListAccessPreviews,/access-preview,GET,,,analyzerArn,,Retrieves a list of access previews for the spe...,access_previews,list_access_previews,select,$.accessPreviews,,body,,body
GetAnalyzedResource,/analyzed-resource,GET,,,"analyzerArn,resourceArn",,Retrieves information about a resource that was...,analyzed_resources,get_analyzed_resource,select,,,,,
ListAnalyzedResources,/analyzed-resource,POST,,,,analyzerArn,Retrieves a list of resources of the specified ...,analyzed_resources,list_analyzed_resources,select,$.analyzedResources,,body,,body
CreateAnalyzer,/analyzer,PUT,,,,"analyzerName,type",Creates an analyzer for your account.,analyzers,create_analyzer,insert,,,,,
DeleteAnalyzer,/analyzer/{analyzerName},DELETE,analyzerName,,,,Deletes the specified analyzer. When you delete...,analyzers,delete_analyzer,delete,,,,,
GetAnalyzer,/analyzer/{analyzerName},GET,analyzerName,,,,Retrieves information about the specified analy...,analyzers,get_analyzer,select,,,,,
ListAnalyzers,/analyzer,GET,,,,,Retrieves a list of analyzers.,analyzers,list_analyzers,select,$.analyzers,,body,,body
UpdateAnalyzer,/analyzer/{analyzerName},PUT,analyzerName,,,"arn,createdAt,name,status,type",Modifies the configuration of an existing analy...,analyzers,update_analyzer,update,,,,,
ApplyArchiveRule,/archive-rule,PUT,,,,"analyzerArn,ruleName",Retroactively applies the archive rule to exist...,archive_rules,apply_archive_rule,exec,,,,,
CreateArchiveRule,/analyzer/{analyzerName}/archive-rule,PUT,analyzerName,,,"analyzerName,filter,ruleName",Creates an archive rule for the specified analy...,archive_rules,create_archive_rule,insert,,,,,
DeleteArchiveRule,/analyzer/{analyzerName}/archive-rule/{ruleName},DELETE,"analyzerName,ruleName",,,,Deletes the specified archive rule.,archive_rules,delete_archive_rule,delete,,,,,
GetArchiveRule,/analyzer/{analyzerName}/archive-rule/{ruleName},GET,"analyzerName,ruleName",,,,Retrieves information about an archive rule. To...,archive_rules,get_archive_rule,select,,,,,
ListArchiveRules,/analyzer/{analyzerName}/archive-rule,GET,analyzerName,,,,Retrieves a list of archive rules created for t...,archive_rules,list_archive_rules,select,$.archiveRules,,body,,body
UpdateArchiveRule,/analyzer/{analyzerName}/archive-rule/{ruleName},PUT,"analyzerName,ruleName",,,"analyzerName,filter,ruleName",Updates the criteria and values for the specifi...,archive_rules,update_archive_rule,update,,,,,
GenerateFindingRecommendation,/recommendation/{id},POST,id,,analyzerArn,,Creates a recommendation for an unused permissi...,finding_recommendations,generate_finding_recommendation,exec,,,,,
GetFindingRecommendation,/recommendation/{id},GET,id,,analyzerArn,,Retrieves information about a finding recommend...,finding_recommendations,get_finding_recommendation,select,$.recommendedSteps,,,,
GetFinding,/finding/{id},GET,id,,analyzerArn,,Retrieves information about the specified findi...,findings,get_finding,select,,,,,
