operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateAlarmModel,/alarm-models,POST,,,,"alarmModelName,alarmRule,roleArn",Creates an alarm model to monitor an AWS IoT Ev...,alarm_models,create_alarm_model,insert,,,,,
CreateDetectorModel,/detector-models,POST,,,,"detectorModelDefinition,detectorModelName,roleArn",Creates a detector model.,detector_models,create_detector_model,insert,,,,,
CreateInput,/inputs,POST,,,,"inputDefinition,inputName",Creates an input.,inputs,create_input,insert,,,,,
DeleteAlarmModel,/alarm-models/{alarmModelName},DELETE,alarmModelName,,,,Deletes an alarm model. Any alarm instances tha...,alarm_models,delete_alarm_model,delete,,,,,
DeleteDetectorModel,/detector-models/{detectorModelName},DELETE,detectorModelName,,,,Deletes a detector model. Any active instances ...,detector_models,delete_detector_model,delete,,,,,
DeleteInput,/inputs/{inputName},DELETE,inputName,,,,Deletes an input.,inputs,delete_input,delete,,,,,
DescribeAlarmModel,/alarm-models/{alarmModelName},GET,alarmModelName,,,,Retrieves information about an alarm model. If ...,alarm_models,describe_alarm_model,select,,,,,
DescribeDetectorModel,/detector-models/{detectorModelName},GET,detectorModelName,,,,Describes a detector model. If the `version` pa...,detector_models,describe_detector_model,select,,,,,
DescribeDetectorModelAnalysis,/analysis/detector-models/{analysisId},GET,analysisId,,,,Retrieves runtime information about a detector ...,detector_model_analyses,describe_detector_model_analysis,select,,,,,
DescribeInput,/inputs/{inputName},GET,inputName,,,,Describes an input.,inputs,describe_input,select,,,,,
DescribeLoggingOptions,/logging,GET,,,,,Retrieves the current settings of the AWS IoT E...,logging_options,describe_logging_options,select,,,,,
GetDetectorModelAnalysisResults,/analysis/detector-models/{analysisId}/results,GET,analysisId,,,,Retrieves one or more analysis results of the d...,detector_model_analysis_results,get_detector_model_analysis_results,select,,,,,
ListAlarmModelVersions,/alarm-models/{alarmModelName}/versions,GET,alarmModelName,,,,Lists all the versions of an alarm model. The o...,alarm_model_versions,list_alarm_model_versions,select,,,,,
ListAlarmModels,/alarm-models,GET,,,,,Lists the alarm models that you created. The op...,alarm_models,list_alarm_models,select,,,,,
ListDetectorModelVersions,/detector-models/{detectorModelName}/versions,GET,detectorModelName,,,,Lists all the versions of a detector model. Onl...,detector_model_versions,list_detector_model_versions,select,,,,,
ListDetectorModels,/detector-models,GET,,,,,Lists the detector models you have created. Onl...,detector_models,list_detector_models,select,,,,,
ListInputRoutings,/input-routings,POST,,,,inputIdentifier,Lists one or more input routings.,input_routings,list_input_routings,select,,,,,
ListInputs,/inputs,GET,,,,,Lists the inputs you have created.,inputs,list_inputs,select,,,,,
ListTagsForResource,/tags,GET,,,resourceArn,,Lists the tags (metadata) you have assigned to ...,tags,list_tags_for_resource,select,,,,,
PutLoggingOptions,/logging,PUT,,,,,Sets or updates the AWS IoT Events logging opti...,logging_options,put_logging_options,replace,,,,,
StartDetectorModelAnalysis,/analysis/detector-models,POST,,,,"detectorModelDefinition,detectorModelName,roleArn",Performs an analysis of your detector model. Fo...,detector_model_analyses,start_detector_model_analysis,exec,,,,,
TagResource,/tags,POST,,,resourceArn,"alarmModelName,alarmRule,roleArn",Adds to or modifies the tags of the given resou...,tags,tag_resource,exec,,,,,
UntagResource,/tags,DELETE,,,"resourceArn,tagKeys",,Removes the given tags (metadata) from the reso...,tags,untag_resource,exec,,,,,
UpdateAlarmModel,/alarm-models/{alarmModelName},POST,alarmModelName,,,"alarmModelName,alarmRule,roleArn",Updates an alarm model. Any alarms that were cr...,alarm_models,update_alarm_model,update,,,,,
UpdateDetectorModel,/detector-models/{detectorModelName},POST,detectorModelName,,,"detectorModelDefinition,detectorModelName,roleArn",Updates a detector model. Detectors (instances)...,detector_models,update_detector_model,update,,,,,
UpdateInput,/inputs/{inputName},PUT,inputName,,,"inputDefinition,inputName",Updates an input.,inputs,update_input,update,,,,,
