operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateBatchLoadTask,/#X-Amz-Target=Timestream_20181101.CreateBatchLoadTask,POST,,,,"DataSourceConfiguration,ReportConfiguration,TargetDatabaseName,TargetTableName",Creates a new Timestream batch load task. A bat...,batch_load_tasks,create_batch_load_task,insert,,,,,
CreateDatabase,/#X-Amz-Target=Timestream_20181101.CreateDatabase,POST,,,,DatabaseName,Creates a new Timestream database. If the KMS k...,databases,create_database,insert,,,,,
CreateTable,/#X-Amz-Target=Timestream_20181101.CreateTable,POST,,,,"DatabaseName,TableName",Adds a new table to an existing database in you...,tables,create_table,insert,,,,,
DeleteDatabase,/#X-Amz-Target=Timestream_20181101.DeleteDatabase,POST,,,,DatabaseName,Deletes a given Timestream database. _This is a...,databases,delete_database,delete,,,,,
DeleteTable,/#X-Amz-Target=Timestream_20181101.DeleteTable,POST,,,,"DatabaseName,TableName",Deletes a given Timestream table. This is an ir...,tables,delete_table,delete,,,,,
DescribeBatchLoadTask,/#X-Amz-Target=Timestream_20181101.DescribeBatchLoadTask,POST,,,,TaskId,"Returns information about the batch load task, ...",batch_load_tasks,describe_batch_load_task,select,,,,,
DescribeDatabase,/#X-Amz-Target=Timestream_20181101.DescribeDatabase,POST,,,,DatabaseName,"Returns information about the database, includi...",databases,describe_database,select,,,,,
DescribeEndpoints,/#X-Amz-Target=Timestream_20181101.DescribeEndpoints,POST,,,,,Returns a list of available endpoints to make T...,endpoints,describe_endpoints,select,,,,,
DescribeTable,/#X-Amz-Target=Timestream_20181101.DescribeTable,POST,,,,"DatabaseName,TableName","Returns information about the table, including ...",tables,describe_table,select,,,,,
ListBatchLoadTasks,/#X-Amz-Target=Timestream_20181101.ListBatchLoadTasks,POST,,,,,"Provides a list of batch load tasks, along with...",batch_load_tasks,list_batch_load_tasks,select,,,,,
ListDatabases,/#X-Amz-Target=Timestream_20181101.ListDatabases,POST,,,,,Returns a list of your Timestream databases. [S...,databases,list_databases,select,,,,,
ListTables,/#X-Amz-Target=Timestream_20181101.ListTables,POST,,,,,"Provides a list of tables, along with the name,...",tables,list_tables,select,,,,,
ListTagsForResource,/#X-Amz-Target=Timestream_20181101.ListTagsForResource,POST,,,,ResourceARN,Lists all tags on a Timestream resource.,tags,list_tags_for_resource,select,,,,,
ResumeBatchLoadTask,/#X-Amz-Target=Timestream_20181101.ResumeBatchLoadTask,POST,,,,TaskId,,batch_load_tasks,resume_batch_load_task,exec,,,,,
TagResource,/#X-Amz-Target=Timestream_20181101.TagResource,POST,,,,"ResourceARN,Tags",Associates a set of tags with a Timestream reso...,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=Timestream_20181101.UntagResource,POST,,,,"ResourceARN,TagKeys",Removes the association of tags from a Timestre...,tags,untag_resource,exec,,,,,
UpdateDatabase,/#X-Amz-Target=Timestream_20181101.UpdateDatabase,POST,,,,"DatabaseName,KmsKeyId",Modifies the KMS key for an existing database. ...,databases,update_database,update,,,,,
UpdateTable,/#X-Amz-Target=Timestream_20181101.UpdateTable,POST,,,,"DatabaseName,TableName",Modifies the retention duration of the memory s...,tables,update_table,update,,,,,
WriteRecords,/#X-Amz-Target=Timestream_20181101.WriteRecords,POST,,,,"DatabaseName,Records,TableName",Enables you to write your time-series data into...,tables,write_records,exec,,,,,
