operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateDbCluster,/#X-Amz-Target=AmazonTimestreamInfluxDB.CreateDbCluster,POST,,,,"dbInstanceType,name,vpcSecurityGroupIds,vpcSubnetIds",Creates a new Timestream for InfluxDB cluster.,db_clusters,create_db_cluster,insert,,,,,
CreateDbInstance,/#X-Amz-Target=AmazonTimestreamInfluxDB.CreateDbInstance,POST,,,,"allocatedStorage,dbInstanceType,name,password,vpcSecurityGroupIds,vpcSubnetIds",Creates a new Timestream for InfluxDB DB instance.,db_instances,create_db_instance,insert,,,,,
CreateDbParameterGroup,/#X-Amz-Target=AmazonTimestreamInfluxDB.CreateDbParameterGroup,POST,,,,name,Creates a new Timestream for InfluxDB DB parame...,db_parameter_groups,create_db_parameter_group,insert,,,,,
DeleteDbCluster,/#X-Amz-Target=AmazonTimestreamInfluxDB.DeleteDbCluster,POST,,,,dbClusterId,Deletes a Timestream for InfluxDB cluster.,db_clusters,delete_db_cluster,delete,,,,,
DeleteDbInstance,/#X-Amz-Target=AmazonTimestreamInfluxDB.DeleteDbInstance,POST,,,,identifier,Deletes a Timestream for InfluxDB DB instance.,db_instances,delete_db_instance,delete,,,,,
GetDbCluster,/#X-Amz-Target=AmazonTimestreamInfluxDB.GetDbCluster,POST,,,,dbClusterId,Retrieves information about a Timestream for In...,db_clusters,get_db_cluster,select,,,,,
GetDbInstance,/#X-Amz-Target=AmazonTimestreamInfluxDB.GetDbInstance,POST,,,,identifier,Returns a Timestream for InfluxDB DB instance.,db_instances,get_db_instance,select,,,,,
GetDbParameterGroup,/#X-Amz-Target=AmazonTimestreamInfluxDB.GetDbParameterGroup,POST,,,,identifier,Returns a Timestream for InfluxDB DB parameter ...,db_parameter_groups,get_db_parameter_group,select,,,,,
ListDbClusters,/#X-Amz-Target=AmazonTimestreamInfluxDB.ListDbClusters,POST,,,,,Returns a list of Timestream for InfluxDB DB cl...,db_clusters,list_db_clusters,select,$.items,,,,
ListDbInstances,/#X-Amz-Target=AmazonTimestreamInfluxDB.ListDbInstances,POST,,,,,Returns a list of Timestream for InfluxDB DB in...,db_instances,list_db_instances,select,$.items,,,,
ListDbInstancesForCluster,/#X-Amz-Target=AmazonTimestreamInfluxDB.ListDbInstancesForCluster,POST,,,,dbClusterId,Returns a list of Timestream for InfluxDB clust...,db_instances,list_db_instances_for_cluster,select,$.items,,,,
ListDbParameterGroups,/#X-Amz-Target=AmazonTimestreamInfluxDB.ListDbParameterGroups,POST,,,,,Returns a list of Timestream for InfluxDB DB pa...,db_parameter_groups,list_db_parameter_groups,select,$.items,,,,
ListTagsForResource,/#X-Amz-Target=AmazonTimestreamInfluxDB.ListTagsForResource,POST,,,,resourceArn,A list of tags applied to the resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/#X-Amz-Target=AmazonTimestreamInfluxDB.TagResource,POST,,,,"resourceArn,tags",Tags are composed of a Key/Value pairs. You can...,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=AmazonTimestreamInfluxDB.UntagResource,POST,,,,"resourceArn,tagKeys",Removes the tag from the specified resource.,tags,untag_resource,exec,,,,,
UpdateDbCluster,/#X-Amz-Target=AmazonTimestreamInfluxDB.UpdateDbCluster,POST,,,,dbClusterId,Updates a Timestream for InfluxDB cluster.,db_clusters,update_db_cluster,update,,,,,
UpdateDbInstance,/#X-Amz-Target=AmazonTimestreamInfluxDB.UpdateDbInstance,POST,,,,identifier,Updates a Timestream for InfluxDB DB instance.,db_instances,update_db_instance,update,,,,,
