operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateMonitor,/monitors,POST,,,,monitorName,Creates a monitor between a source subnet and d...,monitors,create_monitor,insert,,,,,
CreateProbe,/monitors/{monitorName}/probes,POST,monitorName,,,"monitorName,probe",Create a probe within a monitor. Once you creat...,probes,create_probe,insert,,,,,
DeleteMonitor,/monitors/{monitorName},DELETE,monitorName,,,,Deletes a specified monitor. This action requir...,monitors,delete_monitor,delete,,,,,
DeleteProbe,/monitors/{monitorName}/probes/{probeId},DELETE,"monitorName,probeId",,,,Deletes the specified probe. Once a probe is de...,probes,delete_probe,delete,,,,,
GetMonitor,/monitors/{monitorName},GET,monitorName,,,,Returns details about a specific monitor. This ...,monitors,get_monitor,select,,,,,
GetProbe,/monitors/{monitorName}/probes/{probeId},GET,"monitorName,probeId",,,,Returns the details about a probe. This action ...,probes,get_probe,select,,,,,
ListMonitors,/monitors,GET,,,,,Returns a list of all of your monitors.,monitors,list_monitors,select,$.monitors,,,,
ListTagsForResource,/tags/{resourceArn},GET,resourceArn,,,,Lists the tags assigned to this resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/tags/{resourceArn},POST,resourceArn,,,monitorName,Adds key-value pairs to a monitor or probe.,tags,tag_resource,exec,,,,,
UntagResource,/tags/{resourceArn},DELETE,resourceArn,,tagKeys,,Removes a key-value pair from a monitor or probe.,tags,untag_resource,exec,,,,,
UpdateMonitor,/monitors/{monitorName},PATCH,monitorName,,,monitorName,Updates the `aggregationPeriod` for a monitor. ...,monitors,update_monitor,update,,,,,
UpdateProbe,/monitors/{monitorName}/probes/{probeId},PATCH,"monitorName,probeId",,,"destination,protocol,sourceArn",Updates a monitor probe. This action requires b...,probes,update_probe,update,,,,,
