operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AcceptInputDeviceTransfer,/prod/inputDevices/{InputDeviceId}/accept,POST,InputDeviceId,,,,Accept an incoming input device transfer. The o...,input_devices,accept_input_device_transfer,exec,,,,,
BatchDelete,/prod/batch/delete,POST,,,,,Starts delete of resources.,batch_operations,batch_delete,exec,,,,,
BatchStart,/prod/batch/start,POST,,,,,Starts existing resources,batch_operations,batch_start,exec,,,,,
BatchStop,/prod/batch/stop,POST,,,,,Stops running resources,batch_operations,batch_stop,exec,,,,,
BatchUpdateSchedule,/prod/channels/{ChannelId}/schedule,PUT,ChannelId,,,ChannelId,Update a channel schedule,channel_schedules,batch_update_schedule,exec,,,,,
CancelInputDeviceTransfer,/prod/inputDevices/{InputDeviceId}/cancel,POST,InputDeviceId,,,,Cancel an input device transfer that you have r...,input_devices,cancel_input_device_transfer,exec,,,,,
ClaimDevice,/prod/claimDevice,POST,,,,,Send a request to claim an AWS Elemental device...,input_devices,claim_device,exec,,,,,
CreateChannel,/prod/channels,POST,,,,,Creates a new channel,channels,create_channel,insert,,,,,
CreateChannelPlacementGroup,/prod/clusters/{ClusterId}/channelplacementgroups,POST,ClusterId,,,ClusterId,Create a ChannelPlacementGroup in the specified...,channel_placement_groups,create_channel_placement_group,insert,,,,,
CreateCloudWatchAlarmTemplate,/prod/cloudwatch-alarm-templates,POST,,,,"ComparisonOperator,EvaluationPeriods,GroupIdentifier,MetricName,Name,Period,Statistic,TargetResourceType,Threshold,TreatMissingData",Creates a cloudwatch alarm template to dynamica...,cloudwatch_alarm_templates,create_cloud_watch_alarm_template,insert,,,,,
CreateCloudWatchAlarmTemplateGroup,/prod/cloudwatch-alarm-template-groups,POST,,,,Name,Creates a cloudwatch alarm template group to gr...,cloudwatch_alarm_template_groups,create_cloud_watch_alarm_template_group,insert,,,,,
CreateCluster,/prod/clusters,POST,,,,,Create a new Cluster.,clusters,create_cluster,insert,,,,,
CreateEventBridgeRuleTemplate,/prod/eventbridge-rule-templates,POST,,,,"EventType,GroupIdentifier,Name",Creates an eventbridge rule template to monitor...,eventbridge_rule_templates,create_event_bridge_rule_template,insert,,,,,
CreateEventBridgeRuleTemplateGroup,/prod/eventbridge-rule-template-groups,POST,,,,Name,Creates an eventbridge rule template group to g...,eventbridge_rule_template_groups,create_event_bridge_rule_template_group,insert,,,,,
CreateInput,/prod/inputs,POST,,,,,Create an input,inputs,create_input,insert,,,,,
CreateInputSecurityGroup,/prod/inputSecurityGroups,POST,,,,,Creates a Input Security Group,input_security_groups,create_input_security_group,insert,,,,,
CreateMultiplex,/prod/multiplexes,POST,,,,"AvailabilityZones,MultiplexSettings,Name,RequestId",Create a new multiplex.,multiplexes,create_multiplex,insert,,,,,
