operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateAccessPoint,/2015-02-01/access-points,POST,,,,,Creates an EFS access point. An access point is...,access_points,create_access_point,insert,,,,,
DeleteAccessPoint,/2015-02-01/access-points/{AccessPointId},DELETE,AccessPointId,,,,Deletes the specified access point. After delet...,access_points,delete_access_point,delete,,,,,
DescribeAccessPoints,/2015-02-01/access-points,GET,,,,,Returns the description of a specific Amazon EF...,access_points,describe_access_points,select,$.AccessPoints,,,,
DescribeAccountPreferences,/2015-02-01/account-preferences,GET,,,,,Returns the account preferences settings for th...,account_preferences,describe_account_preferences,select,,,,,
PutAccountPreferences,/2015-02-01/account-preferences,PUT,,,,ResourceIdType,Use this operation to set the account preferenc...,account_preferences,put_account_preferences,replace,,,,,
DescribeBackupPolicy,/2015-02-01/file-systems/{FileSystemId}/backup-policy,GET,FileSystemId,,,,Returns the backup policy for the specified EFS...,backup_policies,describe_backup_policy,select,,,,,
PutBackupPolicy,/2015-02-01/file-systems/{FileSystemId}/backup-policy,PUT,FileSystemId,,,,Updates the file system's backup policy. Use th...,backup_policies,put_backup_policy,replace,,,,,
DeleteFileSystemPolicy,/2015-02-01/file-systems/{FileSystemId}/policy,DELETE,FileSystemId,,,,Deletes the `FileSystemPolicy` for the specifie...,file_system_policies,delete_file_system_policy,delete,,,,,
DescribeFileSystemPolicy,/2015-02-01/file-systems/{FileSystemId}/policy,GET,FileSystemId,,,,Returns the `FileSystemPolicy` for the specifie...,file_system_policies,describe_file_system_policy,select,,,,,
PutFileSystemPolicy,/2015-02-01/file-systems/{FileSystemId}/policy,PUT,FileSystemId,,,"FileSystemId,Policy",Applies an Amazon EFS `FileSystemPolicy` to an ...,file_system_policies,put_file_system_policy,replace,,,,,
UpdateFileSystemProtection,/2015-02-01/file-systems/{FileSystemId}/protection,PUT,FileSystemId,,,,Updates protection on the file system. This ope...,file_system_protection,update_file_system_protection,update,,,,,
CreateFileSystem,/2015-02-01/file-systems,POST,,,,CreationToken,"Creates a new, empty file system. The operation...",file_systems,create_file_system,insert,,,,,
DeleteFileSystem,/2015-02-01/file-systems/{FileSystemId},DELETE,FileSystemId,,,,"Deletes a file system, permanently severing acc...",file_systems,delete_file_system,delete,,,,,
DescribeFileSystems,/2015-02-01/file-systems,GET,,,,,Returns the description of a specific Amazon EF...,file_systems,describe_file_systems,select,$.FileSystems,Marker,query,NextMarker,body
UpdateFileSystem,/2015-02-01/file-systems/{FileSystemId},PUT,FileSystemId,,,CreationToken,Updates the throughput mode or the amount of pr...,file_systems,update_file_system,update,,,,,
DescribeLifecycleConfiguration,/2015-02-01/file-systems/{FileSystemId}/lifecycle-configuration,GET,FileSystemId,,,,Returns the current `LifecycleConfiguration` ob...,lifecycle_configurations,describe_lifecycle_configuration,select,,,,,
PutLifecycleConfiguration,/2015-02-01/file-systems/{FileSystemId}/lifecycle-configuration,PUT,FileSystemId,,,,Use this action to manage storage for your file...,lifecycle_configurations,put_lifecycle_configuration,replace,,,,,
