operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
DeregisterAccount,/account/deregisterAccount,POST,,,,,Deregisters an account in Audit Manager. Before...,account_status,deregister_account,exec,,,,,
GetAccountStatus,/account/status,GET,,,,,Gets the registration status of an account in A...,account_status,get_account_status,select,,,,,
RegisterAccount,/account/registerAccount,POST,,,,,Enables Audit Manager for the specified Amazon ...,account_status,register_account,exec,,,,,
ListAssessmentControlInsightsByControlDomain,/insights/controls-by-assessment,GET,,,"assessmentId,controlDomainId",,Lists the latest analytics data for controls wi...,assessment_control_insights,list_assessment_control_insights_by_control_domain,select,,,,,
UpdateAssessmentControlSetStatus,/assessments/{assessmentId}/controlSets/{controlSetId}/status,PUT,"assessmentId,controlSetId",,,,Updates the status of a control set in an Audit...,assessment_controls,update_assessment_control_set_status,exec,,,,,
BatchImportEvidenceToAssessmentControl,/assessments/{assessmentId}/controlSets/{controlSetId}/controls/{controlId}/evidence,POST,"assessmentId,controlId,controlSetId",,,,Adds one or more pieces of evidence to a contro...,assessment_controls,batch_import_evidence_to_assessment_control,exec,,,,,
UpdateAssessmentControl,/assessments/{assessmentId}/controlSets/{controlSetId}/controls/{controlId},PUT,"assessmentId,controlId,controlSetId",,,"assessmentId,controlId,controlSetId",Updates a control within an assessment in Audit...,assessment_controls,update_assessment_control,update,,,,,
DeleteAssessmentFrameworkShare,/assessmentFrameworkShareRequests/{requestId},DELETE,requestId,,requestType,,Deletes a share request for a custom framework ...,assessment_framework_share_requests,delete_assessment_framework_share,delete,,,,,
ListAssessmentFrameworkShareRequests,/assessmentFrameworkShareRequests,GET,,,requestType,,Returns a list of sent or received share reques...,assessment_framework_share_requests,list_assessment_framework_share_requests,select,,,,,
StartAssessmentFrameworkShare,/assessmentFrameworks/{frameworkId}/shareRequests,POST,frameworkId,,,,Creates a share request for a custom framework ...,assessment_framework_share_requests,start_assessment_framework_share,exec,,,,,
