operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
ReverseReplication,/ReverseReplication,POST,,,,recoveryInstanceID,Start replication to origin / target region - a...,failback,reverse_replication,exec,,,,,
StartFailbackLaunch,/StartFailbackLaunch,POST,,,,recoveryInstanceIDs,Initiates a Job for launching the machine that ...,failback,start_failback_launch,exec,,,,,
StopFailback,/StopFailback,POST,,,,recoveryInstanceID,Stops the failback process for a specified Reco...,failback,stop_failback,exec,,,,,
GetFailbackReplicationConfiguration,/GetFailbackReplicationConfiguration,POST,,,,recoveryInstanceID,"Lists all Failback ReplicationConfigurations, f...",failback_replication_configurations,get_failback_replication_configuration,select,,,,,
UpdateFailbackReplicationConfiguration,/UpdateFailbackReplicationConfiguration,POST,,,,recoveryInstanceID,Allows you to update the failback replication c...,failback_replication_configurations,update_failback_replication_configuration,update,,,,,
DescribeJobs,/DescribeJobs,POST,,,,,Returns a list of Jobs. Use the JobsID and from...,jobs,describe_jobs,select,$.items,,,,
DeleteJob,/DeleteJob,POST,,,,jobID,Deletes a single Job by ID.,jobs,delete_job,delete,,,,,
DescribeJobLogItems,/DescribeJobLogItems,POST,,,,jobID,Retrieves a detailed Job log with pagination.,job_log_items,describe_job_log_items,select,$.items,,,,
DeleteLaunchAction,/DeleteLaunchAction,POST,,,,"actionId,resourceId",Deletes a resource launch action.,launch_actions,delete_launch_action,delete,,,,,
ListLaunchActions,/ListLaunchActions,POST,,,,resourceId,Lists resource launch actions.,launch_actions,list_launch_actions,select,$.items,,,,
PutLaunchAction,/PutLaunchAction,POST,,,,"actionCode,actionId,actionVersion,active,category,description,name,optional,order,resourceId",Puts a resource launch action.,launch_actions,put_launch_action,replace,,,,,
CreateLaunchConfigurationTemplate,/CreateLaunchConfigurationTemplate,POST,,,,,Creates a new Launch Configuration Template.,launch_configuration_templates,create_launch_configuration_template,insert,,,,,
DeleteLaunchConfigurationTemplate,/DeleteLaunchConfigurationTemplate,POST,,,,launchConfigurationTemplateID,Deletes a single Launch Configuration Template ...,launch_configuration_templates,delete_launch_configuration_template,delete,,,,,
DescribeLaunchConfigurationTemplates,/DescribeLaunchConfigurationTemplates,POST,,,,,"Lists all Launch Configuration Templates, filte...",launch_configuration_templates,describe_launch_configuration_templates,select,$.items,,,,
UpdateLaunchConfigurationTemplate,/UpdateLaunchConfigurationTemplate,POST,,,,,Updates an existing Launch Configuration Templa...,launch_configuration_templates,update_launch_configuration_template,update,,,,,
GetLaunchConfiguration,/GetLaunchConfiguration,POST,,,,sourceServerID,"Gets a LaunchConfiguration, filtered by Source ...",launch_configurations,get_launch_configuration,select,,,,,
UpdateLaunchConfiguration,/UpdateLaunchConfiguration,POST,,,,,Updates a LaunchConfiguration by Source Server ID.,launch_configurations,update_launch_configuration,update,,,,,
DeleteRecoveryInstance,/DeleteRecoveryInstance,POST,,,,recoveryInstanceID,Deletes a single Recovery Instance by ID. This ...,recovery_instances,delete_recovery_instance,delete,,,,,
DescribeRecoveryInstances,/DescribeRecoveryInstances,POST,,,,,Lists all Recovery Instances or multiple Recove...,recovery_instances,describe_recovery_instances,select,$.items,,,,
DisconnectRecoveryInstance,/DisconnectRecoveryInstance,POST,,,,recoveryInstanceID,Disconnect a Recovery Instance from Elastic Dis...,recovery_instances,disconnect_recovery_instance,exec,,,,,
StartRecovery,/StartRecovery,POST,,,,sourceServers,Launches Recovery Instances for the specified S...,recovery_instances,start_recovery,exec,,,,,
TerminateRecoveryInstances,/TerminateRecoveryInstances,POST,,,,,Initiates a Job for terminating the EC2 resourc...,recovery_instances,terminate_recovery_instances,exec,,,,,
DescribeRecoverySnapshots,/DescribeRecoverySnapshots,POST,,,,sourceServerID,Lists all Recovery Snapshots for a single Sourc...,recovery_snapshots,describe_recovery_snapshots,select,$.items,,,,
CreateReplicationConfigurationTemplate,/CreateReplicationConfigurationTemplate,POST,,,,"associateDefaultSecurityGroup,bandwidthThrottling,createPublicIP,dataPlaneRouting,defaultLargeStagingDiskType,ebsEncryption,pitPolicy,replicationServerInstanceType,replicationServersSecurityGroupsIDs,stagingAreaSubnetId,stagingAreaTags,useDedicatedReplicationServer",Creates a new ReplicationConfigurationTemplate.,replication_configuration_templates,create_replication_configuration_template,insert,,,,,
DeleteReplicationConfigurationTemplate,/DeleteReplicationConfigurationTemplate,POST,,,,replicationConfigurationTemplateID,Deletes a single Replication Configuration Temp...,replication_configuration_templates,delete_replication_configuration_template,delete,,,,,
DescribeReplicationConfigurationTemplates,/DescribeReplicationConfigurationTemplates,POST,,,,,"Lists all ReplicationConfigurationTemplates, fi...",replication_configuration_templates,describe_replication_configuration_templates,select,$.items,,,,
UpdateReplicationConfigurationTemplate,/UpdateReplicationConfigurationTemplate,POST,,,,replicationConfigurationTemplateID,Updates a ReplicationConfigurationTemplate by ID.,replication_configuration_templates,update_replication_configuration_template,update,,,,,
GetReplicationConfiguration,/GetReplicationConfiguration,POST,,,,sourceServerID,"Gets a ReplicationConfiguration, filtered by So...",replication_configurations,get_replication_configuration,select,,,,,
UpdateReplicationConfiguration,/UpdateReplicationConfiguration,POST,,,,,Allows you to update a ReplicationConfiguration...,replication_configurations,update_replication_configuration,update,,,,,
InitializeService,/InitializeService,POST,,,,,Initialize Elastic Disaster Recovery.,service,initialize_service,exec,,,,,
AssociateSourceNetworkStack,/AssociateSourceNetworkStack,POST,,,,"cfnStackName,sourceNetworkID",Associate a Source Network to an existing Cloud...,source_networks,associate_source_network_stack,exec,,,,,
CreateSourceNetwork,/CreateSourceNetwork,POST,,,,"originAccountID,originRegion,vpcID",Create a new Source Network resource for a prov...,source_networks,create_source_network,insert,,,,,
DeleteSourceNetwork,/DeleteSourceNetwork,POST,,,,"cfnStackName,sourceNetworkID",Delete Source Network resource.,source_networks,delete_source_network,delete,,,,,
DescribeSourceNetworks,/DescribeSourceNetworks,POST,,,,,Lists all Source Networks or multiple Source Ne...,source_networks,describe_source_networks,select,$.items,,,,
ExportSourceNetworkCfnTemplate,/ExportSourceNetworkCfnTemplate,POST,,,,"cfnStackName,sourceNetworkID",Export the Source Network CloudFormation templa...,source_networks,export_source_network_cfn_template,exec,,,,,
StartSourceNetworkRecovery,/StartSourceNetworkRecovery,POST,,,,sourceNetworks,Deploy VPC for the specified Source Network and...,source_networks,start_source_network_recovery,exec,,,,,
StartSourceNetworkReplication,/StartSourceNetworkReplication,POST,,,,"cfnStackName,sourceNetworkID",Starts replication for a Source Network. This a...,source_networks,start_source_network_replication,exec,,,,,
StopSourceNetworkReplication,/StopSourceNetworkReplication,POST,,,,"cfnStackName,sourceNetworkID",Stops replication for a Source Network. This ac...,source_networks,stop_source_network_replication,exec,,,,,
DescribeSourceServers,/DescribeSourceServers,POST,,,,,Lists all Source Servers or multiple Source Ser...,source_servers,describe_source_servers,select,$.items,,,,
CreateExtendedSourceServer,/CreateExtendedSourceServer,POST,,,,sourceServerArn,Create an extended source server in the target ...,source_servers,create_extended_source_server,insert,,,,,
DeleteSourceServer,/DeleteSourceServer,POST,,,,sourceServerID,Deletes a single Source Server by ID. The Sourc...,source_servers,delete_source_server,delete,,,,,
DisconnectSourceServer,/DisconnectSourceServer,POST,,,,sourceServerID,Disconnects a specific Source Server from Elast...,source_servers,disconnect_source_server,exec,,,,,
ListExtensibleSourceServers,/ListExtensibleSourceServers,POST,,,,stagingAccountID,Returns a list of source servers on a staging a...,extensible_source_servers,list_extensible_source_servers,select,$.items,,,,
RetryDataReplication,/RetryDataReplication,POST,,,,sourceServerID,WARNING: RetryDataReplication is deprecated. Ca...,source_servers,retry_data_replication,exec,,,,,
StartReplication,/StartReplication,POST,,,,sourceServerID,Starts replication for a stopped Source Server....,source_servers,start_replication,exec,,,,,
StopReplication,/StopReplication,POST,,,,sourceServerID,Stops replication for a Source Server. This act...,source_servers,stop_replication,exec,,,,,
ListStagingAccounts,/ListStagingAccounts,GET,,,,,Returns an array of staging accounts for existi...,staging_accounts,list_staging_accounts,select,$.accounts,nextToken,query,nextToken,body
ListTagsForResource,/tags/{resourceArn},GET,resourceArn,,,,List all tags for your Elastic Disaster Recover...,tags,list_tags_for_resource,select,,,,,
TagResource,/tags/{resourceArn},POST,resourceArn,,,sourceServerArn,Adds or overwrites only the specified tags for ...,tags,tag_resource,exec,,,,,
UntagResource,/tags/{resourceArn},DELETE,resourceArn,,tagKeys,,Deletes the specified set of tags from the spec...,tags,untag_resource,exec,,,,,
