operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
BatchDeleteEvaluationJob,/evaluation-jobs/batch-delete,POST,,,,jobIdentifiers,Deletes a batch of evaluation jobs. An evaluati...,evaluation_jobs,batch_delete_evaluation_job,exec,,,,,
CancelAutomatedReasoningPolicyBuildWorkflow,/automated-reasoning-policies/{policyArn}/build-workflows/{buildWorkflowId}/cancel,POST,"buildWorkflowId,policyArn",,,,Cancels a running Automated Reasoning policy bu...,automated_reasoning_policy_build_workflows,cancel_automated_reasoning_policy_build_workflow,exec,,,,,
CreateAutomatedReasoningPolicy,/automated-reasoning-policies,POST,,,,name,Creates an Automated Reasoning policy for Amazo...,automated_reasoning_policies,create_automated_reasoning_policy,insert,,,,,
CreateAutomatedReasoningPolicyTestCase,/automated-reasoning-policies/{policyArn}/test-cases,POST,policyArn,,,"expectedAggregatedFindingsResult,guardContent,policyArn",Creates a test for an Automated Reasoning polic...,automated_reasoning_policy_test_cases,create_automated_reasoning_policy_test_case,insert,,,,,
CreateAutomatedReasoningPolicyVersion,/automated-reasoning-policies/{policyArn}/versions,POST,policyArn,,,"lastUpdatedDefinitionHash,policyArn",Creates a new version of an existing Automated ...,automated_reasoning_policy_versions,create_automated_reasoning_policy_version,insert,,,,,
CreateCustomModel,/custom-models/create-custom-model,POST,,,,"modelName,modelSourceConfig",Creates a new custom model in Amazon Bedrock. A...,custom_models,create_custom_model,insert,,,,,
CreateCustomModelDeployment,/model-customization/custom-model-deployments,POST,,,,"modelArn,modelDeploymentName",Deploys a custom model for on-demand inference ...,custom_model_deployments,create_custom_model_deployment,insert,,,,,
CreateEvaluationJob,/evaluation-jobs,POST,,,,"evaluationConfig,inferenceConfig,jobName,outputDataConfig,roleArn",Creates an evaluation job.,evaluation_jobs,create_evaluation_job,insert,,,,,
CreateFoundationModelAgreement,/create-foundation-model-agreement,POST,,,,"modelId,offerToken",Request a model access agreement for the specif...,foundation_model_agreements,create_foundation_model_agreement,insert,,,,,
CreateGuardrail,/guardrails,POST,,,,"blockedInputMessaging,blockedOutputsMessaging,name",Creates a guardrail to block topics and to impl...,guardrails,create_guardrail,insert,,,,,
CreateGuardrailVersion,/guardrails/{guardrailIdentifier},POST,guardrailIdentifier,,,name,Creates a version of the guardrail. Use this AP...,guardrails,create_guardrail_version,exec,,,,,
CreateInferenceProfile,/inference-profiles,POST,,,,"inferenceProfileName,modelSource",Creates an application inference profile to tra...,inference_profiles,create_inference_profile,insert,,,,,
CreateMarketplaceModelEndpoint,/marketplace-model/endpoints,POST,,,,"endpointConfig,endpointName,modelSourceIdentifier",Creates an endpoint for a model from Amazon Bed...,marketplace_model_endpoints,create_marketplace_model_endpoint,insert,,,,,
CreateModelCopyJob,/model-copy-jobs,POST,,,,"sourceModelArn,targetModelName",Copies a model to another region so that it can...,model_copy_jobs,create_model_copy_job,insert,,,,,
CreateModelCustomizationJob,/model-customization-jobs,POST,,,,"baseModelIdentifier,customModelName,jobName,outputDataConfig,roleArn,trainingDataConfig",Creates a fine-tuning job to customize a base m...,model_customization_jobs,create_model_customization_job,insert,,,,,
