operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AddApplicationCloudWatchLoggingOption,/#X-Amz-Target=KinesisAnalytics_20150814.AddApplicationCloudWatchLoggingOption,POST,,,,"ApplicationName,CloudWatchLoggingOption,CurrentApplicationVersionId",This documentation is for version 1 of the Amaz...,application_cloud_watch_logging_options,add_application_cloud_watch_logging_option,exec,,,,,
AddApplicationInput,/#X-Amz-Target=KinesisAnalytics_20150814.AddApplicationInput,POST,,,,"ApplicationName,CurrentApplicationVersionId,Input",This documentation is for version 1 of the Amaz...,application_inputs,add_application_input,exec,,,,,
AddApplicationInputProcessingConfiguration,/#X-Amz-Target=KinesisAnalytics_20150814.AddApplicationInputProcessingConfiguration,POST,,,,"ApplicationName,CurrentApplicationVersionId,InputId,InputProcessingConfiguration",This documentation is for version 1 of the Amaz...,application_input_processing_configurations,add_application_input_processing_configuration,exec,,,,,
AddApplicationOutput,/#X-Amz-Target=KinesisAnalytics_20150814.AddApplicationOutput,POST,,,,"ApplicationName,CurrentApplicationVersionId,Output",This documentation is for version 1 of the Amaz...,application_outputs,add_application_output,exec,,,,,
AddApplicationReferenceDataSource,/#X-Amz-Target=KinesisAnalytics_20150814.AddApplicationReferenceDataSource,POST,,,,"ApplicationName,CurrentApplicationVersionId,ReferenceDataSource",This documentation is for version 1 of the Amaz...,application_reference_data_sources,add_application_reference_data_source,exec,,,,,
CreateApplication,/#X-Amz-Target=KinesisAnalytics_20150814.CreateApplication,POST,,,,ApplicationName,This documentation is for version 1 of the Amaz...,applications,create_application,insert,,,,,
DeleteApplication,/#X-Amz-Target=KinesisAnalytics_20150814.DeleteApplication,POST,,,,"ApplicationName,CreateTimestamp",This documentation is for version 1 of the Amaz...,applications,delete_application,delete,,,,,
DeleteApplicationCloudWatchLoggingOption,/#X-Amz-Target=KinesisAnalytics_20150814.DeleteApplicationCloudWatchLoggingOption,POST,,,,"ApplicationName,CloudWatchLoggingOptionId,CurrentApplicationVersionId",This documentation is for version 1 of the Amaz...,application_cloud_watch_logging_options,delete_application_cloud_watch_logging_option,delete,,,,,
DeleteApplicationInputProcessingConfiguration,/#X-Amz-Target=KinesisAnalytics_20150814.DeleteApplicationInputProcessingConfiguration,POST,,,,"ApplicationName,CurrentApplicationVersionId,InputId",This documentation is for version 1 of the Amaz...,application_input_processing_configurations,delete_application_input_processing_configuration,delete,,,,,
DeleteApplicationOutput,/#X-Amz-Target=KinesisAnalytics_20150814.DeleteApplicationOutput,POST,,,,"ApplicationName,CurrentApplicationVersionId,OutputId",This documentation is for version 1 of the Amaz...,application_outputs,delete_application_output,delete,,,,,
DeleteApplicationReferenceDataSource,/#X-Amz-Target=KinesisAnalytics_20150814.DeleteApplicationReferenceDataSource,POST,,,,"ApplicationName,CurrentApplicationVersionId,ReferenceId",This documentation is for version 1 of the Amaz...,application_reference_data_sources,delete_application_reference_data_source,delete,,,,,
DescribeApplication,/#X-Amz-Target=KinesisAnalytics_20150814.DescribeApplication,POST,,,,ApplicationName,This documentation is for version 1 of the Amaz...,applications,describe_application,select,,,,,
DiscoverInputSchema,/#X-Amz-Target=KinesisAnalytics_20150814.DiscoverInputSchema,POST,,,,,This documentation is for version 1 of the Amaz...,input_schemas,discover_input_schema,exec,,,,,
ListApplications,/#X-Amz-Target=KinesisAnalytics_20150814.ListApplications,POST,,,,,This documentation is for version 1 of the Amaz...,applications,list_applications,select,,,,,
ListTagsForResource,/#X-Amz-Target=KinesisAnalytics_20150814.ListTagsForResource,POST,,,,ResourceARN,Retrieves the list of key-value tags assigned t...,tags,list_tags_for_resource,select,,,,,
StartApplication,/#X-Amz-Target=KinesisAnalytics_20150814.StartApplication,POST,,,,"ApplicationName,InputConfigurations",This documentation is for version 1 of the Amaz...,applications,start_application,exec,,,,,
StopApplication,/#X-Amz-Target=KinesisAnalytics_20150814.StopApplication,POST,,,,ApplicationName,This documentation is for version 1 of the Amaz...,applications,stop_application,exec,,,,,
TagResource,/#X-Amz-Target=KinesisAnalytics_20150814.TagResource,POST,,,,"ResourceARN,Tags",Adds one or more key-value tags to a Kinesis An...,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=KinesisAnalytics_20150814.UntagResource,POST,,,,"ResourceARN,TagKeys",Removes one or more tags from a Kinesis Analyti...,tags,untag_resource,exec,,,,,
UpdateApplication,/#X-Amz-Target=KinesisAnalytics_20150814.UpdateApplication,POST,,,,"ApplicationName,ApplicationUpdate,CurrentApplicationVersionId",This documentation is for version 1 of the Amaz...,applications,update_application,update,,,,,
