operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateCluster,/cluster,POST,,,,,The CreateCluster API allows you to create both...,clusters,create_cluster,insert,,,,,
DeleteCluster,/cluster/{identifier},DELETE,identifier,,,,Deletes a cluster in Amazon Aurora DSQL.,clusters,delete_cluster,delete,,,,,
DeleteClusterPolicy,/cluster/{identifier}/policy,DELETE,identifier,,,,Deletes the resource-based policy attached to a...,cluster_policies,delete_cluster_policy,delete,,,,,
GetCluster,/cluster/{identifier},GET,identifier,,,,Retrieves information about a cluster.,clusters,get_cluster,select,,,,,
GetClusterPolicy,/cluster/{identifier}/policy,GET,identifier,,,,Retrieves the resource-based policy document at...,cluster_policies,get_cluster_policy,select,,,,,
GetVpcEndpointServiceName,/clusters/{identifier}/vpc-endpoint-service-name,GET,identifier,,,,Retrieves the VPC endpoint service name.,vpc_endpoint_service_names,get_vpc_endpoint_service_name,select,,,,,
ListClusters,/cluster,GET,,,,,Retrieves information about a list of clusters.,clusters,list_clusters,select,$.clusters,,,,
ListTagsForResource,/tags/{resourceArn},GET,resourceArn,,,,Lists all of the tags for a resource.,tags,list_tags_for_resource,select,,,,,
PutClusterPolicy,/cluster/{identifier}/policy,POST,identifier,,,"identifier,policy",Attaches a resource-based policy to a cluster. ...,cluster_policies,put_cluster_policy,replace,,,,,
TagResource,/tags/{resourceArn},POST,resourceArn,,,,Tags a resource with a map of key and value pairs.,tags,tag_resource,exec,,,,,
UntagResource,/tags/{resourceArn},DELETE,resourceArn,,tagKeys,,Removes a tag from a resource.,tags,untag_resource,exec,,,,,
UpdateCluster,/cluster/{identifier},POST,identifier,,,,The _UpdateCluster_ API allows you to modify bo...,clusters,update_cluster,update,,,,,
