operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AssociateVolume,/#X-Amz-Target=EUCMIFrontendAPIService.AssociateVolume,POST,,,,"Device,VolumeId,WorkspaceInstanceId",Attaches a volume to a WorkSpace Instance.,volumes,associate_volume,exec,,,,,
CreateVolume,/#X-Amz-Target=EUCMIFrontendAPIService.CreateVolume,POST,,,,AvailabilityZone,Creates a new volume for WorkSpace Instances.,volumes,create_volume,insert,,,,,
CreateWorkspaceInstance,/#X-Amz-Target=EUCMIFrontendAPIService.CreateWorkspaceInstance,POST,,,,ManagedInstance,Launches a new WorkSpace Instance with specifie...,workspace_instances,create_workspace_instance,insert,,,,,
DeleteVolume,/#X-Amz-Target=EUCMIFrontendAPIService.DeleteVolume,POST,,,,VolumeId,Deletes a specified volume.,volumes,delete_volume,delete,,,,,
DeleteWorkspaceInstance,/#X-Amz-Target=EUCMIFrontendAPIService.DeleteWorkspaceInstance,POST,,,,WorkspaceInstanceId,Deletes the specified WorkSpace,workspace_instances,delete_workspace_instance,delete,,,,,
DisassociateVolume,/#X-Amz-Target=EUCMIFrontendAPIService.DisassociateVolume,POST,,,,"VolumeId,WorkspaceInstanceId",Detaches a volume from a WorkSpace Instance.,volumes,disassociate_volume,exec,,,,,
GetWorkspaceInstance,/#X-Amz-Target=EUCMIFrontendAPIService.GetWorkspaceInstance,POST,,,,WorkspaceInstanceId,Retrieves detailed information about a specific...,workspace_instances,get_workspace_instance,select,,,,,
ListInstanceTypes,/#X-Amz-Target=EUCMIFrontendAPIService.ListInstanceTypes,POST,,,,,Retrieves a list of instance types supported by...,instance_types,list_instance_types,select,$.InstanceTypes,,,,
ListRegions,/#X-Amz-Target=EUCMIFrontendAPIService.ListRegions,POST,,,,,Retrieves a list of AWS regions supported by Am...,regions,list_regions,select,$.Regions,,,,
ListTagsForResource,/#X-Amz-Target=EUCMIFrontendAPIService.ListTagsForResource,POST,,,,WorkspaceInstanceId,Retrieves tags for a WorkSpace Instance.,tags,list_tags_for_resource,select,,,,,
ListWorkspaceInstances,/#X-Amz-Target=EUCMIFrontendAPIService.ListWorkspaceInstances,POST,,,,,Retrieves a collection of WorkSpaces Instances ...,workspace_instances,list_workspace_instances,select,$.WorkspaceInstances,,,,
TagResource,/#X-Amz-Target=EUCMIFrontendAPIService.TagResource,POST,,,,"Tags,WorkspaceInstanceId",Adds tags to a WorkSpace Instance.,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=EUCMIFrontendAPIService.UntagResource,POST,,,,"TagKeys,WorkspaceInstanceId",Removes tags from a WorkSpace Instance.,tags,untag_resource,exec,,,,,
