operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
ListAccountPermissions,/accountpermissions/list,POST,,,,,Lists the permissions an account has to configu...,account_permissions,list_account_permissions,select,$.permissions,,,,
BatchGetAccountStatus,/status/batch/get,POST,,,,,Retrieves the Amazon Inspector status of multip...,account_statuses,batch_get_account_status,exec,,,,,
CreateCisScanConfiguration,/cis/scan-configuration/create,POST,,,,scanConfigurationArn,Creates a CIS scan configuration.,cis_scan_configurations,create_cis_scan_configuration,insert,,,,,
DeleteCisScanConfiguration,/cis/scan-configuration/delete,POST,,,,"resource,scanConfigurationArn",Deletes a CIS scan configuration.,cis_scan_configurations,delete_cis_scan_configuration,delete,,,,,
ListCisScanConfigurations,/cis/scan-configuration/list,POST,,,,"accountId,scanArn,targetResourceId",Lists CIS scan configurations.,cis_scan_configurations,list_cis_scan_configurations,select,$.scanConfigurations,,,,
UpdateCisScanConfiguration,/cis/scan-configuration/update,POST,,,,scanConfigurationArn,Updates a CIS scan configuration.,cis_scan_configurations,update_cis_scan_configuration,update,,,,,
GetCisScanReport,/cis/scan/report/get,POST,,,,scanArn,Retrieves a CIS scan report.,cis_scan_reports,get_cis_scan_report,select,,,,,
GetCisScanResultDetails,/cis/scan-result/details/get,POST,,,,"accountId,scanArn,targetResourceId",Retrieves CIS scan result details.,cis_scan_result_details,get_cis_scan_result_details,select,$.scanResultDetails,,,,
ListCisScanResultsAggregatedByChecks,/cis/scan-result/check/list,POST,,,,"accountId,scanArn,targetResourceId",Lists scan results aggregated by checks.,cis_scan_results_aggregated_by_checks,list_cis_scan_results_aggregated_by_checks,select,$.checkAggregations,,,,
ListCisScanResultsAggregatedByTargetResource,/cis/scan-result/resource/list,POST,,,,"accountId,scanArn,targetResourceId",Lists scan results aggregated by a target resou...,cis_scan_results_aggregated_by_target_resource,list_cis_scan_results_aggregated_by_target_resource,select,$.targetResourceAggregations,,,,
ListCisScans,/cis/scan/list,POST,,,,,Returns a CIS scan list.,cis_scans,list_cis_scans,select,$.scans,,,,
SendCisSessionHealth,/cissession/health/send,PUT,,,,"scanJobId,sessionToken",Sends a CIS session health. This API is used by...,cis_sessions,send_cis_session_health,exec,,,,,
SendCisSessionTelemetry,/cissession/telemetry/send,PUT,,,,"messages,scanJobId,sessionToken",Sends a CIS session telemetry. This API is used...,cis_sessions,send_cis_session_telemetry,exec,,,,,
StartCisSession,/cissession/start,PUT,,,,"message,scanJobId",Starts a CIS session. This API is used by the A...,cis_sessions,start_cis_session,exec,,,,,
StopCisSession,/cissession/stop,PUT,,,,"message,scanJobId,sessionToken",Stops a CIS session. This API is used by the Am...,cis_sessions,stop_cis_session,exec,,,,,
CreateCodeSecurityIntegration,/codesecurity/integration/create,POST,,,,"name,type",Creates a code security integration with a sour...,code_security_integrations,create_code_security_integration,insert,,,,,
DeleteCodeSecurityIntegration,/codesecurity/integration/delete,POST,,,,,Deletes a code security integration.,code_security_integrations,delete_code_security_integration,delete,,,,,
GetCodeSecurityIntegration,/codesecurity/integration/get,POST,,,,"createdOn,integrationArn,lastUpdateOn,name,status,statusReason,type",Retrieves information about a code security int...,code_security_integrations,get_code_security_integration,select,,,,,
ListCodeSecurityIntegrations,/codesecurity/integration/list,POST,,,,,Lists all code security integrations in your ac...,code_security_integrations,list_code_security_integrations,select,,,,,
UpdateCodeSecurityIntegration,/codesecurity/integration/update,POST,,,,"details,integrationArn",Updates an existing code security integration. ...,code_security_integrations,update_code_security_integration,update,,,,,
BatchAssociateCodeSecurityScanConfiguration,/codesecurity/scan-configuration/batch/associate,POST,,,,associateConfigurationRequests,Associates multiple code repositories with an A...,code_security_scan_configuration_associations,batch_associate_code_security_scan_configuration,exec,,,,,
