operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
BatchAssociateClientDeviceWithCoreDevice,/greengrass/v2/coreDevices/{coreDeviceThingName}/associateClientDevices,POST,coreDeviceThingName,,,coreDeviceThingName,Associates a list of client devices with a core...,client_device_associations,batch_associate_client_device_with_core_device,exec,,,,,
BatchDisassociateClientDeviceFromCoreDevice,/greengrass/v2/coreDevices/{coreDeviceThingName}/disassociateClientDevices,POST,coreDeviceThingName,,,coreDeviceThingName,Disassociates a list of client devices from a c...,client_device_associations,batch_disassociate_client_device_from_core_device,exec,,,,,
ListClientDevicesAssociatedWithCoreDevice,/greengrass/v2/coreDevices/{coreDeviceThingName}/associatedClientDevices,GET,coreDeviceThingName,,,,Retrieves a paginated list of client devices th...,client_device_associations,list_client_devices_associated_with_core_device,select,$.associatedClientDevices,,,,
GetComponentVersionArtifact,/greengrass/v2/components/{arn}/artifacts/{artifactName+},GET,"arn,artifactName",,,,Gets the pre-signed URL to download a public or...,component_version_artifacts,get_component_version_artifact,select,,,,,
ListComponentVersions,/greengrass/v2/components/{arn}/versions,GET,arn,,,,Retrieves a paginated list of all versions for ...,component_versions,list_component_versions,select,$.componentVersions,,,,
CreateComponentVersion,/greengrass/v2/createComponentVersion,POST,,,,,Creates a component. Components are software th...,component_versions,create_component_version,insert,,,,,
DeleteComponent,/greengrass/v2/components/{arn},DELETE,arn,,,,Deletes a version of a component from IoT Green...,components,delete_component,delete,,,,,
DescribeComponent,/greengrass/v2/components/{arn}/metadata,GET,arn,,,,Retrieves metadata for a version of a component.,component_details,describe_component,select,,,,,
GetComponent,/greengrass/v2/components/{arn},GET,arn,,,,Gets the recipe for a version of a component.,components,get_component,select,,,,,
ListComponents,/greengrass/v2/components,GET,,,,,Retrieves a paginated list of component summari...,components,list_components,select,$.components,,,,
ResolveComponentCandidates,/greengrass/v2/resolveComponentCandidates,POST,,,,,Retrieves a list of components that meet the co...,components,resolve_component_candidates,exec,,,,,
GetConnectivityInfo,/greengrass/things/{thingName}/connectivityInfo,GET,thingName,,,,Retrieves connectivity information for a Greeng...,connectivity_infos,get_connectivity_info,select,,,,,
UpdateConnectivityInfo,/greengrass/things/{thingName}/connectivityInfo,PUT,thingName,,,,Updates connectivity information for a Greengra...,connectivity_infos,update_connectivity_info,update,,,,,
DeleteCoreDevice,/greengrass/v2/coreDevices/{coreDeviceThingName},DELETE,coreDeviceThingName,,,,"Deletes a Greengrass core device, which is an I...",core_devices,delete_core_device,delete,,,,,
GetCoreDevice,/greengrass/v2/coreDevices/{coreDeviceThingName},GET,coreDeviceThingName,,,,Retrieves metadata for a Greengrass core device...,core_devices,get_core_device,select,,,,,
ListCoreDevices,/greengrass/v2/coreDevices,GET,,,,,Retrieves a paginated list of Greengrass core d...,core_devices,list_core_devices,select,$.coreDevices,,,,
CancelDeployment,/greengrass/v2/deployments/{deploymentId}/cancel,POST,deploymentId,,,,Cancels a deployment. This operation cancels th...,deployments,cancel_deployment,exec,,,,,
CreateDeployment,/greengrass/v2/deployments,POST,,,,targetArn,"Creates a continuous deployment for a target, w...",deployments,create_deployment,insert,,,,,
DeleteDeployment,/greengrass/v2/deployments/{deploymentId},DELETE,deploymentId,,,,Deletes a deployment. To delete an active deplo...,deployments,delete_deployment,delete,,,,,
GetDeployment,/greengrass/v2/deployments/{deploymentId},GET,deploymentId,,,,Gets a deployment. Deployments define the compo...,deployments,get_deployment,select,,,,,
ListDeployments,/greengrass/v2/deployments,GET,,,,,Retrieves a paginated list of deployments.,deployments,list_deployments,select,$.deployments,,,,
ListEffectiveDeployments,/greengrass/v2/coreDevices/{coreDeviceThingName}/effectiveDeployments,GET,coreDeviceThingName,,,,Retrieves a paginated list of deployment jobs t...,effective_deployments,list_effective_deployments,select,$.effectiveDeployments,,,,
ListInstalledComponents,/greengrass/v2/coreDevices/{coreDeviceThingName}/installedComponents,GET,coreDeviceThingName,,,,Retrieves a paginated list of the components th...,installed_components,list_installed_components,select,$.installedComponents,,,,
AssociateServiceRoleToAccount,/greengrass/servicerole,PUT,,,,roleArn,Associates a Greengrass service role with IoT G...,service_roles,associate_service_role_to_account,exec,,,,,
DisassociateServiceRoleFromAccount,/greengrass/servicerole,DELETE,,,,,Disassociates the Greengrass service role from ...,service_roles,disassociate_service_role_from_account,delete,,,,,
GetServiceRoleForAccount,/greengrass/servicerole,GET,,,,,Gets the service role associated with IoT Green...,service_roles,get_service_role_for_account,select,,,,,
ListTagsForResource,/tags/{resourceArn},GET,resourceArn,,,,Retrieves the list of tags for an IoT Greengras...,tags,list_tags_for_resource,select,,,,,
TagResource,/tags/{resourceArn},POST,resourceArn,,,,Adds tags to an IoT Greengrass resource. If a t...,tags,tag_resource,exec,,,,,
UntagResource,/tags/{resourceArn},DELETE,resourceArn,,tagKeys,,Removes a tag from an IoT Greengrass resource.,tags,untag_resource,exec,,,,,
