operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AcceptAdministratorInvitation,/detector/{DetectorId}/administrator,POST,DetectorId,,,"AdministratorId,DetectorId,InvitationId",Accepts the invitation to be a member account a...,administrator_accounts,accept_administrator_invitation,exec,,,,,
DisassociateFromAdministratorAccount,/detector/{DetectorId}/administrator/disassociate,POST,DetectorId,,,,Disassociates the current GuardDuty member acco...,administrator_accounts,disassociate_from_administrator_account,exec,,,,,
DisassociateFromMasterAccount,/detector/{DetectorId}/master/disassociate,POST,DetectorId,,,,Disassociates the current GuardDuty member acco...,administrator_accounts,disassociate_from_master_account,exec,,,,,
GetAdministratorAccount,/detector/{DetectorId}/administrator,GET,DetectorId,,,,Provides the details of the GuardDuty administr...,administrator_accounts,get_administrator_account,select,,,,,
ListCoverage,/detector/{DetectorId}/coverage,POST,DetectorId,,,DetectorId,Lists coverage details for your GuardDuty accou...,coverage,list_coverage,select,$.Resources,NextToken,body,NextToken,body
GetCoverageStatistics,/detector/{DetectorId}/coverage/statistics,POST,DetectorId,,,"DetectorId,StatisticsType",Retrieves aggregated statistics for your accoun...,coverage_statistics,get_coverage_statistics,select,,,,,
CreateDetector,/detector,POST,,,,Enable,Creates a single GuardDuty detector. A detector...,detectors,create_detector,insert,,,,,
DeleteDetector,/detector/{DetectorId},DELETE,DetectorId,,,,Deletes an Amazon GuardDuty detector that is sp...,detectors,delete_detector,delete,,,,,
GetDetector,/detector/{DetectorId},GET,DetectorId,,,,Retrieves a GuardDuty detector specified by the...,detectors,get_detector,select,,,,,
ListDetectors,/detector,GET,,,,,Lists detectorIds of all the existing Amazon Gu...,detectors,list_detectors,select,$.DetectorIds,,,,
UpdateDetector,/detector/{DetectorId},POST,DetectorId,,,Enable,Updates the GuardDuty detector specified by the...,detectors,update_detector,update,,,,,
CreateFilter,/detector/{DetectorId}/filter,POST,DetectorId,,,"DetectorId,FindingCriteria,Name",Creates a filter using the specified finding cr...,filters,create_filter,insert,,,,,
DeleteFilter,/detector/{DetectorId}/filter/{FilterName},DELETE,"DetectorId,FilterName",,,,Deletes the filter specified by the filter name.,filters,delete_filter,delete,,,,,
GetFilter,/detector/{DetectorId}/filter/{FilterName},GET,"DetectorId,FilterName",,,,Returns the details of the filter specified by ...,filters,get_filter,select,,,,,
ListFilters,/detector/{DetectorId}/filter,GET,DetectorId,,,,Returns a paginated list of the current filters.,filters,list_filters,select,$.FilterNames,,,,
UpdateFilter,/detector/{DetectorId}/filter/{FilterName},POST,"DetectorId,FilterName",,,"DetectorId,FindingCriteria,Name",Updates the filter specified by the filter name.,filters,update_filter,update,,,,,
GetFindings,/detector/{DetectorId}/findings/get,POST,DetectorId,,,"DetectorId,FindingIds",Describes Amazon GuardDuty findings specified b...,findings,get_findings,select,,,,,
