operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
AddAttachmentsToSet,/#X-Amz-Target=AWSSupport_20130415.AddAttachmentsToSet,POST,,,,attachments,Adds one or more attachments to an attachment s...,attachments,add_attachments_to_set,exec,,,,,
AddCommunicationToCase,/#X-Amz-Target=AWSSupport_20130415.AddCommunicationToCase,POST,,,,communicationBody,Adds additional customer communication to an Am...,communications,add_communication_to_case,exec,,,,,
CreateCase,/#X-Amz-Target=AWSSupport_20130415.CreateCase,POST,,,,"communicationBody,subject",Creates a case in the Amazon Web Services Suppo...,cases,create_case,insert,,,,,
DescribeAttachment,/#X-Amz-Target=AWSSupport_20130415.DescribeAttachment,POST,,,,attachmentId,Returns the attachment that has the specified I...,attachments,describe_attachment,select,,,,,
DescribeCases,/#X-Amz-Target=AWSSupport_20130415.DescribeCases,POST,,,,,Returns a list of cases that you specify by pas...,cases,describe_cases,select,$.cases,,,,
DescribeCommunications,/#X-Amz-Target=AWSSupport_20130415.DescribeCommunications,POST,,,,caseId,Returns communications and attachments for one ...,communications,describe_communications,select,$.communications,,,,
DescribeCreateCaseOptions,/#X-Amz-Target=AWSSupport_20130415.DescribeCreateCaseOptions,POST,,,,"categoryCode,issueType,language,serviceCode",Returns a list of CreateCaseOption types along ...,create_case_options,describe_create_case_options,select,,,,,
DescribeServices,/#X-Amz-Target=AWSSupport_20130415.DescribeServices,POST,,,,,Returns the current list of Amazon Web Services...,services,describe_services,select,,,,,
DescribeSeverityLevels,/#X-Amz-Target=AWSSupport_20130415.DescribeSeverityLevels,POST,,,,,Returns the list of severity levels that you ca...,severity_levels,describe_severity_levels,select,,,,,
DescribeSupportedLanguages,/#X-Amz-Target=AWSSupport_20130415.DescribeSupportedLanguages,POST,,,,"categoryCode,issueType,serviceCode",Returns a list of supported languages for a spe...,supported_languages,describe_supported_languages,select,,,,,
DescribeTrustedAdvisorCheckRefreshStatuses,/#X-Amz-Target=AWSSupport_20130415.DescribeTrustedAdvisorCheckRefreshStatuses,POST,,,,checkIds,Returns the refresh status of the Trusted Advis...,trusted_advisor_check_refresh_statuses,describe_trusted_advisor_check_refresh_statuses,select,,,,,
DescribeTrustedAdvisorCheckResult,/#X-Amz-Target=AWSSupport_20130415.DescribeTrustedAdvisorCheckResult,POST,,,,checkId,Returns the results of the Trusted Advisor chec...,trusted_advisor_check_results,describe_trusted_advisor_check_result,select,,,,,
DescribeTrustedAdvisorCheckSummaries,/#X-Amz-Target=AWSSupport_20130415.DescribeTrustedAdvisorCheckSummaries,POST,,,,checkIds,Returns the results for the Trusted Advisor che...,trusted_advisor_checks,describe_trusted_advisor_check_summaries,select,,,,,
DescribeTrustedAdvisorChecks,/#X-Amz-Target=AWSSupport_20130415.DescribeTrustedAdvisorChecks,POST,,,,language,Returns information about all available Trusted...,trusted_advisor_checks,describe_trusted_advisor_checks,select,,,,,
RefreshTrustedAdvisorCheck,/#X-Amz-Target=AWSSupport_20130415.RefreshTrustedAdvisorCheck,POST,,,,checkId,Refreshes the Trusted Advisor check that you sp...,trusted_advisor_checks,refresh_trusted_advisor_check,exec,,,,,
ResolveCase,/#X-Amz-Target=AWSSupport_20130415.ResolveCase,POST,,,,communicationBody,Resolves a support case. This operation takes a...,cases,resolve_case,exec,,,,,
