operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateActivity,/#X-Amz-Target=AWSStepFunctions.CreateActivity,POST,,,,name,Creates an activity. An activity is a task that...,activities,create_activity,insert,,,,,
DeleteActivity,/#X-Amz-Target=AWSStepFunctions.DeleteActivity,POST,,,,activityArn,Deletes an activity.,activities,delete_activity,delete,,,,,
ListActivities,/#X-Amz-Target=AWSStepFunctions.ListActivities,POST,,,,executionArn,Lists the existing activities. If `nextToken` i...,activities,list_activities,select,$.activities,,,,
DescribeActivity,/#X-Amz-Target=AWSStepFunctions.DescribeActivity,POST,,,,activityArn,Describes an activity. This operation is eventu...,activity,describe_activity,select,,,,,
GetActivityTask,/#X-Amz-Target=AWSStepFunctions.GetActivityTask,POST,,,,activityArn,Used by workers to retrieve a task (with the sp...,activity_details,get_activity_task,select,,,,,
DescribeExecution,/#X-Amz-Target=AWSStepFunctions.DescribeExecution,POST,,,,executionArn,Provides information about a state machine exec...,executions,describe_execution,select,,,,,
GetExecutionHistory,/#X-Amz-Target=AWSStepFunctions.GetExecutionHistory,POST,,,,executionArn,Returns the history of the specified execution ...,execution_history,get_execution_history,select,$.events,,,,
ListExecutions,/#X-Amz-Target=AWSStepFunctions.ListExecutions,POST,,,,,Lists all executions of a state machine or a Ma...,executions,list_executions,select,$.executions,,,,
RedriveExecution,/#X-Amz-Target=AWSStepFunctions.RedriveExecution,POST,,,,executionArn,Restarts unsuccessful executions of Standard wo...,executions,redrive_execution,exec,,,,,
StartExecution,/#X-Amz-Target=AWSStepFunctions.StartExecution,POST,,,,stateMachineArn,Starts a state machine execution. A qualified s...,executions,start_execution,exec,,,,,
StartSyncExecution,/#X-Amz-Target=AWSStepFunctions.StartSyncExecution,POST,,,,stateMachineArn,Starts a Synchronous Express state machine exec...,executions,start_sync_execution,exec,,,,,
StopExecution,/#X-Amz-Target=AWSStepFunctions.StopExecution,POST,,,,executionArn,Stops an execution. This API action is not supp...,executions,stop_execution,exec,,,,,
DescribeMapRun,/#X-Amz-Target=AWSStepFunctions.DescribeMapRun,POST,,,,mapRunArn,Provides information about a Map Run's configur...,map_runs,describe_map_run,select,,,,,
ListMapRuns,/#X-Amz-Target=AWSStepFunctions.ListMapRuns,POST,,,,executionArn,Lists all Map Runs that were started by a given...,map_runs,list_map_runs,select,$.mapRuns,,,,
UpdateMapRun,/#X-Amz-Target=AWSStepFunctions.UpdateMapRun,POST,,,,mapRunArn,Updates an in-progress Map Run's configuration ...,map_runs,update_map_run,update,,,,,
DescribeStateMachine,/#X-Amz-Target=AWSStepFunctions.DescribeStateMachine,POST,,,,stateMachineArn,Provides information about a state machine's de...,state_machines,describe_state_machine,select,,,,,
