operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateDeliveryStream,/#X-Amz-Target=Firehose_20150804.CreateDeliveryStream,POST,,,,DeliveryStreamName,"Creates a Firehose stream. By default, you can ...",delivery_streams,create_delivery_stream,insert,,,,,
DeleteDeliveryStream,/#X-Amz-Target=Firehose_20150804.DeleteDeliveryStream,POST,,,,DeliveryStreamName,Deletes a Firehose stream and its data. You can...,delivery_streams,delete_delivery_stream,delete,,,,,
DescribeDeliveryStream,/#X-Amz-Target=Firehose_20150804.DescribeDeliveryStream,POST,,,,DeliveryStreamName,Describes the specified Firehose stream and its...,delivery_streams,describe_delivery_stream,select,,,,,
ListDeliveryStreams,/#X-Amz-Target=Firehose_20150804.ListDeliveryStreams,POST,,,,,Lists your Firehose streams in alphabetical ord...,delivery_streams,list_delivery_streams,select,,,,,
ListTagsForDeliveryStream,/#X-Amz-Target=Firehose_20150804.ListTagsForDeliveryStream,POST,,,,DeliveryStreamName,Lists the tags for the specified Firehose strea...,delivery_stream_tags,list_tags_for_delivery_stream,select,,,,,
PutRecord,/#X-Amz-Target=Firehose_20150804.PutRecord,POST,,,,"DeliveryStreamName,Record",Writes a single data record into an Firehose st...,records,put_record,replace,,,,,
PutRecordBatch,/#X-Amz-Target=Firehose_20150804.PutRecordBatch,POST,,,,"DeliveryStreamName,Records",Writes multiple data records into a Firehose st...,records,put_record_batch,exec,,,,,
StartDeliveryStreamEncryption,/#X-Amz-Target=Firehose_20150804.StartDeliveryStreamEncryption,POST,,,,DeliveryStreamName,Enables server-side encryption (SSE) for the Fi...,delivery_streams,start_delivery_stream_encryption,exec,,,,,
StopDeliveryStreamEncryption,/#X-Amz-Target=Firehose_20150804.StopDeliveryStreamEncryption,POST,,,,DeliveryStreamName,Disables server-side encryption (SSE) for the F...,delivery_streams,stop_delivery_stream_encryption,exec,,,,,
TagDeliveryStream,/#X-Amz-Target=Firehose_20150804.TagDeliveryStream,POST,,,,"DeliveryStreamName,Tags",Adds or updates tags for the specified Firehose...,delivery_stream_tags,tag_delivery_stream,exec,,,,,
UntagDeliveryStream,/#X-Amz-Target=Firehose_20150804.UntagDeliveryStream,POST,,,,"DeliveryStreamName,TagKeys",Removes tags from the specified Firehose stream...,delivery_stream_tags,untag_delivery_stream,exec,,,,,
UpdateDestination,/#X-Amz-Target=Firehose_20150804.UpdateDestination,POST,,,,"CurrentDeliveryStreamVersionId,DeliveryStreamName,DestinationId",Updates the specified destination of the specif...,destinations,update_destination,update,,,,,
