operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetMasterAccount,/master,GET,,,,,(Deprecated) Retrieves information about the Am...,administrator_account,get_master_account,select,,,,,
DisassociateFromAdministratorAccount,/administrator/disassociate,POST,,,,,Disassociates a member account from its Amazon ...,administrator_accounts,disassociate_from_administrator_account,exec,,,,,
DisassociateFromMasterAccount,/master/disassociate,POST,,,,,(Deprecated) Disassociates a member account fro...,administrator_accounts,disassociate_from_master_account,exec,,,,,
GetAdministratorAccount,/administrator,GET,,,,,Retrieves information about the Amazon Macie ad...,administrator_accounts,get_administrator_account,select,,,,,
CreateAllowList,/allow-lists,POST,,,,"clientToken,criteria,name",Creates and defines the settings for an allow l...,allow_lists,create_allow_list,insert,,,,,
DeleteAllowList,/allow-lists/{id},DELETE,id,,,,Deletes an allow list.,allow_lists,delete_allow_list,delete,,,,,
GetAllowList,/allow-lists/{id},GET,id,,,,Retrieves the settings and status of an allow l...,allow_lists,get_allow_list,select,,,,,
ListAllowLists,/allow-lists,GET,,,,,Retrieves a subset of information about all the...,allow_lists,list_allow_lists,select,$.allowLists,,,,
UpdateAllowList,/allow-lists/{id},PUT,id,,,"clientToken,criteria,name",Updates the settings for an allow list.,allow_lists,update_allow_list,update,,,,,
BatchUpdateAutomatedDiscoveryAccounts,/automated-discovery/accounts,PATCH,,,,,Changes the status of automated sensitive data ...,automated_discovery_accounts,batch_update_automated_discovery_accounts,exec,,,,,
ListAutomatedDiscoveryAccounts,/automated-discovery/accounts,GET,,,,,Retrieves the status of automated sensitive dat...,automated_discovery_accounts,list_automated_discovery_accounts,select,$.items,,,,
GetAutomatedDiscoveryConfiguration,/automated-discovery/configuration,GET,,,,,Retrieves the configuration settings and status...,automated_discovery_configurations,get_automated_discovery_configuration,select,,,,,
UpdateAutomatedDiscoveryConfiguration,/automated-discovery/configuration,PUT,,,,,Changes the configuration settings and status o...,automated_discovery_configurations,update_automated_discovery_configuration,update,,,,,
GetBucketStatistics,/datasources/s3/statistics,POST,,,,"accountId,email",Retrieves (queries) aggregated statistical data...,bucket_statistics,get_bucket_statistics,select,,,,,
DescribeBuckets,/datasources/s3,POST,,,,,Retrieves (queries) statistical data and other ...,buckets,describe_buckets,select,$.buckets,nextToken,body,nextToken,body
GetClassificationExportConfiguration,/classification-export-configuration,GET,,,,,Retrieves the configuration settings for storin...,classification_export_configurations,get_classification_export_configuration,select,,,,,
PutClassificationExportConfiguration,/classification-export-configuration,PUT,,,,,Adds or updates the configuration settings for ...,classification_export_configurations,put_classification_export_configuration,replace,,,,,
CreateClassificationJob,/jobs,POST,,,,"clientToken,jobType,name,s3JobDefinition",Creates and defines the settings for a classifi...,classification_jobs,create_classification_job,insert,,,,,
DescribeClassificationJob,/jobs/{jobId},GET,jobId,,,,Retrieves the status and settings for a classif...,classification_jobs,describe_classification_job,select,,,,,
ListClassificationJobs,/jobs/list,POST,,,,,Retrieves a subset of information about one or ...,classification_jobs,list_classification_jobs,select,$.items,nextToken,body,nextToken,body
UpdateClassificationJob,/jobs/{jobId},PATCH,jobId,,,,Changes the status of a classification job.,classification_jobs,update_classification_job,update,,,,,
GetClassificationScope,/classification-scopes/{id},GET,id,,,,Retrieves the classification scope settings for...,classification_scopes,get_classification_scope,select,,,,,
ListClassificationScopes,/classification-scopes,GET,,,,,Retrieves a subset of information about the cla...,classification_scopes,list_classification_scopes,select,$.classificationScopes,,,,
UpdateClassificationScope,/classification-scopes/{id},PATCH,id,,,,Updates the classification scope settings for a...,classification_scopes,update_classification_scope,update,,,,,
BatchGetCustomDataIdentifiers,/custom-data-identifiers/get,POST,,,,,Retrieves information about one or more custom ...,custom_data_identifiers,batch_get_custom_data_identifiers,exec,,,,,
